time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,21.6992,21.6992,21.779,21.779,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.002,0,0,0,0,0,0,0,0,0,21.6992,21.6992,21.779,21.779,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.004,0,0,0,0,0,0,0,0,0,21.6992,21.6992,21.779,21.779,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.006,0,0,0,0,0,0,0,0,0,21.6992,21.6992,21.779,21.779,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9999
0.008,0,0,0,0,0,0,0,0,0,21.6992,21.6992,21.779,21.779,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9997
0.01,0,0,0,0,0,0,0,0,0,21.4602,21.4602,21.5104,21.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9995
0.012,0,0,0,0,0,0,0,0,0,21.4602,21.4602,21.5104,21.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9992
0.014,0,0,0,0,0,0,0,0,0,21.4602,21.4602,21.5104,21.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9988
0.016,0,0,0,0,0,0,0,0,0,21.4602,21.4602,21.5104,21.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9984
0.018,0,0,0,0,0,0,0,0,0,21.4602,21.4602,21.5104,21.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9981
0.02,0,0,0,0,0,0,0,0,0,21.748,21.748,21.8396,21.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9977
0.022,0,0,0,0,0,0,0,0,0,21.748,21.748,21.8396,21.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9974
0.024,0,0,0,0,0,0,0,0,0,21.748,21.748,21.8396,21.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9971
0.026,0,0,0,0,0,0,0,0,0,21.748,21.748,21.8396,21.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9969
0.028,0,0,0,0,0,0,0,0,0,21.748,21.748,21.8396,21.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9967
0.03,0,0,0,0,0,0,0,0,0,21.6848,21.6848,21.785,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9966
0.032,0,0,0,0,0,0,0,0,0,21.6848,21.6848,21.785,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9965
0.034,0,0,0,0,0,0,0,0,0,21.6848,21.6848,21.785,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9965
0.036,0,0,0,0,0,0,0,0,0,21.6848,21.6848,21.785,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9964
0.038,0,0,0,0,0,0,0,0,0,21.6848,21.6848,21.785,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9963
0.04,0,0,0,0,0,0,0,0,0,21.7644,21.7644,21.8189,21.8189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9961
0.042,0,0,0,0,0,0,0,0,0,21.7644,21.7644,21.8189,21.8189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9959
0.044,0,0,0,0,0,0,0,0,0,21.7644,21.7644,21.8189,21.8189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9956
0.046,0,0,0,0,0,0,0,0,0,21.7644,21.7644,21.8189,21.8189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9953
0.048,0,0,0,0,0,0,0,0,0,21.7644,21.7644,21.8189,21.8189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.995
0.05,0,0,0,0,0,0,0,0,0,21.6336,21.6336,21.706,21.706,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9947
0.052,0,0,0,0,0,0,0,0,0,21.6336,21.6336,21.706,21.706,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9943
0.054,0,0,0,0,0,0,0,0,0,21.6336,21.6336,21.706,21.706,0,0,0,0,0,0,0,0,0,0,0,0,0,6.994
0.056,0,0,0,0,0,0,0,0,0,21.6336,21.6336,21.706,21.706,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9938
0.058,0,0,0,0,0,0,0,0,0,21.6336,21.6336,21.706,21.706,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9936
0.06,0,0,0,0,0,0,0,0,0,21.564,21.564,21.6695,21.6695,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9934
0.062,0,0,0,0,0,0,0,0,0,21.564,21.564,21.6695,21.6695,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9932
