time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,59.406,59.406,59.6261,59.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29
0.002,0,0,0,0,0,0,0,0,0,59.406,59.406,59.6261,59.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29
0.004,0,0,0,0,0,0,0,0,0,59.406,59.406,59.6261,59.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29
0.006,0,0,0,0,0,0,0,0,0,59.406,59.406,59.6261,59.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2899
0.008,0,0,0,0,0,0,0,0,0,59.406,59.406,59.6261,59.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2897
0.01,0,0,0,0,0,0,0,0,0,59.3412,59.3412,59.5302,59.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2895
0.012,0,0,0,0,0,0,0,0,0,59.3412,59.3412,59.5302,59.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2893
0.014,0,0,0,0,0,0,0,0,0,59.3412,59.3412,59.5302,59.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2889
0.016,0,0,0,0,0,0,0,0,0,59.3412,59.3412,59.5302,59.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2886
0.018,0,0,0,0,0,0,0,0,0,59.3412,59.3412,59.5302,59.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2882
0.02,0,0,0,0,0,0,0,0,0,59.3512,59.3512,59.5789,59.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2879
0.022,0,0,0,0,0,0,0,0,0,59.3512,59.3512,59.5789,59.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2876
0.024,0,0,0,0,0,0,0,0,0,59.3512,59.3512,59.5789,59.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2873
0.026,0,0,0,0,0,0,0,0,0,59.3512,59.3512,59.5789,59.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2871
0.028,0,0,0,0,0,0,0,0,0,59.3512,59.3512,59.5789,59.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2869
0.03,0,0,0,0,0,0,0,0,0,59.3146,59.3146,59.5479,59.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2867
0.032,0,0,0,0,0,0,0,0,0,59.3146,59.3146,59.5479,59.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2865
0.034,0,0,0,0,0,0,0,0,0,59.3146,59.3146,59.5479,59.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2864
0.036,0,0,0,0,0,0,0,0,0,59.3146,59.3146,59.5479,59.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2863
0.038,0,0,0,0,0,0,0,0,0,59.3146,59.3146,59.5479,59.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2861
0.04,0,0,0,0,0,0,0,0,0,59.3119,59.3119,59.5136,59.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2859
0.042,0,0,0,0,0,0,0,0,0,59.3119,59.3119,59.5136,59.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2857
0.044,0,0,0,0,0,0,0,0,0,59.3119,59.3119,59.5136,59.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2855
0.046,0,0,0,0,0,0,0,0,0,59.3119,59.3119,59.5136,59.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2852
0.048,0,0,0,0,0,0,0,0,0,59.3119,59.3119,59.5136,59.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,19.285
0.05,0,0,0,0,0,0,0,0,0,59.3191,59.3191,59.533,59.533,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2847
0.052,0,0,0,0,0,0,0,0,0,59.3191,59.3191,59.533,59.533,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2844
0.054,0,0,0,0,0,0,0,0,0,59.3191,59.3191,59.533,59.533,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2842
0.056,0,0,0,0,0,0,0,0,0,59.3191,59.3191,59.533,59.533,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2839
0.058,0,0,0,0,0,0,0,0,0,59.3191,59.3191,59.533,59.533,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2837
0.06,0,0,0,0,0,0,0,0,0,59.2229,59.2229,59.4519,59.4519,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2834
0.062,0,0,0,0,0,0,0,0,0,59.2229,59.2229,59.4519,59.4519,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2832
0.064,0,0,0,0,0,0,0,0,0,59.2229,59.2229,59.4519,59.4519,0,0,0,0,0,0,0,0,0,0,0,0,0,19.283
