time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,71.7279,71.7279,71.9932,71.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25
0.002,0,0,0,0,0,0,0,0,0,71.7279,71.7279,71.9932,71.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25
0.004,0,0,0,0,0,0,0,0,0,71.7279,71.7279,71.9932,71.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25
0.006,0,0,0,0,0,0,0,0,0,71.7279,71.7279,71.9932,71.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2499
0.008,0,0,0,0,0,0,0,0,0,71.7279,71.7279,71.9932,71.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2498
0.01,0,0,0,0,0,0,0,0,0,71.3736,71.3736,71.6071,71.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2495
0.012,0,0,0,0,0,0,0,0,0,71.3736,71.3736,71.6071,71.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2493
0.014,0,0,0,0,0,0,0,0,0,71.3736,71.3736,71.6071,71.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,23.249
0.016,0,0,0,0,0,0,0,0,0,71.3736,71.3736,71.6071,71.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2486
0.018,0,0,0,0,0,0,0,0,0,71.3736,71.3736,71.6071,71.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2483
0.02,0,0,0,0,0,0,0,0,0,71.4341,71.4341,71.7052,71.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,23.248
0.022,0,0,0,0,0,0,0,0,0,71.4341,71.4341,71.7052,71.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2476
0.024,0,0,0,0,0,0,0,0,0,71.4341,71.4341,71.7052,71.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2474
0.026,0,0,0,0,0,0,0,0,0,71.4341,71.4341,71.7052,71.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2471
0.028,0,0,0,0,0,0,0,0,0,71.4341,71.4341,71.7052,71.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2469
0.03,0,0,0,0,0,0,0,0,0,71.2461,71.2461,71.5229,71.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2467
0.032,0,0,0,0,0,0,0,0,0,71.2461,71.2461,71.5229,71.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2465
0.034,0,0,0,0,0,0,0,0,0,71.2461,71.2461,71.5229,71.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2464
