time_series,imu_COG_acc_x,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,veh_u
0,0,71.2527,71.2527,71.5168,71.5168,0,0,0,0,0,0,0,0,0,23.15
0.002,0,71.2527,71.2527,71.5168,71.5168,0,0,0,0,0,0,0,0,0,23.15
0.004,0,71.2527,71.2527,71.5168,71.5168,0,0,0,0,0,0,0,0,0,23.15
0.006,0,71.2527,71.2527,71.5168,71.5168,0,0,0,0,0,0,0,0,0,23.1499
0.008,0,71.2527,71.2527,71.5168,71.5168,0,0,0,0,0,0,0,0,0,23.1498
0.01,0,71.17,71.17,71.4023,71.4023,0,0,0,0,0,0,0,0,0,23.1495
0.012,0,71.17,71.17,71.4023,71.4023,0,0,0,0,0,0,0,0,0,23.1493
0.014,0,71.17,71.17,71.4023,71.4023,0,0,0,0,0,0,0,0,0,23.149
0.016,0,71.17,71.17,71.4023,71.4023,0,0,0,0,0,0,0,0,0,23.1486
0.018,0,71.17,71.17,71.4023,71.4023,0,0,0,0,0,0,0,0,0,23.1483
0.02,0,71.2117,71.2117,71.4817,71.4817,0,0,0,0,0,0,0,0,0,23.148
0.022,0,71.2117,71.2117,71.4817,71.4817,0,0,0,0,0,0,0,0,0,23.1476
0.024,0,71.2117,71.2117,71.4817,71.4817,0,0,0,0,0,0,0,0,0,23.1474
0.026,0,71.2117,71.2117,71.4817,71.4817,0,0,0,0,0,0,0,0,0,23.1471
0.028,0,71.2117,71.2117,71.4817,71.4817,0,0,0,0,0,0,0,0,0,23.1469
0.03,0,71.2211,71.2211,71.4969,71.4969,0,0,0,0,0,0,0,0,0,23.1467
0.032,0,71.2211,71.2211,71.4969,71.4969,0,0,0,0,0,0,0,0,0,23.1465
0.034,0,71.2211,71.2211,71.4969,71.4969,0,0,0,0,0,0,0,0,0,23.1464
0.036,0,71.2211,71.2211,71.4969,71.4969,0,0,0,0,0,0,0,0,0,23.1462
0.038,0,71.2211,71.2211,71.4969,71.4969,0,0,0,0,0,0,0,0,0,23.146
0.04,0,71.1945,71.1945,71.4421,71.4421,0,0,0,0,0,0,0,0,0,23.1458
0.042,0,71.1945,71.1945,71.4421,71.4421,0,0,0,0,0,0,0,0,0,23.1456
0.044,0,71.1945,71.1945,71.4421,71.4421,0,0,0,0,0,0,0,0,0,23.1454
0.046,0,71.1945,71.1945,71.4421,71.4421,0,0,0,0,0,0,0,0,0,23.1452
0.048,0,71.1945,71.1945,71.4421,71.4421,0,0,0,0,0,0,0,0,0,23.1449
0.05,0,71.1952,71.1952,71.4526,71.4526,0,0,0,0,0,0,0,0,0,23.1446
0.052,0,71.1952,71.1952,71.4526,71.4526,0,0,0,0,0,0,0,0,0,23.1444
0.054,0,71.1952,71.1952,71.4526,71.4526,0,0,0,0,0,0,0,0,0,23.1441
0.056,0,71.1952,71.1952,71.4526,71.4526,0,0,0,0,0,0,0,0,0,23.1439
0.058,0,71.1952,71.1952,71.4526,71.4526,0,0,0,0,0,0,0,0,0,23.1436
0.06,0,71.1994,71.1994,71.4692,71.4692,0,0,0,0,0,0,0,0,0,23.1434
0.062,0,71.1994,71.1994,71.4692,71.4692,0,0,0,0,0,0,0,0,0,23.1432
0.064,0,71.1994,71.1994,71.4692,71.4692,0,0,0,0,0,0,0,0,0,23.143
0.066,0,71.1994,71.1994,71.4692,71.4692,0,0,0,0,0,0,0,0,0,23.1428
0.068,0,71.1994,71.1994,71.4692,71.4692,0,0,0,0,0,0,0,0,0,23.1426
0.07,0,71.191,71.191,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1424
0.072,0,71.191,71.191,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1421
0.074,0,71.191,71.191,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1419
0.076,0,71.191,71.191,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1417
0.078,0,71.191,71.191,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1415
0.08,0,71.1864,71.1864,71.4429,71.4429,0,0,0,0,0,0,0,0,0,23.1412
0.082,0,71.1864,71.1864,71.4429,71.4429,0,0,0,0,0,0,0,0,0,23.141
0.084,0,71.1864,71.1864,71.4429,71.4429,0,0,0,0,0,0,0,0,0,23.1408
0.086,0,71.1864,71.1864,71.4429,71.4429,0,0,0,0,0,0,0,0,0,23.1405
0.088,0,71.1864,71.1864,71.4429,71.4429,0,0,0,0,0,0,0,0,0,23.1403
0.09,0,71.1855,71.1855,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1401
0.092,0,71.1855,71.1855,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1398
0.094,0,71.1855,71.1855,71.4492,71.4492,0,0,0,0,0,0,0,0,0,23.1396
