time_series,imu_COG_acc_x,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,veh_u
0,0,61.5574,61.5574,61.7856,61.7856,0,0,0,0,0,0,0,0,0,20
0.002,0,61.5574,61.5574,61.7856,61.7856,0,0,0,0,0,0,0,0,0,20
0.004,0,61.5574,61.5574,61.7856,61.7856,0,0,0,0,0,0,0,0,0,20
0.006,0,61.5574,61.5574,61.7856,61.7856,0,0,0,0,0,0,0,0,0,19.9999
0.008,0,61.5574,61.5574,61.7856,61.7856,0,0,0,0,0,0,0,0,0,19.9997
0.01,0,61.4778,61.4778,61.6748,61.6748,0,0,0,0,0,0,0,0,0,19.9995
0.012,0,61.4778,61.4778,61.6748,61.6748,0,0,0,0,0,0,0,0,0,19.9993
0.014,0,61.4778,61.4778,61.6748,61.6748,0,0,0,0,0,0,0,0,0,19.999
0.016,0,61.4778,61.4778,61.6748,61.6748,0,0,0,0,0,0,0,0,0,19.9986
0.018,0,61.4778,61.4778,61.6748,61.6748,0,0,0,0,0,0,0,0,0,19.9983
0.02,0,61.5254,61.5254,61.7609,61.7609,0,0,0,0,0,0,0,0,0,19.9979
0.022,0,61.5254,61.5254,61.7609,61.7609,0,0,0,0,0,0,0,0,0,19.9976
0.024,0,61.5254,61.5254,61.7609,61.7609,0,0,0,0,0,0,0,0,0,19.9973
0.026,0,61.5254,61.5254,61.7609,61.7609,0,0,0,0,0,0,0,0,0,19.9971
0.028,0,61.5254,61.5254,61.7609,61.7609,0,0,0,0,0,0,0,0,0,19.9969
0.03,0,61.5327,61.5327,61.7738,61.7738,0,0,0,0,0,0,0,0,0,19.9967
0.032,0,61.5327,61.5327,61.7738,61.7738,0,0,0,0,0,0,0,0,0,19.9965
0.034,0,61.5327,61.5327,61.7738,61.7738,0,0,0,0,0,0,0,0,0,19.9964
0.036,0,61.5327,61.5327,61.7738,61.7738,0,0,0,0,0,0,0,0,0,19.9962
0.038,0,61.5327,61.5327,61.7738,61.7738,0,0,0,0,0,0,0,0,0,19.9961
0.04,0,61.5017,61.5017,61.7118,61.7118,0,0,0,0,0,0,0,0,0,19.9959
0.042,0,61.5017,61.5017,61.7118,61.7118,0,0,0,0,0,0,0,0,0,19.9957
0.044,0,61.5017,61.5017,61.7118,61.7118,0,0,0,0,0,0,0,0,0,19.9955
0.046,0,61.5017,61.5017,61.7118,61.7118,0,0,0,0,0,0,0,0,0,19.9952
0.048,0,61.5017,61.5017,61.7118,61.7118,0,0,0,0,0,0,0,0,0,19.9949
0.05,0,61.5059,61.5059,61.7278,61.7278,0,0,0,0,0,0,0,0,0,19.9947
0.052,0,61.5059,61.5059,61.7278,61.7278,0,0,0,0,0,0,0,0,0,19.9944
0.054,0,61.5059,61.5059,61.7278,61.7278,0,0,0,0,0,0,0,0,0,19.9941
0.056,0,61.5059,61.5059,61.7278,61.7278,0,0,0,0,0,0,0,0,0,19.9939
0.058,0,61.5059,61.5059,61.7278,61.7278,0,0,0,0,0,0,0,0,0,19.9937
0.06,0,61.5115,61.5115,61.748,61.748,0,0,0,0,0,0,0,0,0,19.9934
0.062,0,61.5115,61.5115,61.748,61.748,0,0,0,0,0,0,0,0,0,19.9932
0.064,0,61.5115,61.5115,61.748,61.748,0,0,0,0,0,0,0,0,0,19.993
0.066,0,61.5115,61.5115,61.748,61.748,0,0,0,0,0,0,0,0,0,19.9928
0.068,0,61.5115,61.5115,61.748,61.748,0,0,0,0,0,0,0,0,0,19.9926
0.07,0,61.5004,61.5004,61.722,61.722,0,0,0,0,0,0,0,0,0,19.9924
0.072,0,61.5004,61.5004,61.722,61.722,0,0,0,0,0,0,0,0,0,19.9922
0.074,0,61.5004,61.5004,61.722,61.722,0,0,0,0,0,0,0,0,0,19.992
0.076,0,61.5004,61.5004,61.722,61.722,0,0,0,0,0,0,0,0,0,19.9918
0.078,0,61.5004,61.5004,61.722,61.722,0,0,0,0,0,0,0,0,0,19.9916
0.08,0,61.4963,61.4963,61.7162,61.7162,0,0,0,0,0,0,0,0,0,19.9913
0.082,0,61.4963,61.4963,61.7162,61.7162,0,0,0,0,0,0,0,0,0,19.9911
0.084,0,61.4963,61.4963,61.7162,61.7162,0,0,0,0,0,0,0,0,0,19.9908
0.086,0,61.4963,61.4963,61.7162,61.7162,0,0,0,0,0,0,0,0,0,19.9906
0.088,0,61.4963,61.4963,61.7162,61.7162,0,0,0,0,0,0,0,0,0,19.9904
0.09,0,61.4968,61.4968,61.7266,61.7266,0,0,0,0,0,0,0,0,0,19.9901
0.092,0,61.4968,61.4968,61.7266,61.7266,0,0,0,0,0,0,0,0,0,19.9899
0.094,0,61.4968,61.4968,61.7266,61.7266,0,0,0,0,0,0,0,0,0,19.9897
0.096,0,61.4968,61.4968,61.7266,61.7266,0,0,0,0,0,0,0,0,0,19.9895
0.098,0,61.4968,61.4968,61.7266,61.7266,0,0,0,0,0,0,0,0,0,19.9893
0.1,0,61.4919,61.4919,61.7178,61.7178,0,0,0,0,0,0,0,0,0,19.989
0.102,0,61.4919,61.4919,61.7178,61.7178,0,0,0,0,0,0,0,0,0,19.9888
0.104,0,61.4919,61.4919,61.7178,61.7178,0,0,0,0,0,0,0,0,0,19.9886
0.106,0,61.4919,61.4919,61.7178,61.7178,0,0,0,0,0,0,0,0,0,19.9884
0.108,0,61.4919,61.4919,61.7178,61.7178,0,0,0,0,0,0,0,0,0,19.9882
0.11,0,61.4872,61.4872,61.709,61.709,0,0,0,0,0,0,0,0,0,19.988
0.112,0,61.4872,61.4872,61.709,61.709,0,0,0,0,0,0,0,0,0,19.9877
0.114,0,61.4872,61.4872,61.709,61.709,0,0,0,0,0,0,0,0,0,19.9875
0.116,0,61.4872,61.4872,61.709,61.709,0,0,0,0,0,0,0,0,0,19.9873
0.118,0,61.4872,61.4872,61.709,61.709,0,0,0,0,0,0,0,0,0,19.987
0.12,0,61.485,61.485,61.7112,61.7112,0,0,0,0,0,0,0,0,0,19.9868
