time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,6.1122,6.1122,6.1351,6.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.002,0,0,0,0,0,0,0,0,0,6.1122,6.1122,6.1351,6.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.004,0,0,0,0,0,0,0,0,0,6.1122,6.1122,6.1351,6.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.006,0,0,0,0,0,0,0,0,0,6.1122,6.1122,6.1351,6.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999
0.008,0,0,0,0,0,0,0,0,0,6.1122,6.1122,6.1351,6.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997
0.01,0,0,0,0,0,0,0,0,0,6.1739,6.1739,6.1672,6.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9995
0.012,0,0,0,0,0,0,0,0,0,6.1739,6.1739,6.1672,6.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9991
0.014,0,0,0,0,0,0,0,0,0,6.1739,6.1739,6.1672,6.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9988
0.016,0,0,0,0,0,0,0,0,0,6.1739,6.1739,6.1672,6.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9984
0.018,0,0,0,0,0,0,0,0,0,6.1739,6.1739,6.1672,6.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9979
0.02,0,0,0,0,0,0,0,0,0,6.1761,6.1761,6.2113,6.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9976
0.022,0,0,0,0,0,0,0,0,0,6.1761,6.1761,6.2113,6.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9972
0.024,0,0,0,0,0,0,0,0,0,6.1761,6.1761,6.2113,6.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997
0.026,0,0,0,0,0,0,0,0,0,6.1761,6.1761,6.2113,6.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9968
0.028,0,0,0,0,0,0,0,0,0,6.1761,6.1761,6.2113,6.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967
0.03,0,0,0,0,0,0,0,0,0,6.1616,6.1616,6.2094,6.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9966
0.032,0,0,0,0,0,0,0,0,0,6.1616,6.1616,6.2094,6.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9966
0.034,0,0,0,0,0,0,0,0,0,6.1616,6.1616,6.2094,6.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965
0.036,0,0,0,0,0,0,0,0,0,6.1616,6.1616,6.2094,6.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965
0.038,0,0,0,0,0,0,0,0,0,6.1616,6.1616,6.2094,6.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9964
0.04,0,0,0,0,0,0,0,0,0,6.0419,6.0419,6.0369,6.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9962
0.042,0,0,0,0,0,0,0,0,0,6.0419,6.0419,6.0369,6.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.996
0.044,0,0,0,0,0,0,0,0,0,6.0419,6.0419,6.0369,6.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9957
0.046,0,0,0,0,0,0,0,0,0,6.0419,6.0419,6.0369,6.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9954
0.048,0,0,0,0,0,0,0,0,0,6.0419,6.0419,6.0369,6.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995
0.05,0,0,0,0,0,0,0,0,0,6.1893,6.1893,6.1995,6.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946
0.052,0,0,0,0,0,0,0,0,0,6.1893,6.1893,6.1995,6.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9942
0.054,0,0,0,0,0,0,0,0,0,6.1893,6.1893,6.1995,6.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9939
0.056,0,0,0,0,0,0,0,0,0,6.1893,6.1893,6.1995,6.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9936
0.058,0,0,0,0,0,0,0,0,0,6.1893,6.1893,6.1995,6.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9934
0.06,0,0,0,0,0,0,0,0,0,6.0878,6.0878,6.1478,6.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9933
0.062,0,0,0,0,0,0,0,0,0,6.0878,6.0878,6.1478,6.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9932
0.064,0,0,0,0,0,0,0,0,0,6.0878,6.0878,6.1478,6.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9931
0.066,0,0,0,0,0,0,0,0,0,6.0878,6.0878,6.1478,6.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9931
0.068,0,0,0,0,0,0,0,0,0,6.0878,6.0878,6.1478,6.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993
0.07,0,0,0,0,0,0,0,0,0,5.904,5.904,5.9167,5.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9929
0.072,0,0,0,0,0,0,0,0,0,5.904,5.904,5.9167,5.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9928
0.074,0,0,0,0,0,0,0,0,0,5.904,5.904,5.9167,5.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9926
0.076,0,0,0,0,0,0,0,0,0,5.904,5.904,5.9167,5.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9923
0.078,0,0,0,0,0,0,0,0,0,5.904,5.904,5.9167,5.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.992
0.08,0,0,0,0,0,0,0,0,0,6.1956,6.1956,6.1833,6.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9916
0.082,0,0,0,0,0,0,0,0,0,6.1956,6.1956,6.1833,6.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9912
0.084,0,0,0,0,0,0,0,0,0,6.1956,6.1956,6.1833,6.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9909
0.086,0,0,0,0,0,0,0,0,0,6.1956,6.1956,6.1833,6.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9906
0.088,0,0,0,0,0,0,0,0,0,6.1956,6.1956,6.1833,6.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9903
0.09,0,0,0,0,0,0,0,0,0,6.0765,6.0765,6.132,6.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9901
0.092,0,0,0,0,0,0,0,0,0,6.0765,6.0765,6.132,6.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9899
0.094,0,0,0,0,0,0,0,0,0,6.0765,6.0765,6.132,6.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9898
0.096,0,0,0,0,0,0,0,0,0,6.0765,6.0765,6.132,6.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9897
0.098,0,0,0,0,0,0,0,0,0,6.0765,6.0765,6.132,6.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9896
0.1,0,0,0,0,0,0,0,0,0,6.2085,6.2085,6.2462,6.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9896
0.102,0,0,0,0,0,0,0,0,0,6.2085,6.2085,6.2462,6.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9895
0.104,0,0,0,0,0,0,0,0,0,6.2085,6.2085,6.2462,6.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9893
0.106,0,0,0,0,0,0,0,0,0,6.2085,6.2085,6.2462,6.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9891
0.108,0,0,0,0,0,0,0,0,0,6.2085,6.2085,6.2462,6.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9888
0.11,0,0,0,0,0,0,0,0,0,6.2794,6.2794,6.2564,6.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9885
0.112,0,0,0,0,0,0,0,0,0,6.2794,6.2794,6.2564,6.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9882
0.114,0,0,0,0,0,0,0,0,0,6.2794,6.2794,6.2564,6.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9879
0.116,0,0,0,0,0,0,0,0,0,6.2794,6.2794,6.2564,6.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9875
0.118,0,0,0,0,0,0,0,0,0,6.2794,6.2794,6.2564,6.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9872
0.12,0,0,0,0,0,0,0,0,0,6.0971,6.0971,6.1338,6.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9869
0.122,0,0,0,0,0,0,0,0,0,6.0971,6.0971,6.1338,6.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9867
0.124,0,0,0,0,0,0,0,0,0,6.0971,6.0971,6.1338,6.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9865
0.126,0,0,0,0,0,0,0,0,0,6.0971,6.0971,6.1338,6.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9864
0.128,0,0,0,0,0,0,0,0,0,6.0971,6.0971,6.1338,6.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9863
0.13,0,0,0,0,0,0,0,0,0,5.9978,5.9978,6.058,6.058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9862
0.132,0,0,0,0,0,0,0,0,0,5.9978,5.9978,6.058,6.058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9861
0.134,0,0,0,0,0,0,0,0,0,5.9978,5.9978,6.058,6.058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986
0.136,0,0,0,0,0,0,0,0,0,5.9978,5.9978,6.058,6.058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9858
0.138,0,0,0,0,0,0,0,0,0,5.9978,5.9978,6.058,6.058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9857
0.14,0,0,0,0,0,0,0,0,0,5.9321,5.9321,5.9138,5.9138,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9854
