time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,37.0115,37.0115,37.1485,37.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.002,0,0,0,0,0,0,0,0,0,37.0115,37.0115,37.1485,37.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.004,0,0,0,0,0,0,0,0,0,37.0115,37.0115,37.1485,37.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.006,0,0,0,0,0,0,0,0,0,37.0115,37.0115,37.1485,37.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9999
0.008,0,0,0,0,0,0,0,0,0,37.0115,37.0115,37.1485,37.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9997
0.01,0,0,0,0,0,0,0,0,0,36.9341,36.9341,37.0408,37.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9995
0.012,0,0,0,0,0,0,0,0,0,36.9341,36.9341,37.0408,37.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9992
0.014,0,0,0,0,0,0,0,0,0,36.9341,36.9341,37.0408,37.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9989
0.016,0,0,0,0,0,0,0,0,0,36.9341,36.9341,37.0408,37.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9985
0.018,0,0,0,0,0,0,0,0,0,36.9341,36.9341,37.0408,37.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9981
0.02,0,0,0,0,0,0,0,0,0,36.9006,36.9006,37.0479,37.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9978
0.022,0,0,0,0,0,0,0,0,0,36.9006,36.9006,37.0479,37.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9975
0.024,0,0,0,0,0,0,0,0,0,36.9006,36.9006,37.0479,37.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9972
0.026,0,0,0,0,0,0,0,0,0,36.9006,36.9006,37.0479,37.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,11.997
0.028,0,0,0,0,0,0,0,0,0,36.9006,36.9006,37.0479,37.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9968
0.03,0,0,0,0,0,0,0,0,0,37.0804,37.0804,37.2342,37.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9967
0.032,0,0,0,0,0,0,0,0,0,37.0804,37.0804,37.2342,37.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9965
0.034,0,0,0,0,0,0,0,0,0,37.0804,37.0804,37.2342,37.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9964
0.036,0,0,0,0,0,0,0,0,0,37.0804,37.0804,37.2342,37.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9963
