time,veh_u,veh_v,model_TCN_lon_128.pt,model_TCN_lon_129.pt,model_TCN_lon_130.pt,model_TCN_lon_131.pt,model_TCN_lon_132.pt,model_TCN_lon_133.pt,model_TCN_lon_134.pt,model_TCN_lon_135.pt,model_TCN_lon_136.pt,model_TCN_lon_137.pt,model_TCN_lon_138.pt,model_TCN_lon_139.pt,model_TCN_lon_140.pt,model_TCN_lon_141.pt,model_TCN_lon_142.pt,model_TCN_lon_143.pt,model_TCN_lon_144.pt,model_TCN_lon_145.pt,model_TCN_lon_146.pt,model_TCN_lon_147.pt,model_TCN_lon_148.pt,model_TCN_lon_149.pt,model_TCN_lon_150.pt,model_TCN_lon_151.pt,model_TCN_lon_152.pt
0.0,0.0266,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.01,0.02313,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.02,0.01969,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.03,0.01629,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.04,0.01296,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.05,0.00225,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.06,0.0,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.07,0.0,0.0,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.08,0.0,0.0018,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.09,0.0,0.00349,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.1,0.0,0.00507,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.11,0.0,0.00653,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.12,0.0,0.00787,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.13,0.0,0.00907,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.14,0.0,0.01014,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.15,0.0,0.01107,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.16,0.0,0.01186,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.17,0.0,0.01249,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.18,0.0,0.01299,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.19,0.0,0.01334,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.2,0.0,0.01355,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.21,0.0,0.01362,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.22,0.0,0.01356,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.23,0.0,0.01337,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.24,0.0,0.01306,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.25,0.0,0.01263,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.26,0.0,0.01211,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.27,0.0,0.01149,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.28,0.0,0.01078,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.29,0.0,0.01001,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.3,0.0,0.00916,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.31,0.0,0.00827,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.32,0.0,0.00733,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.33,0.0,0.00636,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.34,0.0,0.00538,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.35,0.0,0.00459,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.36,0.0,0.0034,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
0.37,0.0,0.00242,-0.003917910158634186,-0.009981051087379456,-0.027947276830673218,-0.012427563779056072,0.006708472967147827,0.02841770648956299,-0.00220276415348053,0.003025263547897339,-0.01827406883239746,-0.012028098106384277,0.01601775363087654,0.0027517899870872498,-0.00847296416759491,0.07427522540092468,0.002609729766845703,-0.019675463438034058,0.03982384130358696,0.029686003923416138,0.014306090772151947,0.014446921646595001,0.011033520102500916,0.6175322532653809,0.5731202363967896,0.5748170614242554,0.6316092014312744
