time,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_3.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt,veh_u,veh_v
0.1,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.11,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.12,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.13,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.14,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0014
0.15,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00195
0.16,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00244
0.17,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00288
0.18,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00327
0.19,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0036
0.2,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00389
0.21,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00412
0.22,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00429
0.23,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00443
0.24,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00451
0.25,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00455
0.26,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00455
0.27,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00452
0.28,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00445
0.29,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00435
0.3,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00422
0.31,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00407
0.32,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00391
0.33,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00373
0.34,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00354
0.35,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00338
0.36,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00313
0.37,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00293
0.38,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00272
0.39,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00252
0.4,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00232
0.41,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00217
0.42,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00194
0.43,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00177
0.44,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0016
0.45,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00144
0.46,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00129
0.47,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00117
0.48,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.00101
0.49,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.5,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.51,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.52,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.53,0.3447759747505188,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14618127048015594,0.40639206767082214,0.520531177520752,0.2689119577407837,0.31569913029670715,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.207252636551857,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.9858406782150269,0.5998305678367615,0.24221797287464142,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18076367676258087,0.2645902633666992,0.0,0.0
0.54,0.34472912549972534,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14615850150585175,0.40639206767082214,0.520531177520752,0.2689119577407837,0.3156944513320923,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.2072494775056839,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.985802173614502,0.5998305678367615,0.2421506941318512,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18070051074028015,0.2645902633666992,0.0,0.0
0.55,0.34472912549972534,0.49807050824165344,0.25560009479522705,0.32699474692344666,0.14615850150585175,0.40639206767082214,0.520531177520752,0.2689119577407837,0.3156944513320923,0.30429014563560486,0.44768768548965454,0.5165267586708069,0.5012354850769043,0.2072494775056839,0.21725066006183624,0.33689558506011963,0.38511592149734497,0.985802173614502,0.5998305678367615,0.2421506941318512,0.3100971579551697,0.3324778378009796,0.432247519493103,0.18070051074028015,0.2645902633666992,0.0,0.0
