time,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,veh_u,veh_v
5.14,6.926455497741699,6.631040096282959,6.85534143447876,6.905090808868408,6.58871603012085,6.8574,0.00636
5.15,6.926455497741699,6.631040096282959,6.85534143447876,6.905090808868408,6.58871603012085,6.87022,0.00703
5.16,6.926455497741699,6.631040096282959,6.85534143447876,6.905090808868408,6.58871603012085,6.88428,0.00769
5.17,6.926455497741699,6.631040096282959,6.85534143447876,6.905090808868408,6.58871603012085,6.89971,0.00832
5.18,6.926455497741699,6.631040096282959,6.85534143447876,6.905090808868408,6.58871603012085,6.91664,0.00892
5.19,7.005764484405518,6.707777976989746,6.93656063079834,6.996285438537598,6.669321060180664,6.93516,0.00947
5.2,7.005764484405518,6.707777976989746,6.93656063079834,6.996285438537598,6.669321060180664,6.95537,0.00998
5.21,7.005764484405518,6.707777976989746,6.93656063079834,6.996285438537598,6.669321060180664,6.97732,0.01042
5.22,7.005764484405518,6.707777976989746,6.93656063079834,6.996285438537598,6.669321060180664,7.00107,0.01081
5.23,7.005764484405518,6.707777976989746,6.93656063079834,6.996285438537598,6.669321060180664,7.02664,0.01112
5.24,7.086965560913086,6.783422470092773,7.022512435913086,7.087631702423096,6.748916149139404,7.05399,0.01135
5.25,7.086965560913086,6.783422470092773,7.022512435913086,7.087631702423096,6.748916149139404,7.08311,0.0115
5.26,7.086965560913086,6.783422470092773,7.022512435913086,7.087631702423096,6.748916149139404,7.11389,0.01157
5.27,7.086965560913086,6.783422470092773,7.022512435913086,7.087631702423096,6.748916149139404,7.1396,0.01157
5.28,7.086965560913086,6.783422470092773,7.022512435913086,7.087631702423096,6.748916149139404,7.18005,0.01145
5.29,7.170948028564453,6.852338790893555,7.116423606872559,7.184760093688965,6.829412460327148,7.2151,0.01125
5.3,7.170948028564453,6.852338790893555,7.116423606872559,7.184760093688965,6.829412460327148,7.2512,0.01097
5.31,7.170948028564453,6.852338790893555,7.116423606872559,7.184760093688965,6.829412460327148,7.28062,0.01069
5.32,7.170948028564453,6.852338790893555,7.116423606872559,7.184760093688965,6.829412460327148,7.3256,0.01016
5.33,7.170948028564453,6.852338790893555,7.116423606872559,7.184760093688965,6.829412460327148,7.36331,0.00963
5.34,7.244181156158447,6.929060459136963,7.217972278594971,7.291051864624023,6.907443046569824,7.40096,0.00903
5.35,7.244181156158447,6.929060459136963,7.217972278594971,7.291051864624023,6.907443046569824,7.43073,0.00851
5.36,7.244181156158447,6.929060459136963,7.217972278594971,7.291051864624023,6.907443046569824,7.47466,0.00764
5.37,7.244181156158447,6.929060459136963,7.217972278594971,7.291051864624023,6.907443046569824,7.50996,0.00686
5.38,7.244181156158447,6.929060459136963,7.217972278594971,7.291051864624023,6.907443046569824,7.54373,0.00604
5.39,7.320876121520996,7.014149188995361,7.3134236335754395,7.401419162750244,6.9896159172058105,7.57556,0.00519
5.4,7.320876121520996,7.014149188995361,7.3134236335754395,7.401419162750244,6.9896159172058105,7.60509,0.00431
5.41,7.320876121520996,7.014149188995361,7.3134236335754395,7.401419162750244,6.9896159172058105,7.63191,0.00341
5.42,7.320876121520996,7.014149188995361,7.3134236335754395,7.401419162750244,6.9896159172058105,7.65567,0.00251
5.43,7.320876121520996,7.014149188995361,7.3134236335754395,7.401419162750244,6.9896159172058105,7.67603,0.00162
5.44,7.390481472015381,7.1158928871154785,7.386628150939941,7.506892204284668,7.0811052322387695,7.69265,0.0
5.45,7.390481472015381,7.1158928871154785,7.386628150939941,7.506892204284668,7.0811052322387695,7.70526,0.0
5.46,7.390481472015381,7.1158928871154785,7.386628150939941,7.506892204284668,7.0811052322387695,7.71362,0.0
5.47,7.390481472015381,7.1158928871154785,7.386628150939941,7.506892204284668,7.0811052322387695,7.71751,0.0
5.48,7.390481472015381,7.1158928871154785,7.386628150939941,7.506892204284668,7.0811052322387695,7.71678,0.0
5.49,7.463619232177734,7.2485761642456055,7.445329666137695,7.603386402130127,7.185557842254639,7.71136,0.0
5.5,7.463619232177734,7.2485761642456055,7.445329666137695,7.603386402130127,7.185557842254639,7.7012,0.0
5.51,7.463619232177734,7.2485761642456055,7.445329666137695,7.603386402130127,7.185557842254639,7.68634,0.0
5.52,7.463619232177734,7.2485761642456055,7.445329666137695,7.603386402130127,7.185557842254639,7.67118,0.0
5.53,7.463619232177734,7.2485761642456055,7.445329666137695,7.603386402130127,7.185557842254639,7.64301,0.0
5.54,7.5426025390625,7.390054702758789,7.504340171813965,7.688167095184326,7.296848297119141,7.61494,0.0
5.55,7.5426025390625,7.390054702758789,7.504340171813965,7.688167095184326,7.296848297119141,7.58302,0.0
5.56,7.5426025390625,7.390054702758789,7.504340171813965,7.688167095184326,7.296848297119141,7.55501,0.0
5.57,7.5426025390625,7.390054702758789,7.504340171813965,7.688167095184326,7.296848297119141,7.50919,0.0
5.58,7.5426025390625,7.390054702758789,7.504340171813965,7.688167095184326,7.296848297119141,7.46827,0.0
5.59,7.63031530380249,7.531003952026367,7.57351541519165,7.765582084655762,7.413595199584961,7.42544,0.0
5.6,7.63031530380249,7.531003952026367,7.57351541519165,7.765582084655762,7.413595199584961,7.39031,0.0
5.61,7.63031530380249,7.531003952026367,7.57351541519165,7.765582084655762,7.413595199584961,7.33665,0.0
5.62,7.63031530380249,7.531003952026367,7.57351541519165,7.765582084655762,7.413595199584961,7.29211,0.0
5.63,7.63031530380249,7.531003952026367,7.57351541519165,7.765582084655762,7.413595199584961,7.24848,0.0
5.64,7.72162389755249,7.6511759757995605,7.652685165405273,7.836187362670898,7.524086952209473,7.20655,0.0
5.65,7.72162389755249,7.6511759757995605,7.652685165405273,7.836187362670898,7.524086952209473,7.1671,0.0
5.66,7.72162389755249,7.6511759757995605,7.652685165405273,7.836187362670898,7.524086952209473,7.13094,0.0
5.67,7.72162389755249,7.6511759757995605,7.652685165405273,7.836187362670898,7.524086952209473,7.09885,0.0
5.68,7.72162389755249,7.6511759757995605,7.652685165405273,7.836187362670898,7.524086952209473,7.07158,0.0
5.69,7.812347888946533,7.756932735443115,7.741919040679932,7.912037372589111,7.622061252593994,7.04987,0.0
5.7,7.812347888946533,7.756932735443115,7.741919040679932,7.912037372589111,7.622061252593994,7.03437,0.00155
5.71,7.812347888946533,7.756932735443115,7.741919040679932,7.912037372589111,7.622061252593994,7.02572,0.00219
5.72,7.812347888946533,7.756932735443115,7.741919040679932,7.912037372589111,7.622061252593994,7.02444,0.00279
5.73,7.812347888946533,7.756932735443115,7.741919040679932,7.912037372589111,7.622061252593994,7.03099,0.00334
5.74,7.901808261871338,7.865886688232422,7.83331298828125,7.987895965576172,7.705741882324219,7.04574,0.00382
5.75,7.901808261871338,7.865886688232422,7.83331298828125,7.987895965576172,7.705741882324219,7.06896,0.00423
5.76,7.901808261871338,7.865886688232422,7.83331298828125,7.987895965576172,7.705741882324219,7.10078,0.00455
5.77,7.901808261871338,7.865886688232422,7.83331298828125,7.987895965576172,7.705741882324219,7.1324,0.00474
5.78,7.901808261871338,7.865886688232422,7.83331298828125,7.987895965576172,7.705741882324219,7.19037,0.0049
5.79,7.975014686584473,7.9762678146362305,7.896700859069824,8.049858093261719,7.785976409912109,7.24777,0.00492
5.8,7.975014686584473,7.9762678146362305,7.896700859069824,8.049858093261719,7.785976409912109,7.31329,0.00483
5.81,7.975014686584473,7.9762678146362305,7.896700859069824,8.049858093261719,7.785976409912109,7.37108,0.00468
5.82,7.975014686584473,7.9762678146362305,7.896700859069824,8.049858093261719,7.785976409912109,7.46667,0.00432
5.83,7.975014686584473,7.9762678146362305,7.896700859069824,8.049858093261719,7.785976409912109,7.55333,0.0039
5.84,8.038280487060547,8.082808494567871,7.961138725280762,8.100788116455078,7.882232189178467,7.64567,0.00336
5.85,8.038280487060547,8.082808494567871,7.961138725280762,8.100788116455078,7.882232189178467,7.72289,0.00286
5.86,8.038280487060547,8.082808494567871,7.961138725280762,8.100788116455078,7.882232189178467,7.84398,0.00198
5.87,8.038280487060547,8.082808494567871,7.961138725280762,8.100788116455078,7.882232189178467,7.94804,0.00115
5.88,8.038280487060547,8.082808494567871,7.961138725280762,8.100788116455078,7.882232189178467,8.05401,0.0
5.89,8.101584434509277,8.17558765411377,8.027970314025879,8.14843463897705,7.987279891967773,8.16086,0.0
5.9,8.101584434509277,8.17558765411377,8.027970314025879,8.14843463897705,7.987279891967773,8.2675,0.0
5.91,8.101584434509277,8.17558765411377,8.027970314025879,8.14843463897705,7.987279891967773,8.37285,0.0
5.92,8.101584434509277,8.17558765411377,8.027970314025879,8.14843463897705,7.987279891967773,8.47587,0.0
5.93,8.101584434509277,8.17558765411377,8.027970314025879,8.14843463897705,7.987279891967773,8.57552,0.0
5.94,8.169127464294434,8.260318756103516,8.096060752868652,8.196554183959961,8.084949493408203,8.67082,0.0
5.95,8.169127464294434,8.260318756103516,8.096060752868652,8.196554183959961,8.084949493408203,8.76089,0.0
5.96,8.169127464294434,8.260318756103516,8.096060752868652,8.196554183959961,8.084949493408203,8.8449,0.0
5.97,8.169127464294434,8.260318756103516,8.096060752868652,8.196554183959961,8.084949493408203,8.92206,0.0
5.98,8.169127464294434,8.260318756103516,8.096060752868652,8.196554183959961,8.084949493408203,8.99178,0.0
5.99,8.238201141357422,8.348621368408203,8.16411304473877,8.247467994689941,8.166064262390137,9.05351,0.0
6.0,8.238201141357422,8.348621368408203,8.16411304473877,8.247467994689941,8.166064262390137,9.10684,0.0
6.01,8.238201141357422,8.348621368408203,8.16411304473877,8.247467994689941,8.166064262390137,9.15147,0.0
6.02,8.238201141357422,8.348621368408203,8.16411304473877,8.247467994689941,8.166064262390137,9.18072,0.0
6.03,8.238201141357422,8.348621368408203,8.16411304473877,8.247467994689941,8.166064262390137,9.21405,0.0
6.04,8.309459686279297,8.431224822998047,8.235699653625488,8.307015419006348,8.229792594909668,9.23202,0.0
6.05,8.309459686279297,8.431224822998047,8.235699653625488,8.307015419006348,8.229792594909668,9.24131,0.0
6.06,8.309459686279297,8.431224822998047,8.235699653625488,8.307015419006348,8.229792594909668,9.24269,0.0
6.07,8.309459686279297,8.431224822998047,8.235699653625488,8.307015419006348,8.229792594909668,9.23514,0.0
6.08,8.309459686279297,8.431224822998047,8.235699653625488,8.307015419006348,8.229792594909668,9.22056,0.0
6.09,8.3872709274292,8.51009464263916,8.319602966308594,8.3775053024292,8.299683570861816,9.19904,0.0
6.1,8.3872709274292,8.51009464263916,8.319602966308594,8.3775053024292,8.299683570861816,9.17736,0.0
6.11,8.3872709274292,8.51009464263916,8.319602966308594,8.3775053024292,8.299683570861816,9.13792,0.0
6.12,8.3872709274292,8.51009464263916,8.319602966308594,8.3775053024292,8.299683570861816,9.09976,0.0
6.13,8.3872709274292,8.51009464263916,8.319602966308594,8.3775053024292,8.299683570861816,9.05756,0.0
6.14,8.441948890686035,8.578883171081543,8.403051376342773,8.451050758361816,8.360803604125977,9.02153,0.0
6.15,8.441948890686035,8.578883171081543,8.403051376342773,8.451050758361816,8.360803604125977,8.96434,0.0
6.16,8.441948890686035,8.578883171081543,8.403051376342773,8.451050758361816,8.360803604125977,8.91497,0.0
6.17,8.441948890686035,8.578883171081543,8.403051376342773,8.451050758361816,8.360803604125977,8.86483,0.0
6.18,8.441948890686035,8.578883171081543,8.403051376342773,8.451050758361816,8.360803604125977,8.81472,0.0
6.19,8.492674827575684,8.63218879699707,8.479288101196289,8.519433975219727,8.409526824951172,8.76537,0.0
6.2,8.492674827575684,8.63218879699707,8.479288101196289,8.519433975219727,8.409526824951172,8.7175,0.0
6.21,8.492674827575684,8.63218879699707,8.479288101196289,8.519433975219727,8.409526824951172,8.67176,0.0
6.22,8.492674827575684,8.63218879699707,8.479288101196289,8.519433975219727,8.409526824951172,8.62874,0.0
6.23,8.492674827575684,8.63218879699707,8.479288101196289,8.519433975219727,8.409526824951172,8.58896,0.0
6.24,8.546608924865723,8.675676345825195,8.54935359954834,8.58271312713623,8.438908576965332,8.5529,0.0
6.25,8.546608924865723,8.675676345825195,8.54935359954834,8.58271312713623,8.438908576965332,8.52094,0.0
6.26,8.546608924865723,8.675676345825195,8.54935359954834,8.58271312713623,8.438908576965332,8.49339,0.0
6.27,8.546608924865723,8.675676345825195,8.54935359954834,8.58271312713623,8.438908576965332,8.47474,0.0
6.28,8.546608924865723,8.675676345825195,8.54935359954834,8.58271312713623,8.438908576965332,8.45242,0.0
6.29,8.609513282775879,8.710748672485352,8.608683586120605,8.638274192810059,8.470471382141113,8.43925,0.0
6.3,8.609513282775879,8.710748672485352,8.608683586120605,8.638274192810059,8.470471382141113,8.43101,0.0
6.31,8.609513282775879,8.710748672485352,8.608683586120605,8.638274192810059,8.470471382141113,8.42794,0.00114
6.32,8.609513282775879,8.710748672485352,8.608683586120605,8.638274192810059,8.470471382141113,8.42907,0.00187
6.33,8.609513282775879,8.710748672485352,8.608683586120605,8.638274192810059,8.470471382141113,8.4351,0.00236
6.34,8.677850723266602,8.751419067382812,8.672918319702148,8.6961030960083,8.523752212524414,8.44551,0.00276
6.35,8.677850723266602,8.751419067382812,8.672918319702148,8.6961030960083,8.523752212524414,8.45679,0.00301
6.36,8.677850723266602,8.751419067382812,8.672918319702148,8.6961030960083,8.523752212524414,8.4784,0.00324
6.37,8.677850723266602,8.751419067382812,8.672918319702148,8.6961030960083,8.523752212524414,8.50022,0.00333
6.38,8.677850723266602,8.751419067382812,8.672918319702148,8.6961030960083,8.523752212524414,8.52514,0.0033
6.39,8.747557640075684,8.793615341186523,8.74181079864502,8.753135681152344,8.575648307800293,8.547,0.00321
6.4,8.747557640075684,8.793615341186523,8.74181079864502,8.753135681152344,8.575648307800293,8.58273,0.00294
6.41,8.747557640075684,8.793615341186523,8.74181079864502,8.753135681152344,8.575648307800293,8.61459,0.00262
6.42,8.747557640075684,8.793615341186523,8.74181079864502,8.753135681152344,8.575648307800293,8.64795,0.0022
6.43,8.747557640075684,8.793615341186523,8.74181079864502,8.753135681152344,8.575648307800293,8.68239,0.00171
6.44,8.820287704467773,8.837725639343262,8.813002586364746,8.812124252319336,8.641196250915527,8.71753,0.00113
6.45,8.820287704467773,8.837725639343262,8.813002586364746,8.812124252319336,8.641196250915527,8.75298,0.0
6.46,8.820287704467773,8.837725639343262,8.813002586364746,8.812124252319336,8.641196250915527,8.7884,0.0
6.47,8.820287704467773,8.837725639343262,8.813002586364746,8.812124252319336,8.641196250915527,8.82343,0.0
6.48,8.820287704467773,8.837725639343262,8.813002586364746,8.812124252319336,8.641196250915527,8.85778,0.0
6.49,8.881939888000488,8.874761581420898,8.873006820678711,8.863703727722168,8.709567070007324,8.89116,0.0
6.5,8.881939888000488,8.874761581420898,8.873006820678711,8.863703727722168,8.709567070007324,8.92334,0.0
6.51,8.881939888000488,8.874761581420898,8.873006820678711,8.863703727722168,8.709567070007324,8.95408,0.0
6.52,8.881939888000488,8.874761581420898,8.873006820678711,8.863703727722168,8.709567070007324,8.97749,0.0
6.53,8.881939888000488,8.874761581420898,8.873006820678711,8.863703727722168,8.709567070007324,9.01065,0.0
6.54,8.941662788391113,8.915088653564453,8.933589935302734,8.917875289916992,8.77304458618164,9.03621,0.0
6.55,8.941662788391113,8.915088653564453,8.933589935302734,8.917875289916992,8.77304458618164,9.05984,0.0
6.56,8.941662788391113,8.915088653564453,8.933589935302734,8.917875289916992,8.77304458618164,9.0773,0.0
6.57,8.941662788391113,8.915088653564453,8.933589935302734,8.917875289916992,8.77304458618164,9.10122,0.0
6.58,8.941662788391113,8.915088653564453,8.933589935302734,8.917875289916992,8.77304458618164,9.11898,0.0
6.59,9.001410484313965,8.955209732055664,8.996321678161621,8.970527648925781,8.834329605102539,9.13483,0.0
6.6,9.001410484313965,8.955209732055664,8.996321678161621,8.970527648925781,8.834329605102539,9.14617,0.0
6.61,9.001410484313965,8.955209732055664,8.996321678161621,8.970527648925781,8.834329605102539,9.16116,0.0
6.62,9.001410484313965,8.955209732055664,8.996321678161621,8.970527648925781,8.834329605102539,9.17185,0.0
6.63,9.001410484313965,8.955209732055664,8.996321678161621,8.970527648925781,8.834329605102539,9.18105,0.0
6.64,9.05991268157959,8.998973846435547,9.06562614440918,9.025630950927734,8.889666557312012,9.18743,0.0
6.65,9.05991268157959,8.998973846435547,9.06562614440918,9.025630950927734,8.889666557312012,9.1956,0.0
6.66,9.05991268157959,8.998973846435547,9.06562614440918,9.025630950927734,8.889666557312012,9.20126,0.0
6.67,9.05991268157959,8.998973846435547,9.06562614440918,9.025630950927734,8.889666557312012,9.20608,0.0
6.68,9.05991268157959,8.998973846435547,9.06562614440918,9.025630950927734,8.889666557312012,9.2102,0.0
6.69,9.11281681060791,9.039409637451172,9.132740020751953,9.078392028808594,8.94366455078125,9.21381,0.0
6.7,9.11281681060791,9.039409637451172,9.132740020751953,9.078392028808594,8.94366455078125,9.21706,0.0
6.71,9.11281681060791,9.039409637451172,9.132740020751953,9.078392028808594,8.94366455078125,9.22012,0.0
6.72,9.11281681060791,9.039409637451172,9.132740020751953,9.078392028808594,8.94366455078125,9.22312,0.0
6.73,9.11281681060791,9.039409637451172,9.132740020751953,9.078392028808594,8.94366455078125,9.22621,0.0
6.74,9.171286582946777,9.073721885681152,9.20297622680664,9.136001586914062,9.004064559936523,9.22952,0.0
6.75,9.171286582946777,9.073721885681152,9.20297622680664,9.136001586914062,9.004064559936523,9.23316,0.001
6.76,9.171286582946777,9.073721885681152,9.20297622680664,9.136001586914062,9.004064559936523,9.23723,0.00305
6.77,9.171286582946777,9.073721885681152,9.20297622680664,9.136001586914062,9.004064559936523,9.24085,0.00481
6.78,9.171286582946777,9.073721885681152,9.20297622680664,9.136001586914062,9.004064559936523,9.247,0.00767
6.79,9.219802856445312,9.117713928222656,9.288269996643066,9.194336891174316,9.064209938049316,9.25282,0.01023
6.8,9.219802856445312,9.117713928222656,9.288269996643066,9.194336891174316,9.064209938049316,9.25933,0.01297
6.81,9.219802856445312,9.117713928222656,9.288269996643066,9.194336891174316,9.064209938049316,9.26503,0.01528
6.82,9.219802856445312,9.117713928222656,9.288269996643066,9.194336891174316,9.064209938049316,9.27449,0.01895
6.83,9.219802856445312,9.117713928222656,9.288269996643066,9.194336891174316,9.064209938049316,9.28316,0.02218
6.84,9.26818561553955,9.169708251953125,9.373169898986816,9.25422477722168,9.123435020446777,9.29255,0.02558
6.85,9.26818561553955,9.169708251953125,9.373169898986816,9.25422477722168,9.123435020446777,9.30053,0.0284
6.86,9.26818561553955,9.169708251953125,9.373169898986816,9.25422477722168,9.123435020446777,9.31333,0.03284
6.87,9.26818561553955,9.169708251953125,9.373169898986816,9.25422477722168,9.123435020446777,9.32464,0.03671
6.88,9.26818561553955,9.169708251953125,9.373169898986816,9.25422477722168,9.123435020446777,9.33651,0.04072
6.89,9.304886817932129,9.237963676452637,9.461637496948242,9.309627532958984,9.186511993408203,9.34633,0.04403
6.9,9.304886817932129,9.237963676452637,9.461637496948242,9.309627532958984,9.186511993408203,9.36164,0.04918
6.91,9.304886817932129,9.237963676452637,9.461637496948242,9.309627532958984,9.186511993408203,9.37478,0.05361
6.92,9.304886817932129,9.237963676452637,9.461637496948242,9.309627532958984,9.186511993408203,9.38819,0.05818
6.93,9.304886817932129,9.237963676452637,9.461637496948242,9.309627532958984,9.186511993408203,9.40181,0.06288
6.94,9.34951400756836,9.323107719421387,9.53927993774414,9.365530967712402,9.25380802154541,9.41557,0.06769
6.95,9.34951400756836,9.323107719421387,9.53927993774414,9.365530967712402,9.25380802154541,9.42938,0.07262
6.96,9.34951400756836,9.323107719421387,9.53927993774414,9.365530967712402,9.25380802154541,9.44319,0.07766
6.97,9.34951400756836,9.323107719421387,9.53927993774414,9.365530967712402,9.25380802154541,9.45692,0.08281
6.98,9.34951400756836,9.323107719421387,9.53927993774414,9.365530967712402,9.25380802154541,9.47051,0.08804
6.99,9.389034271240234,9.412125587463379,9.602401733398438,9.410611152648926,9.33092975616455,9.48391,0.09336
7.0,9.389034271240234,9.412125587463379,9.602401733398438,9.410611152648926,9.33092975616455,9.49705,0.09875
7.01,9.389034271240234,9.412125587463379,9.602401733398438,9.410611152648926,9.33092975616455,9.5099,0.10421
7.02,9.389034271240234,9.412125587463379,9.602401733398438,9.410611152648926,9.33092975616455,9.51991,0.10861
7.03,9.389034271240234,9.412125587463379,9.602401733398438,9.410611152648926,9.33092975616455,9.53454,0.11528
7.04,9.43321704864502,9.505329132080078,9.648870468139648,9.448623657226562,9.407779693603516,9.54628,0.12087
7.05,9.43321704864502,9.505329132080078,9.648870468139648,9.448623657226562,9.407779693603516,9.5576,0.12648
7.06,9.43321704864502,9.505329132080078,9.648870468139648,9.448623657226562,9.407779693603516,9.56632,0.13096
7.07,9.43321704864502,9.505329132080078,9.648870468139648,9.448623657226562,9.407779693603516,9.57892,0.13769
7.08,9.43321704864502,9.505329132080078,9.648870468139648,9.448623657226562,9.407779693603516,9.58892,0.14327
7.09,9.480222702026367,9.589225769042969,9.682116508483887,9.47676944732666,9.476103782653809,9.59849,0.14881
7.1,9.480222702026367,9.589225769042969,9.682116508483887,9.47676944732666,9.476103782653809,9.60582,0.15319
7.11,9.480222702026367,9.589225769042969,9.682116508483887,9.47676944732666,9.476103782653809,9.61636,0.15971
7.12,9.480222702026367,9.589225769042969,9.682116508483887,9.47676944732666,9.476103782653809,9.6247,0.16504
7.13,9.480222702026367,9.589225769042969,9.682116508483887,9.47676944732666,9.476103782653809,9.63267,0.17026
7.14,9.53842830657959,9.687874794006348,9.71653938293457,9.493451118469238,9.550652503967285,9.63878,0.17434
7.15,9.53842830657959,9.687874794006348,9.71653938293457,9.493451118469238,9.550652503967285,9.6476,0.18033
7.16,9.53842830657959,9.687874794006348,9.71653938293457,9.493451118469238,9.550652503967285,9.65463,0.18514
7.17,9.53842830657959,9.687874794006348,9.71653938293457,9.493451118469238,9.550652503967285,9.6614,0.18978
7.18,9.53842830657959,9.687874794006348,9.71653938293457,9.493451118469238,9.550652503967285,9.66794,0.19424
7.19,9.592740058898926,9.799514770507812,9.748472213745117,9.51517391204834,9.621893882751465,9.6743,0.19849
7.2,9.592740058898926,9.799514770507812,9.748472213745117,9.51517391204834,9.621893882751465,9.68048,0.20253
7.21,9.592740058898926,9.799514770507812,9.748472213745117,9.51517391204834,9.621893882751465,9.68653,0.20635
7.22,9.592740058898926,9.799514770507812,9.748472213745117,9.51517391204834,9.621893882751465,9.69247,0.20992
7.23,9.592740058898926,9.799514770507812,9.748472213745117,9.51517391204834,9.621893882751465,9.69832,0.21324
7.24,9.64981460571289,9.902498245239258,9.76089859008789,9.536155700683594,9.69346809387207,9.7041,0.2163
7.25,9.64981460571289,9.902498245239258,9.76089859008789,9.536155700683594,9.69346809387207,9.70983,0.21909
7.26,9.64981460571289,9.902498245239258,9.76089859008789,9.536155700683594,9.69346809387207,9.71551,0.22161
7.27,9.64981460571289,9.902498245239258,9.76089859008789,9.536155700683594,9.69346809387207,9.72003,0.22341
7.28,9.64981460571289,9.902498245239258,9.76089859008789,9.536155700683594,9.69346809387207,9.7268,0.22579
7.29,9.704072952270508,9.977716445922852,9.75075912475586,9.560197830200195,9.752883911132812,9.73241,0.22745
7.3,9.704072952270508,9.977716445922852,9.75075912475586,9.560197830200195,9.752883911132812,9.738,0.22882
7.31,9.704072952270508,9.977716445922852,9.75075912475586,9.560197830200195,9.752883911132812,9.74244,0.2297
7.32,9.704072952270508,9.977716445922852,9.75075912475586,9.560197830200195,9.752883911132812,9.74908,0.23069
7.33,9.704072952270508,9.977716445922852,9.75075912475586,9.560197830200195,9.752883911132812,9.75455,0.2312
7.34,9.760871887207031,10.032111167907715,9.7412748336792,9.584634780883789,9.798195838928223,9.75996,0.23143
7.35,9.760871887207031,10.032111167907715,9.7412748336792,9.584634780883789,9.798195838928223,9.76422,0.23141
7.36,9.760871887207031,10.032111167907715,9.7412748336792,9.584634780883789,9.798195838928223,9.77052,0.23107
7.37,9.760871887207031,10.032111167907715,9.7412748336792,9.584634780883789,9.798195838928223,9.77564,0.23049
7.38,9.760871887207031,10.032111167907715,9.7412748336792,9.584634780883789,9.798195838928223,9.78062,0.22967
7.39,9.809337615966797,10.062995910644531,9.733202934265137,9.610137939453125,9.830904960632324,9.78448,0.22883
7.4,9.809337615966797,10.062995910644531,9.733202934265137,9.610137939453125,9.830904960632324,9.79008,0.22728
7.41,9.809337615966797,10.062995910644531,9.733202934265137,9.610137939453125,9.830904960632324,9.79451,0.22574
7.42,9.809337615966797,10.062995910644531,9.733202934265137,9.610137939453125,9.830904960632324,9.79873,0.22397
7.43,9.809337615966797,10.062995910644531,9.733202934265137,9.610137939453125,9.830904960632324,9.80271,0.22199
7.44,9.845012664794922,10.05700969696045,9.72439193725586,9.62523078918457,9.849271774291992,9.80642,0.21981
7.45,9.845012664794922,10.05700969696045,9.72439193725586,9.62523078918457,9.849271774291992,9.80987,0.21742
7.46,9.845012664794922,10.05700969696045,9.72439193725586,9.62523078918457,9.849271774291992,9.81303,0.21483
7.47,9.845012664794922,10.05700969696045,9.72439193725586,9.62523078918457,9.849271774291992,9.81589,0.21204
7.48,9.845012664794922,10.05700969696045,9.72439193725586,9.62523078918457,9.849271774291992,9.81845,0.20907
7.49,9.868093490600586,10.019962310791016,9.722201347351074,9.633255958557129,9.865175247192383,9.8207,0.2059
7.5,9.868093490600586,10.019962310791016,9.722201347351074,9.633255958557129,9.865175247192383,9.82265,0.20254
7.51,9.868093490600586,10.019962310791016,9.722201347351074,9.633255958557129,9.865175247192383,9.82429,0.19899
7.52,9.868093490600586,10.019962310791016,9.722201347351074,9.633255958557129,9.865175247192383,9.82539,0.19601
7.53,9.868093490600586,10.019962310791016,9.722201347351074,9.633255958557129,9.865175247192383,9.82669,0.19129
7.54,9.872453689575195,9.96726131439209,9.736976623535156,9.63727855682373,9.85342788696289,9.82746,0.18713
7.55,9.872453689575195,9.96726131439209,9.736976623535156,9.63727855682373,9.85342788696289,9.82797,0.18276
7.56,9.872453689575195,9.96726131439209,9.736976623535156,9.63727855682373,9.85342788696289,9.82821,0.17911
7.57,9.872453689575195,9.96726131439209,9.736976623535156,9.63727855682373,9.85342788696289,9.82829,0.17334
7.58,9.872453689575195,9.96726131439209,9.736976623535156,9.63727855682373,9.85342788696289,9.82813,0.16827
7.59,9.868464469909668,9.908175468444824,9.759349822998047,9.640376091003418,9.81509017944336,9.8278,0.16294
7.6,9.868464469909668,9.908175468444824,9.759349822998047,9.640376091003418,9.81509017944336,9.82742,0.15851
7.61,9.868464469909668,9.908175468444824,9.759349822998047,9.640376091003418,9.81509017944336,9.82671,0.15149
7.62,9.868464469909668,9.908175468444824,9.759349822998047,9.640376091003418,9.81509017944336,9.826,0.14534
7.63,9.868464469909668,9.908175468444824,9.759349822998047,9.640376091003418,9.81509017944336,9.82523,0.13889
7.64,9.845178604125977,9.850624084472656,9.810121536254883,9.655800819396973,9.776330947875977,9.82458,0.13351
7.65,9.845178604125977,9.850624084472656,9.810121536254883,9.655800819396973,9.776330947875977,9.82359,0.12504
7.66,9.845178604125977,9.850624084472656,9.810121536254883,9.655800819396973,9.776330947875977,9.82278,0.11763
7.67,9.845178604125977,9.850624084472656,9.810121536254883,9.655800819396973,9.776330947875977,9.82201,0.10989
7.68,9.845178604125977,9.850624084472656,9.810121536254883,9.655800819396973,9.776330947875977,9.8213,0.1018
7.69,9.81434154510498,9.80880355834961,9.886067390441895,9.684205055236816,9.72800064086914,9.82067,0.09337
7.7,9.81434154510498,9.80880355834961,9.886067390441895,9.684205055236816,9.72800064086914,9.82015,0.08459
7.71,9.81434154510498,9.80880355834961,9.886067390441895,9.684205055236816,9.72800064086914,9.81974,0.07547
