time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt
0.0,0.0,0.0047,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.01,0.0,0.00433,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.02,0.0,0.00397,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.03,0.0,0.00362,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.04,0.0,0.00327,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.05,0.0,0.00294,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.06,0.0,0.00263,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.07,0.0,0.00233,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.08,0.0,0.00204,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
0.09,0.0,0.00178,0.07787256687879562,0.3599148988723755,0.3559962809085846,0.255668967962265,0.08739577233791351,0.31055551767349243,0.09186471998691559,0.2973445653915405,0.07974505424499512,0.09810903668403625,0.07505395263433456,0.17283806204795837,0.11130416393280029,0.08597610890865326,1.2114291191101074,0.15751434862613678,0.011216908693313599,0.01405218243598938,0.212484210729599,0.05234380066394806,0.024830136448144913,0.031792812049388885,0.026633750647306442,0.11109527945518494,-0.01911352574825287,0.09940703958272934,0.06004076823592186,0.06256125122308731,0.06870441138744354,0.30875086784362793
