time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt
0.0,0.0,0.01722,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.01,0.0,0.01565,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.02,0.0,0.01409,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.03,0.0,0.01256,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.04,0.0,0.01105,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.05,0.0,0.00957,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.06,0.0,0.00815,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.07,0.0,0.00677,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.08,0.0,0.00546,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.09,0.0,0.00421,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
0.1,0.0,0.00303,0.04437694698572159,0.3157481551170349,0.40038439631462097,0.41303277015686035,0.04525701701641083,0.2625323534011841,0.092697374522686,0.7060198187828064,0.03463175892829895,0.0564371719956398,0.054006002843379974,0.6010792255401611,0.0337122417986393,0.04821547120809555,1.2226588726043701,0.614909827709198,-0.007525444030761719,-0.011610805988311768,0.005012154579162598,0.5470091700553894,-0.00468672439455986,0.009175904095172882,0.04209645465016365,0.5574359893798828,-0.022673293948173523,0.051316045224666595,0.05560232326388359,0.6054819822311401,0.029242204502224922,0.30443376302719116
