time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt
0.0,0.05073,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.01,0.04555,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.02,0.04022,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.03,0.0348,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.04,0.02931,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.05,0.0238,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.06,0.0183,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.07,0.01284,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.08,0.0,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.09,0.0,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.1,0.0,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
0.11,0.0,0.0,0.05321422964334488,0.29939472675323486,0.4395160377025604,0.6036025285720825,0.045596614480018616,0.2501315474510193,0.15573495626449585,0.7059457898139954,0.02536320686340332,0.04897897690534592,0.09816698729991913,0.6784378290176392,0.025387685745954514,0.04140220582485199,1.266693353652954,0.6700084209442139,-0.0035528242588043213,-0.006143391132354736,0.004413485527038574,0.678868293762207,-0.0033702217042446136,0.004301823675632477,0.07151658833026886,0.6674546003341675,-0.023776352405548096,0.044661007821559906,0.10396143794059753,0.7244230508804321,0.02175765670835972,0.3050403594970703
