time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
3.42 sec,1.29952,0.0099,1.28429531724369,1.45459691226331,1.28429531728272,1.34417
3.43 sec,1.35135,0.01015,1.335094575,1.53392985456783,1.33509457504401,1.39842
3.44 sec,1.40392,0.01033,1.4141727,1.54193504828354,1.4141727000432,1.44732
3.45 sec,1.45717,0.01045,1.46652562,1.55169903694567,1.466525620038,1.49752
3.46 sec,1.51105,0.01051,1.493267665,1.60671105640948,1.49326766503923,1.55951
3.47 sec,1.56546,0.01051,1.57803452,1.65224842287824,1.578034520036,1.62582
3.48 sec,1.62036,0.01045,1.63030324,1.67456596737407,1.63030324002537,1.68919
3.49 sec,1.67566,0.01033,1.70235358510671,1.77177536785465,1.70235358512685,1.7492
3.5 sec,1.73131,0.01016,1.747521325,1.79162406457048,1.74752132501317,1.80107
3.51 sec,1.77613,0.00997999999999999,1.815310995,1.84712457245237,1.81531099500763,1.84029
3.52 sec,1.84339,0.00966,1.877462455,1.91825511533879,1.8774624550064,1.901
3.53 sec,1.88848,0.00940999999999998,1.906977445,1.961691483148,1.9069774450072,1.94269
3.54 sec,1.95609,0.00898,1.974783955,2.00224349566273,1.97478395500468,2.01014
3.55 sec,2.0013,0.00865999999999998,2.03121781,2.06442446148588,2.03121781000417,2.05759
3.56 sec,2.06894,0.00816,2.09779907253735,2.1331909736578,2.0977990725418,2.13068
3.57 sec,2.11411,0.00779999999999997,2.13735794,2.17927141599524,2.13735794000498,2.17968
3.58 sec,2.18158,0.00723,2.199488945,2.24015013390563,2.19948894500493,2.24579
3.59 sec,2.23769,0.00675,2.25030985,2.28794139788253,2.25030985000444,2.29996
3.6 sec,2.29364,0.00625,2.306819485,2.34119747980042,2.30681948500397,2.36338
3.61 sec,2.34937,0.00575,2.374550215,2.40006641030982,2.37455021500295,2.42615
3.62 sec,2.40486,0.00525,2.44237412613318,2.4581229216313,2.44237412613497,2.47472
3.63 sec,2.4601,0.00475,2.48759502487357,2.50772198359235,2.48759502487566,2.52223
3.64 sec,2.51506,0.00427,2.53837938276028,2.55474470787655,2.53837938276198,2.58476
3.65 sec,2.56974,0.00379,2.607341595,2.61959170518232,2.60734159500125,2.65084
3.66 sec,2.62412,0.00334,2.66423536,2.6779488747409,2.66423536000136,2.70728
3.67 sec,2.67819,0.0029,2.72026454305246,2.72935989305622,2.72026454305332,2.7609
3.68 sec,2.73196,0.00247,2.758677645,2.77872208953631,2.75867764500195,2.81518
3.69 sec,2.78544,0.00208,2.83943648082697,2.83797266053809,2.83943648082669,2.86929
3.7 sec,2.8386,0.0017,2.87109867,2.88508854623558,2.87109867000141,2.92319
3.71 sec,2.89151,0.00134,2.92191322509384,2.94051105220297,2.92191322509555,2.97758
3.72 sec,2.94411,0.00101,2.97506121,2.99492254041455,2.97506121000176,3.03455
3.73 sec,2.99644,0.0007,3.033212745,3.04571171945586,3.03321274500098,3.09084
3.74 sec,3.04853,0.0004,3.099352095,3.10514381573132,3.09935209500039,3.14092
3.75 sec,3.10039,0.00013,3.144514335,3.15285794421279,3.14451433500073,3.19074
3.76 sec,3.14176,0,3.18007052996408,3.19522305970189,3.18007052996544,3.23716
3.77 sec,3.20346,0,3.24785337,3.25341446954517,3.24785337000027,3.30802
3.78 sec,3.24452,0,3.31563292886071,3.31039535754091,3.31563292886007,3.3467
3.79 sec,3.3058,0,3.36631719,3.36127171426627,3.36631718999961,3.40052
3.8 sec,3.34661,0,3.398633275,3.40578248514289,3.39863327500084,3.43814
3.81 sec,3.40755,0,3.421117565,3.44461081627951,3.42111756500217,3.4983
3.82 sec,3.44817,0,3.52286975649024,3.51349234310282,3.52286975648873,3.54872
3.83 sec,3.50886,0,3.572018965,3.56809884314843,3.57201896499986,3.62821
3.84 sec,3.55938,0,3.63536564,3.62382527187927,3.63536563999896,3.67843
3.85 sec,3.60983,0,3.67210788,3.68448355060762,3.67210788000157,3.72538
3.86 sec,3.66022,0,3.73286971071082,3.72656289277696,3.73286971070982,3.77817
3.87 sec,3.71057,0,3.76263780328932,3.77450333431293,3.76263780329071,3.83283
3.88 sec,3.76087,0,3.81912226698423,3.81998396796446,3.81912226698394,3.88772
3.89 sec,3.81114,0,3.86989819949314,3.87099660320929,3.86989819949322,3.94182
3.9 sec,3.86139,0,3.92467754,3.93088557466664,3.92467754000058,3.99149
3.91 sec,3.91159,0,3.98848774,3.97893104233469,3.98848773999883,4.04142
3.92 sec,3.96178,0,4.04927431,4.02552793271801,4.04927430999797,4.09929
3.93 sec,4.01193,0,4.090184875,4.07609374055364,4.09018487499946,4.15822
3.94 sec,4.06206,0,4.157881925,4.13656881423854,4.15788192499839,4.21065
3.95 sec,4.11215,0,4.20165785055915,4.18975365406434,4.20165785055878,4.25976
3.96 sec,4.1622,0,4.253979335,4.23620919257637,4.25397933499869,4.30459
3.97 sec,4.2122,0,4.28388848697379,4.28087160372597,4.28388848697419,4.35023
3.98 sec,4.26215,0,4.35003826,4.32834721033179,4.35003825999795,4.40774
3.99 sec,4.31202,0,4.39683398,4.3871055259506,4.39683397999991,4.46686
4 sec,4.36182,0,4.453385715,4.43882878612049,4.45338571499895,4.51412
4.01 sec,4.41152,0,4.504194585,4.48548592072577,4.50419458499875,4.55917
4.02 sec,4.45126,0,4.549382085,4.52799758660818,4.54938208499867,4.59992
4.03 sec,4.50078,0,4.60107181186007,4.5787870910502,4.60107181185877,4.65268
4.04 sec,4.55997,0,4.66317252447386,4.63271556120888,4.6631725244718,4.71052
4.05 sec,4.60918,0,4.708467725,4.680943704899,4.70846772499862,4.75827
4.06 sec,4.64849,0,4.76398903,4.7294362100565,4.7639890299978,4.80145000000001
4.07 sec,4.69742,0,4.80915127,4.78247132828721,4.80915126999892,4.85687
4.08 sec,4.75585,0,4.84869214,4.83305357467273,4.84869213999968,4.91366
4.09 sec,4.80437,0,4.8939049,4.87805711117347,4.89390489999915,4.95594
4.1 sec,4.85268,0,4.93903346,4.92036564991957,4.93903345999889,4.99218
4.11 sec,4.90079,0,4.96170299,4.96134526888788,4.96170299000086,5.02911
4.12 sec,4.94869,0,5.024754965,5.00088893417596,5.02475496499763,5.07922
4.13 sec,4.99635,0,5.06427538,5.04871911903452,5.06427537999961,5.13504
4.14 sec,5.04378,0,5.143353505,5.10121918256143,5.14335350499655,5.18786
4.15 sec,5.09098,0,5.181990245,5.15140416567874,5.18199024499905,5.23986
4.16 sec,5.13794,0,5.21584719,5.19930890268183,5.21584718999989,5.2899
4.17 sec,5.18466,0,5.28364380257286,5.24711579699857,5.28364380257004,5.33971
4.18 sec,5.23115,0,5.32413171192199,5.29366419326703,5.32413171192083,5.39306
4.19 sec,5.2774,0,5.386414945,5.34134136813179,5.38641494499707,5.44477
4.2 sec,5.32342,0,5.428812235,5.39021917263272,5.4288122349985,5.48791
4.21 sec,5.36922,0,5.469969745,5.43110222700823,5.46996974499815,5.52846
4.22 sec,5.41481,0,5.50954068,5.47222609627732,5.50954067999834,5.57052
4.23 sec,5.46019,0,5.550083105,5.51402416961944,5.53401174426958,5.6143
4.24 sec,5.50538,0,5.617864355,5.5655307083328,5.57624305142661,5.66402
4.25 sec,5.5504,0,5.64512002,5.6137664585873,5.61955166344584,5.71411
4.26 sec,5.59524,0,5.68873056563219,5.65209408147014,5.6552490955295,5.75654
4.27 sec,5.63107,0,5.72121181000001,5.69461288049755,5.69634020714653,5.78897
4.28 sec,5.68451,0,5.800230995,5.74527794073398,5.74622679976574,5.84135
4.29 sec,5.72897,0,5.81545095040731,5.79146979252893,5.79199547327592,5.88736
4.3 sec,5.77334,0,5.875099545,5.83750048846485,5.83779359013522,5.93654
4.31 sec,5.80886,0,5.92192025156265,5.88581938269994,5.88598370855208,5.97702000000001
4.32 sec,5.86187,0,5.96970096,5.92941953441829,5.92951238557719,6.03609
4.33 sec,5.90608,0,6.01483828530153,5.97412403425143,5.97417677844412,6.08336
4.34 sec,5.95028,0,6.05013194,6.0232647280751,6.02329482069932,6.12435
4.35 sec,5.98569,0,6.10660789500001,6.0632766518943,6.06329397187441,6.15673
4.36 sec,6.03872,0,6.14047785059874,6.10289664354722,6.10290666175434,6.21655
4.37 sec,6.08302,0,6.20272021912602,6.15067736959706,6.15068317836929,6.27197
4.38 sec,6.12738,0,6.212363895,6.20219018177585,6.20219356526784,6.32755
4.39 sec,6.17184,0,6.2761368,6.25263529966613,6.25263728279772,6.38153
4.4 sec,6.2164,0,6.35936333267084,6.30416239144948,6.30416356007211,6.42858
4.41 sec,6.26109,0,6.3819569803201,6.35095245361997,6.3509531470739,6.4736
4.42 sec,6.30591,0,6.466668075,6.39876506810259,6.39876548156182,6.52198
4.43 sec,6.3509,0,6.49338805,6.44728999636823,6.44729024408787,6.56949
4.44 sec,6.39604,0,6.51756476,6.49077926417465,6.49077941353415,6.60912
4.45 sec,6.44138,0,6.58932548,6.53262332570835,6.53262341619858,6.65077
4.46 sec,6.48689,0,6.632127655,6.57823907646602,6.57823913146681,6.71722
4.47 sec,6.53261,0,6.68688812358511,6.63758379853357,6.63758383199882,6.78522
4.48 sec,6.57853,0,6.74894681,6.68539877057769,6.68539879111544,6.82339
4.49 sec,6.62464,0,6.777140285,6.72589793378292,6.72589794646653,6.85712
4.5 sec,6.67097,0,6.83931033772581,6.77402142678492,6.77402143463346,6.90468
4.51 sec,6.71752,0,6.88448932302433,6.82910491992253,6.82910492479261,6.95537
4.52 sec,6.75493000000001,0,6.89066752000001,6.86865442472151,6.86865442776924,6.9897
4.53 sec,6.81121,0,6.940766345,6.90644544775722,6.90644544967223,7.03869
4.54 sec,6.85836,0,7.02540269026177,6.95944904004896,6.95944904125265,7.08193
4.55 sec,6.90571,0,7.055275955,7.00352630706771,7.00352630782942,7.1282
4.56 sec,6.94376000000001,0,7.10131664000001,7.04404186451964,7.04404186500423,7.17081000000001
4.57 sec,7.00096,0,7.17954158,7.09427729471118,7.09427729502065,7.2395
4.58 sec,7.04884,0,7.21814212493422,7.14495341316617,7.14495341336492,7.29684
4.59 sec,7.09689,0,7.253090955,7.19081933792941,7.19081933805795,7.35027
4.6 sec,7.13547,0,7.31522962802475,7.24561932708129,7.24561932716506,7.38348
4.61 sec,7.19344,0,7.36493113682474,7.29238865923291,7.29238865928829,7.42931
4.62 sec,7.24186,0,7.394308505,7.33117805571834,7.33117805575541,7.47656
4.63 sec,7.29043,0,7.462173955,7.38293042122648,7.38293042125195,7.52731
4.64 sec,7.33909,0,7.49884637,7.42868745575425,7.42868745577212,7.57722
4.65 sec,7.38785,0,7.522767715,7.47205451871241,7.47205451872502,7.62728
4.66 sec,7.43667,0,7.6163826947819,7.52514294929664,7.52514294930651,7.67631
4.67 sec,7.48556,0,7.65844131575842,7.57874541021986,7.57874541022777,7.72651
4.68 sec,7.53449,0,7.67123531,7.61737826083152,7.61737826083772,7.78276
4.69 sec,7.58345,0,7.75591986045539,7.66858718910102,7.6685871891067,7.83932
4.7 sec,7.63245,0,7.7940445449012,7.72152754527842,7.72152754528349,7.88766
4.71 sec,7.68144,0,7.844701585,7.77162451361701,7.77162451362171,7.93518
4.72 sec,7.73045,0,7.90282786,7.81961871911882,7.81961871912348,7.99174
4.73 sec,7.77944,0,7.950466005,7.87458997520345,7.87458997520796,8.0482
4.74 sec,7.82841,0,8.01420933261439,7.92135439455118,7.92135439455592,8.09225
4.75 sec,7.87736,0,8.019897575,7.96747771044902,7.96747771045319,8.13539
4.76 sec,7.92627,0,8.11376964,8.01933495637766,8.01933495638223,8.19267
4.77 sec,7.96543,0,8.17074484,8.07440274221376,8.07440274221865,8.24111000000001
4.78 sec,8.02397,0,8.18772564,8.11953177497401,8.11953177497862,8.2989
4.79 sec,8.07275,0,8.244125815,8.16700669520689,8.16700669521148,8.34113
4.8 sec,8.12146,0,8.29900197,8.2138245894489,8.21382458945366,8.37953
4.81 sec,8.16045000000001,0,8.31146314500001,8.25733099965782,8.25733099966213,8.41023
4.82 sec,8.21872,0,8.361090875,8.307952521601,8.30795252160499,8.46923
4.83 sec,8.26725,0,8.45111819,8.35446626657224,8.35446626657686,8.52196
4.84 sec,8.31573,0,8.4927115496601,8.4019754528509,8.40197545285587,8.56302
4.85 sec,8.35452000000001,0,8.48693946000001,8.44108238612139,8.44108238612573,8.59521000000001
4.86 sec,8.41248,0,8.58649795702912,8.4902476814338,8.49024768143872,8.66432
4.87 sec,8.46076,0,8.64517149,8.54609249491082,8.54609249491618,8.7256
4.88 sec,8.50899,0,8.671472805,8.58666315404095,8.58666315404638,8.76532
4.89 sec,8.55715,0,8.710803175,8.62613115415191,8.62613115415741,8.80129
4.9 sec,8.60526,0,8.769428695,8.67345762191558,8.67345762192135,8.84537
4.91 sec,8.65332,0,8.81504838,8.71848541977348,8.71848541977947,8.89429
4.92 sec,8.70133,0,8.84864996,8.76469821104089,8.76469821104681,8.94922
4.93 sec,8.74931,0,8.92381549659936,8.81933656236136,8.81933656236764,9.00638
4.94 sec,8.79725,0,8.957768305,8.86606202454166,8.86606202454797,9.05874
4.95 sec,8.84517,0,8.995450395,8.91404043322385,8.91404043322998,9.11075
4.96 sec,8.89306,0,9.06511207,8.96123273958839,8.96123273959488,9.16795
4.97 sec,8.94094,0,9.126957645,9.01370167663525,9.01370167664218,9.22414
4.98 sec,8.9888,0,9.1811878,9.06391713558138,9.06391713558874,9.26998
4.99 sec,9.03667,0,9.24164406291646,9.11782221673778,9.11782221674559,9.31539
5 sec,9.08455,0,9.245707745,9.1603067432198,9.16030674322719,9.37521
5.01 sec,9.13246,0,9.33455330868196,9.210851622311,9.21085162231889,9.43649
5.02 sec,9.17082,0,9.38533489720079,9.26765294381053,9.26765294381866,9.4754
5.03 sec,9.22831,0,9.42235158638511,9.31889289129257,9.3188928913006,9.52632
5.04 sec,9.2763,0,9.470079125,9.36745765109119,9.36745765109916,9.5626
5.05 sec,9.32434,0,9.53527721667419,9.4154642144494,9.41546421445773,9.59944
5.06 sec,9.36285000000001,0,9.53367444628828,9.45842330479308,9.45842330480077,9.63814000000001
5.07 sec,9.4206,0,9.615950895,9.50616515491336,9.50616515492133,9.7049
5.08 sec,9.46885,0,9.65392220771367,9.55271638702113,9.55271638702915,9.76072
5.09 sec,9.51717,0,9.70148615202616,9.60157624118836,9.60157624119637,9.81757
5.1 sec,9.55594,0,9.75784801927716,9.65172158051261,9.65172158052077,9.86368000000001
5.11 sec,9.61411,0,9.828694255,9.70356687833731,9.70356687834601,9.93133
5.12 sec,9.66273,0,9.877953845,9.75807358901014,9.75807358901913,9.98416
5.13 sec,9.71146,0,9.91755745522089,9.80627144414099,9.80627144415005,10.03017
5.14 sec,9.76032,0,9.98149894914389,9.85559475568738,9.85559475569683,10.05966
5.15 sec,9.8093,0,9.99705399273431,9.89876113935139,9.89876113936058,10.09007
5.16 sec,9.8584,0,10.0535132791008,9.94406407828023,9.9440640782895,10.16179
5.17 sec,9.90764,0,10.13798405,10.0000751610913,10.0000751611012,10.24592
5.18 sec,9.95701,0,10.16346063,10.0522666455124,10.0522666455223,10.29336
5.19 sec,10.00652,0,10.20005973,10.0982997006146,10.0982997006242,10.33577
5.2 sec,10.05616,0,10.30217221,10.1517687533821,10.1517687533926,10.39403
5.21 sec,10.10593,0,10.350076605,10.2062160788888,10.2062160788999,10.45566
5.22 sec,10.15583,0,10.414801395,10.2592281805607,10.2592281805726,10.50773
5.23 sec,10.20586,0,10.44178154,10.3089899873754,10.3089899873873,10.55701
5.24 sec,10.25601,0,10.508317055,10.3612755476823,10.3612755476946,10.60765
5.25 sec,10.30628,0,10.557635585,10.4161586414002,10.4161586414127,10.65725
5.26 sec,10.35665,0,10.576098305,10.4650325433287,10.4650325433407,10.70261
5.27 sec,10.39708,0,10.66364695,10.5180850642308,10.5180850642432,10.73869
5.28 sec,10.45769,0,10.68621544,10.5650403192872,10.5650403192994,10.80177
5.29 sec,10.50833,0,10.7734279827678,10.6152254792743,10.6152254792872,10.85632
5.3 sec,10.55903,0,10.80651482,10.6638479081493,10.6638479081625,10.90196
5.31 sec,10.59982,0,10.8427214607979,10.713191227799,10.7131912278121,10.93786
5.32 sec,10.6606,0,10.9065558398305,10.7597601414199,10.7597601414333,11.00584
5.33 sec,10.71144,0,10.929146965,10.8123753631053,10.8123753631183,11.0647
5.34 sec,10.76229,0,10.988280875,10.8642828822893,10.8642828823021,11.10751
5.35 sec,10.80304,0,11.0358685,10.9101173285171,10.9101173285299,11.13937
5.36 sec,10.864,0,11.091318486908,10.9552699227339,10.9552699227471,11.20376
5.37 sec,10.91482,0,11.126835665,11.0030445279929,11.003044528006,11.25766
5.38 sec,10.96562,0,11.2184869664878,11.0563070684396,11.0563070684536,11.28806
5.39 sec,11.01638,0,11.17911527,11.0994556087741,11.0994556087868,11.31837
5.4 sec,11.0671,0,11.25090763,11.1415541465796,11.141554146592,11.38689
5.41 sec,11.11775,0,11.358318755,11.1954035255888,11.1954035256024,11.47198
5.42 sec,11.16833,0,11.4260604921308,11.2532938910198,11.2532938910346,11.53731
5.43 sec,11.21886,0,11.45171377,11.3102705912863,11.3102705913011,11.59411
5.44 sec,11.26933,0,11.501019075,11.3638082726232,11.363808272638,11.63997
5.45 sec,11.31974,0,11.56718645,11.4158752649045,11.4158752649197,11.68231
5.46 sec,11.37009,0,11.602634775,11.4665129917214,11.4665129917366,11.72854
5.47 sec,11.42039,0,11.612337505,11.5146515749623,11.5146515749766,11.7767
5.48 sec,11.47065,0,11.743944945,11.5670488640376,11.5670488640531,11.82647
5.49 sec,11.52087,0,11.783570015,11.6167343635545,11.6167343635708,11.87935
5.5 sec,11.57108,0,11.8270340102746,11.6646527566493,11.6646527566661,11.94339
5.51 sec,11.62131,0,11.8592245412169,11.715311852396,11.7153118524128,12.00336
5.52 sec,11.66151,0,11.9301883276304,11.7671933531559,11.7671933531732,12.03192
5.53 sec,11.72177,0,11.947372895,11.8146845976551,11.8146845976721,12.06953
5.54 sec,11.77209,0,12.02654364,11.861682728771,11.8616827287886,12.12839
5.55 sec,11.82246,0,12.0471829188591,11.906972743649,11.9069727436664,12.19017
5.56 sec,11.86288,0,12.1052872924967,11.9551479584371,11.9551479584546,12.21651
5.57 sec,11.92353,0,12.1377031056322,11.9974334106237,11.9974334106412,12.25168
5.58 sec,11.97426,0,12.1658597450775,12.0469126032896,12.0469126033064,12.31481
5.59 sec,12.02514,0,12.2337197617702,12.0917836444749,12.0917836444919,12.39567
5.6 sec,12.066,0,12.359556315,12.155671198602,12.1556711986207,12.4579
5.61 sec,12.12741,0,12.44423055,12.2303403392137,12.2303403392341,12.54094
5.62 sec,12.17883,0,12.462965475,12.3203892572978,12.3203892573178,12.57695
5.63 sec,12.23044,0,12.44250445,12.3841255968248,12.3841255968421,12.60825
5.64 sec,12.28225,0,12.4183287950582,12.4193567487165,12.4193567487302,12.65704
5.65 sec,12.33426,0,12.568487755,12.462016576187,12.4620165762007,12.71031
5.66 sec,12.38647,0,12.5936309995681,12.4986759744798,12.4986759744933,12.75236
5.67 sec,12.43885,0,12.625109615,12.5333015227206,12.5333015227338,12.79339
5.68 sec,12.49138,0,12.761553875,12.5874101779142,12.5874101779294,12.84086
5.69 sec,12.54404,0,12.74939208,12.6429796739207,12.6429796739358,12.89441
5.7 sec,12.59679,0,12.813802565,12.6966479799365,12.6966479799517,12.96512
5.71 sec,12.64964,0,12.90503394,12.7458785722055,12.745878572222,13.0318
5.72 sec,12.70242,0,12.9168886689722,12.7895400254778,12.7895400254945,13.0658
5.73 sec,12.75519,0,12.91543234,12.8223837341522,12.8223837341682,13.09502
5.74 sec,12.80785,0,13.0502757557168,12.8699977957344,12.8699977957521,13.13658
5.75 sec,12.86032,0,13.069906585,12.9139668847477,12.9139668847663,13.1863
5.76 sec,12.91255,0,13.126127175,12.9617590423565,12.961759042376,13.24652
5.77 sec,12.95415,0,13.13578215,13.0078287500978,13.007828750117,13.29862
5.78 sec,13.01591,0,13.263238955,13.0598347169011,13.0598347169222,13.3679
5.79 sec,13.06688,0,13.29394682,13.1080571805198,13.108057180542,13.42137
5.8 sec,13.11724,0,13.3578074861135,13.1582590302651,13.1582590302886,13.47814
5.81 sec,13.15712,0,13.36339523,13.2082735522649,13.2082735522882,13.51501
5.82 sec,13.21576,0,13.401501085,13.2523377621464,13.2523377621694,13.52956
5.83 sec,13.26371,0,13.418338745,13.2955669429544,13.2955669429765,13.53808
5.84 sec,13.31066,0,13.394720095,13.3335699849574,13.333569984977,13.62021
5.85 sec,13.34748,0,13.58810341,13.3881376285983,13.3881376286199,13.71876
5.86 sec,13.40114,0,13.6235845779667,13.4498865994524,13.4498865994748,13.78117
5.87 sec,13.44448,0,13.60925968,13.4888944902584,13.48889449028,13.81307
5.88 sec,13.48643,0,13.7165567971157,13.5611399656002,13.5611399656223,13.84257
5.89 sec,13.52688,0,13.756326947092,13.6081981714342,13.6081981714564,13.86137
5.9 sec,13.56576,0,13.690928825,13.6312444479929,13.6312444480127,13.86548
5.91 sec,13.603,0,13.49898299,13.6275519873459,13.6275519873583,13.86714
5.92 sec,13.63851,0,13.687041125,13.6438117841143,13.6438117841257,13.86623
5.93 sec,13.67224,0,13.615120425,13.6579842383168,13.6579842383248,13.86367
5.94 sec,13.70414,0,13.58768241,13.6611198172459,13.6611198172502,13.8528
5.95 sec,13.73415,0,13.713547835,13.6749869847218,13.6749869847265,13.84159
5.96 sec,13.76225,0,13.689320605,13.6897317908758,13.6897317908796,13.84319
5.97 sec,13.7884,0,13.690911985,13.6964517203309,13.6964517203338,13.8481
5.98 sec,13.81259,0,13.7458578007968,13.7104277398492,13.7104277398526,13.87937
5.99 sec,13.83482,0,13.7572889991376,13.7330635721131,13.7330635721167,13.91354
6 sec,13.85508,0,13.7541478191376,13.7468012102021,13.7468012102052,13.91244
6.01 sec,13.8734,0,13.74761528,13.7577924262994,13.7577924263017,13.91068
6.02 sec,13.88666,0,13.806521425,13.7704655598253,13.7704655598282,13.92729
6.03 sec,13.90425,0,13.7968436137847,13.7825216007623,13.7825216007651,13.96572
6.04 sec,13.91688,0,13.87972558,13.8029238798888,13.8029238798934,13.96531
6.05 sec,13.92771,0,13.820223955,13.8124506080545,13.8124506080585,13.9634
6.06 sec,13.93511,0,13.840219987137,13.8248359063133,13.824835906317,13.9597
6.07 sec,13.94417,0,13.8346226878346,13.8332244489156,13.8332244489187,13.94816
6.08 sec,13.94994,0,13.802289355,13.8318892824406,13.8318892824422,13.92423
6.09 sec,13.95417,0,13.783801375,13.8272256475678,13.8272256475678,13.90275
6.1 sec,13.9565,0,13.7628198232839,13.8199737101942,13.8199737101925,13.90871
6.11 sec,13.95833,0,13.763551176506,13.8178280048463,13.8178280048432,13.93116
6.12 sec,13.95842,0,13.7668246773199,13.8233543063072,13.823354306303,13.95414
6.13 sec,13.95731,0,13.8007318565569,13.8307942004183,13.830794200414,13.97089
6.14 sec,13.95561,0,13.8178165986789,13.8403634191986,13.8403634191944,13.97047
6.15 sec,13.95183,0,13.8274935442334,13.8431087317411,13.8431087317371,13.96778
6.16 sec,13.94764,0,13.78783498,13.849969566071,13.8499695660659,13.96254
6.17 sec,13.94259,0,13.804845845,13.8493728997247,13.8493728997192,13.95262
6.18 sec,13.93678,0,13.8403741791739,13.8495360922968,13.849536092292,13.92703
6.19 sec,13.93029,0,13.76517387,13.8441267666395,13.8441267666332,13.90014
6.2 sec,13.9232,0,13.7523946368752,13.8298981168329,13.8298981168253,13.89448
6.21 sec,13.91558,0,13.7425769374437,13.8204585035306,13.8204585035221,13.89028
6.22 sec,13.90751,0,13.718505806797,13.8054775864059,13.8054775863963,13.8781
6.23 sec,13.89905,0,13.6886103812714,13.79074550041,13.790745500399,13.86759
6.24 sec,13.89028,0,13.729708705,13.784843226371,13.7848432263604,13.88441
6.25 sec,13.88125,0,13.7578889807683,13.7834635940243,13.7834635940147,13.90536
6.26 sec,13.87201,0,13.74260538,13.782170564239,13.78217056423,13.90208
6.27 sec,13.8645,0,13.7443680499101,13.7801918206514,13.780191820643,13.89811
6.28 sec,13.85313,0,13.7540446607287,13.7788726478746,13.778872647867,13.90333
6.29 sec,13.84356,0,13.72726648,13.779339053364,13.7793390533562,13.91029
6.3 sec,13.83397,0,13.734667487205,13.7758671752315,13.7758671752239,13.90623
6.31 sec,13.82627,0,13.72177141,13.7743577789764,13.7743577789685,13.89827
6.32 sec,13.81481,0,13.6822425820259,13.7697548709055,13.7697548708964,13.87229
6.33 sec,13.80529,0,13.7048863612,13.7626542683456,13.7626542683364,13.85065
6.34 sec,13.79585,0,13.6694419884151,13.753477730233,13.7534777302229,13.85264
6.35 sec,13.78835,0,13.6935896869013,13.7465192771819,13.7465192771721,13.85629
6.36 sec,13.77725,0,13.6709885752697,13.7384090550292,13.7384090550191,13.86284
6.37 sec,13.7681,0,13.710339815,13.7360544683838,13.7360544683748,13.86707
6.38 sec,13.75908,0,13.689286925,13.730645254237,13.7306452542284,13.84253
6.39 sec,13.75194,0,13.6595526881637,13.7252702647676,13.7252702647586,13.81451
6.4 sec,13.74141,0,13.6498097912974,13.7172271866894,13.71722718668,13.82457
6.41 sec,13.73275,0,13.660484745,13.7089388287375,13.7089388287283,13.84046
6.42 sec,13.72424,0,13.644040485,13.7076768519074,13.7076768518981,13.81245
6.43 sec,13.71584,0,13.617459940575,13.6965233386683,13.6965233386583,13.77752
6.44 sec,13.70756,0,13.63262573,13.6889111801655,13.6889111801556,13.77784
6.45 sec,13.6994,0,13.649670275,13.6879955307853,13.6879955307761,13.77966
6.46 sec,13.69136,0,13.600467716336,13.6784761890354,13.6784761890256,13.78653
6.47 sec,13.68342,0,13.66256695,13.6809287094895,13.6809287094808,13.79619
6.48 sec,13.67558,0,13.59494568,13.6716656360996,13.6716656360903,13.80262
6.49 sec,13.66783,0,13.624781055,13.670009512334,13.670009512325,13.80631
6.5 sec,13.66017,0,13.606301495,13.6662765269463,13.6662765269371,13.78556
6.51 sec,13.6526,0,13.60224059,13.6596752845838,13.6596752845746,13.75977
6.52 sec,13.64658,0,13.6020635894398,13.652972019991,13.652972019982,13.76055
6.53 sec,13.63767,0,13.577800095,13.646568108556,13.6465681085465,13.76293
6.54 sec,13.6303,0,13.5459757179381,13.6386042142509,13.6386042142404,13.74697
6.55 sec,13.62299,0,13.52677711,13.6276865310403,13.6276865310287,13.71948
6.56 sec,13.61717,0,13.53637068,13.615811836845,13.6158118368332,13.70623
6.57 sec,13.60852,0,13.5274157289902,13.609172009149,13.6091720091369,13.69098
6.58 sec,13.60135,0,13.54042593,13.5999906753409,13.5999906753293,13.68158
6.59 sec,13.59422,0,13.54958071055,13.5980850868296,13.5980850868187,13.67635
6.6 sec,13.58854,0,13.509951485,13.5876737792653,13.587673779254,13.68266
6.61 sec,13.58006,0,13.52682763,13.5816329722185,13.5816329722076,13.69742
6.62 sec,13.57302,0,13.52686131,13.5815828345771,13.5815828345666,13.69473
6.63 sec,13.566,0,13.48954128,13.5700876730271,13.5700876730161,13.69
6.64 sec,13.5604,0,13.515648635,13.5702210932498,13.5702210932392,13.68834
6.65 sec,13.55204,0,13.4665512247334,13.5626101881061,13.5626101880947,13.68581
6.66 sec,13.54508,0,13.52867161,13.5607958249363,13.560795824926,13.65955
6.67 sec,13.53814,0,13.43100808,13.5483368773477,13.5483368773358,13.6297
6.68 sec,13.53122,0,13.5004590016527,13.5428787097553,13.5428787097443,13.63656
6.69 sec,13.52431,0,13.50284458,13.538733697956,13.538733697946,13.64544
6.7 sec,13.51742,0,13.470461135,13.5352177195795,13.5352177195694,13.64384
6.71 sec,13.51053,0,13.410345275,13.5243477799126,13.5243477799009,13.63889
6.72 sec,13.50367,0,13.43103334,13.5134948466673,13.5134948466554,13.60578
6.73 sec,13.49681,0,13.4085462498635,13.5045982478748,13.5045982478622,13.5692
