time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
3.44 sec,3.94578,0.00293,3.97084776633304,3.95619033111345,3.97084776633214,3.91868
3.45 sec,3.99299,0.00274,4.02168182459593,4.0056993887009,4.02168182459485,3.97249
3.46 sec,4.04027,0.0025,4.06122263879587,4.05020093872339,4.06122263879535,4.01423
3.47 sec,4.08764,0.00223,4.12900379314299,4.11034310302399,4.12900379314153,4.05606
3.48 sec,4.13508,0.00191,4.17983749507438,4.16026593037193,4.17983749507313,4.11123
3.49 sec,4.18259,0.00154,4.21938462,4.20717427977866,4.21938461999954,4.1696
3.5 sec,4.23019,0.00112,4.26456573828264,4.25413149936423,4.26456573828208,4.22373
3.51 sec,4.26828,0.000739999999999972,4.281515625,4.28360071143525,4.28151562500063,4.26403
3.52 sec,4.32552,0.00011,4.36059375,4.33625030242433,4.36059374999748,4.31359
3.53 sec,4.36374,0,4.38883087010691,4.37082570335916,4.38883087010612,4.34435
3.54 sec,4.42115,0,4.45096177778182,4.42475700856928,4.45096177777995,4.3971
3.55 sec,4.45948,0,4.47920572853903,4.46181393247291,4.47920572853841,4.43519
3.56 sec,4.51708,0,4.55263308491868,4.52377159931064,4.55263308491653,4.49869
3.57 sec,4.55553,0,4.57522679749892,4.56223866145831,4.57522679749889,4.54259
3.58 sec,4.61333,0,4.65430479152977,4.6153215003233,4.65430479152644,4.60164
3.59 sec,4.6616,0,4.69939074316162,4.66713538214565,4.69939074316014,4.64961
3.6 sec,4.70997,0,4.75607709940154,4.71945016411348,4.75607709939934,4.7001
3.61 sec,4.75844,0,4.81246033564147,4.77499234014822,4.8124603356394,4.75232
3.62 sec,4.80704,0,4.85200962,4.82466958839408,4.85200961999901,4.81014
3.63 sec,4.85575,0,4.87460337,4.86180125640038,4.87460337000002,4.86321
3.64 sec,4.90461,0,4.931087745,4.9050490972265,4.931087744998,4.89863
3.65 sec,4.9536,0,4.99321875,4.96645065636861,4.99321874999857,4.93434
3.66 sec,5.00275,0,5.05535337,5.01443397130376,5.05535336999721,4.99039
3.67 sec,5.05205,0,5.10617759170167,5.06540159903325,5.10617759169961,5.05324
3.68 sec,5.10153,0,5.17395829832795,5.12081303822289,5.17395829832465,5.10995
3.69 sec,5.15118,0,5.21350962,5.1764467812001,5.21350961999897,5.16475
3.7 sec,5.201,0,5.26434375,5.2282088559688,5.26434374999827,5.21669
3.71 sec,5.25101,0,5.32646706828219,5.27879773270035,5.32646706827927,5.26875
3.72 sec,5.30122,0,5.37165447240339,5.33057701272009,5.37165447240175,5.32613
3.73 sec,5.35162,0,5.41685337,5.37958442384074,5.41685336999842,5.38194
3.74 sec,5.40223,0,5.473337745,5.43080980607437,5.47333774499771,5.42782
3.75 sec,5.45302,0,5.52980981034404,5.48377984800135,5.52980981034169,5.47401
3.76 sec,5.49384,0,5.55805012747957,5.52543583890104,5.55017137184989,5.51956
3.77 sec,5.55521,0,5.64842492630037,5.58652855660336,5.59977627457596,5.59228
3.78 sec,5.59635,0,5.66537200857525,5.63141681722789,5.63860479941206,5.6371
3.79 sec,5.65822,0,5.744462745,5.6934230285482,5.69732391355089,5.70264
3.8 sec,5.69964,0,5.772703125,5.73798895748936,5.74013627841572,5.74672
3.81 sec,5.76193,0,5.84612098214246,5.79447785229334,5.79566262764706,5.81156
3.82 sec,5.80366,0,5.87436129626333,5.83278919444407,5.83345169338605,5.8526
3.83 sec,5.86636,0,5.947806495,5.88805440314013,5.88842482367404,5.91238
3.84 sec,5.91882,0,6.015587745,5.94567185087503,5.94588033935547,5.96097
3.85 sec,5.97142,0,6.066421875,6.00508051757121,6.00519868170011,6.01115
3.86 sec,6.02415,0,6.11725962,6.06223723940698,6.06230476087635,6.06776
3.87 sec,6.07701,0,6.18504087,6.11630006181574,6.11633895197724,6.12649
3.88 sec,6.12998,0,6.235875,6.17259331196907,6.17261584296189,6.18381
3.89 sec,6.18306,0,6.286712745,6.22729825830078,6.22731140383185,6.24031
3.9 sec,6.23618,0,6.33188547394885,6.2813996734633,6.28140739248732,6.29474
3.91 sec,6.2894,0,6.38271948536304,6.33682237076274,6.33682692917795,6.349
3.92 sec,6.34268,0,6.43920441598242,6.39006009465395,6.39006280448928,6.40523
3.93 sec,6.39599,0,6.5126357475203,6.44255176981562,6.44255339020118,6.46154
3.94 sec,6.44935,0,6.54087606465583,6.5000629741531,6.50006394713163,6.51632
3.95 sec,6.50273,0,6.60301054634111,6.55212434537475,6.5521249338667,6.5706
3.96 sec,6.55612,0,6.66514141303443,6.60398552249052,6.60398588029781,6.62522
3.97 sec,6.60952,0,6.70469712,6.65493441599329,6.65493463469388,6.6793
3.98 sec,6.66291,0,6.76681306170784,6.70533661948512,6.70533675382996,6.73196
3.99 sec,6.71628,0,6.77810991156044,6.75150486672906,6.75150494972963,6.78401
4 sec,6.76964,0,6.87413494280352,6.80691495735678,6.80691500874007,6.83576
4.01 sec,6.82298,0,6.93626580949685,6.86100736588266,6.86100739786245,6.88786
4.02 sec,6.86567,0,6.95322837000001,6.90257349785761,6.9025735179148,6.93052
4.03 sec,6.91891,0,6.99841587,6.94954426562417,6.9495442782333,6.98464
4.04 sec,6.98282,0,7.10007118192175,7.00556371474861,7.00556372269179,7.05074
4.05 sec,7.03604,0,7.15655542515505,7.06781522845797,7.06781523347877,7.10751
4.06 sec,7.07864,0,7.190462745,7.11963093468931,7.11963093788685,7.15586
4.07 sec,7.13176,0,7.23,7.16525881705024,7.16525881909821,7.2171
4.08 sec,7.19553,0.00028,7.31470902255199,7.22505852087863,7.22505852219179,7.28639
4.09 sec,7.24865,0.00039,7.35991587,7.28176066048956,7.28176066133639,7.34006
4.1 sec,7.30174,0.00035,7.416400245,7.33681679818631,7.33681679873546,7.38549
4.11 sec,7.35483,0.00016,7.43896999830607,7.388481802306,7.38848180266382,7.43144
4.12 sec,7.40792,0,7.5349893669928,7.44471482622013,7.44471482645493,7.4891
4.13 sec,7.46099,0,7.5915,7.50085964774403,7.50085964789928,7.54974
4.14 sec,7.51408,0,7.65363462,7.55894130049877,7.55894130060241,7.606
4.15 sec,7.56717,0,7.67619763094782,7.60714360877175,7.60714360884146,7.66032
4.16 sec,7.62028,0,7.76092003852815,7.66628309567543,7.66628309572323,7.71041
4.17 sec,7.67341,0,7.80610734588493,7.72209150381451,7.72209150384778,7.76313
4.18 sec,7.72657,0,7.873921875,7.77713474689738,7.77713474692133,7.83305
4.19 sec,7.7798,0,7.90213101791816,7.82441833276553,7.824418332783,7.90138
4.2 sec,7.83299,0,7.9812075989588,7.88101909536031,7.88101909537386,7.94778
4.21 sec,7.88626,0,8.03204149714517,7.93722121735137,7.93722121736224,7.99211
4.22 sec,7.93958,0,8.07158218683104,7.98995959725694,7.9899595972658,8.04935
4.23 sec,7.99294,0,8.13371290850144,8.04516980764066,8.04516980764831,8.10962
4.24 sec,8.04636,0,8.207181495,8.09946853913252,8.09946853913974,8.16499
4.25 sec,8.09983,0,8.22408749637368,8.14946061769808,8.14946061770441,8.21975
4.26 sec,8.15335,0,8.2862218330276,8.20693464282822,8.20693464283406,8.27688
4.27 sec,8.19621000000001,0,8.33140912696373,8.25513488947408,8.25513488947954,8.32199
4.28 sec,8.26058,0,8.39353984863413,8.30644316719583,8.30644316720126,8.38291
4.29 sec,8.31428,0,8.46697100877208,8.36120552274763,8.36120552275341,8.43315
4.3 sec,8.36804,0,8.51780490695845,8.41169872520315,8.4116987252092,8.49017
4.31 sec,8.41109000000001,0,8.55169537741055,8.45652247816712,8.45652247817318,8.53722
4.32 sec,8.47572,0,8.61947631831472,8.51577376231553,8.51577376232176,8.60471
4.33 sec,8.52965,0,8.66466361225084,8.5677318915019,8.56773189150815,8.65884
4.34 sec,8.58363,0,8.732484375,8.6223603923622,8.62236039236874,8.70883
4.35 sec,8.62684000000001,0,8.75507812500001,8.67019815508634,8.67019815509261,8.74848000000001
4.36 sec,8.69172,0,8.845453125,8.72787796090764,8.72787796091438,8.81433
4.37 sec,8.74583,0,8.87365665419715,8.7837218938362,8.78372189384275,8.87058
4.38 sec,8.79998,0,8.92453125,8.83640685555211,8.83640685555852,8.92337
4.39 sec,8.85419,0,8.98666587,8.88647181498158,8.88647181498816,8.97566
4.4 sec,8.90836,0,9.06009375,8.94388606335255,8.94388606335957,9.02907
4.41 sec,8.96259,0,9.12222837,8.9990374936841,8.99903749369161,9.08331
4.42 sec,9.01683,0,9.156118995,9.05056574776693,9.05056574777446,9.13739
4.43 sec,9.07107,0,9.22950478645233,9.10450005015436,9.10450005016232,9.19449
4.44 sec,9.12531,0,9.29164051453347,9.16362586216045,9.16362586216882,9.26315
4.45 sec,9.17956,0,9.291681495,9.21319036075199,9.21319036075967,9.32949
4.46 sec,9.23378,0,9.37636627653328,9.26864379801613,9.26864379802395,9.37786
4.47 sec,9.28797,0,9.46109538280963,9.32287707413003,9.32287707413861,9.42401
4.48 sec,9.34214,0,9.47239356314702,9.37719963937757,9.37719963938582,9.47989
4.49 sec,9.39626,0,9.54582248791396,9.43378373609132,9.43378373609971,9.53811
4.5 sec,9.45036,0,9.60230796736836,9.48528770318272,9.48528770319132,9.59418
4.51 sec,9.50435,0,9.65314682851536,9.53818477094105,9.53818477094979,9.64842
4.52 sec,9.54756000000001,0,9.67574049737675,9.58126383684826,9.58126383685671,9.68862000000001
4.53 sec,9.61218,0,9.75481937630672,9.63653759749047,9.63653759749921,9.74845
4.54 sec,9.66598,0,9.81695016479272,9.69114630889131,9.69114630890045,9.80671
4.55 sec,9.71969,0,9.84522837,9.74227119880976,9.74227119881872,9.86207
4.56 sec,9.76264,0,9.86782212000002,9.78318426758842,9.78318426759689,9.89425
4.57 sec,9.82682,0,9.99770212432579,9.84215368880129,9.84215368881095,9.94146
4.58 sec,9.88023,0,10.0202958014429,9.89443540233674,9.89443540234665,10.0032
4.59 sec,9.93354,0,10.1050238981263,9.94943632125326,9.94943632126404,10.07016
4.6 sec,9.97615000000001,0,10.0880768327943,9.993791442622,9.99379144263213,10.11453
4.61 sec,10.03982,0,10.18413462,10.0502150656665,10.0502150656771,10.17784
4.62 sec,10.0928,0,10.246265625,10.1091622669925,10.1091622670034,10.23363
4.63 sec,10.14566,0,10.29710337,10.1615652586544,10.1615652586656,10.28965
4.64 sec,10.19843,0,10.359234375,10.2180606312323,10.2180606312439,10.34443
4.65 sec,10.25109,0,10.41007212,10.2729215461205,10.2729215461323,10.39871
4.66 sec,10.30365,0,10.472203125,10.327415416135,10.3274154161472,10.4523
4.67 sec,10.35611,0,10.534337745,10.3806938607679,10.3806938607806,10.50668
4.68 sec,10.4085,0,10.585171875,10.4372843440482,10.4372843440612,10.5641
4.69 sec,10.46082,0,10.652953125,10.4941528268929,10.4941528269064,10.62282
4.7 sec,10.51308,0,10.692493995,10.5505196624413,10.5505196624548,10.68213
4.71 sec,10.56528,0,10.77157212,10.6049789462873,10.6049789463014,10.74068
4.72 sec,10.61745,0,10.788515625,10.6586518565385,10.6586518565523,10.79678
4.73 sec,10.66958,0,10.8280253102123,10.7141910205452,10.7141910205583,10.8507
4.74 sec,10.72171,0,10.8901561362751,10.7660354038772,10.7660354038901,10.90128
4.75 sec,10.77383,0,10.9579371910651,10.8182620317222,10.8182620317354,10.95116
4.76 sec,10.82597,0,10.9974779471875,10.8659367145865,10.8659367145997,11.00446
4.77 sec,10.86769,0,11.0087747896525,10.9050796536632,10.9050796536758,11.04619
4.78 sec,10.93035,0,11.0991495293726,10.9555284856132,10.9555284856263,11.09713
4.79 sec,10.98263,0,11.1612803554354,11.0120815853938,11.0120815854075,11.14182
4.8 sec,11.03493,0,11.22909375,11.0685299019507,11.0685299019651,11.22018
4.81 sec,11.07684,0,11.22344712,11.1079035265564,11.1079035265703,11.28324
4.82 sec,11.13982,0,11.308171875,11.1614529671377,11.161452967152,11.32442
4.83 sec,11.19239,0,11.353359375,11.2110830671822,11.2110830671967,11.35241
4.84 sec,11.24507,0,11.398546875,11.2600289256786,11.2600289256933,11.40193
4.85 sec,11.28729,0,11.443734375,11.3039707495428,11.3039707495576,11.44729
4.86 sec,11.35075,0,11.505868995,11.3560622591759,11.3560622591912,11.50195
4.87 sec,11.40373,0,11.579296875,11.4149435765412,11.4149435765571,11.54933
4.88 sec,11.45683,0,11.6357281885507,11.4692935520683,11.4692935520849,11.61715
4.89 sec,11.51001,0,11.7373978128825,11.5296252305292,11.5296252305473,11.69094
4.9 sec,11.56329,0,11.78829087,11.5910409992708,11.5910409992899,11.75681
4.91 sec,11.61664,0,11.8390640042884,11.6507994345566,11.6507994345763,11.81745
4.92 sec,11.67006,0,11.8108199194426,11.6995883659133,11.6995883659316,11.86922
4.93 sec,11.72353,0,11.9520282758926,11.7574424903815,11.7574424904008,11.91891
4.94 sec,11.77702,0,11.9633230941161,11.8097239105137,11.8097239105328,11.97407
4.95 sec,11.83053,0,11.9689716890104,11.8536398447557,11.8536398447738,12.02764
4.96 sec,11.88402,0,12.0762875056376,11.9043198868274,11.9043198868461,12.07329
4.97 sec,11.93746,0,12.11025,11.9540647385558,11.9540647385747,12.11664
4.98 sec,11.99083,0,12.1610132584136,12.0004833891504,12.0004833891696,12.15983
4.99 sec,12.0441,0,12.2287919379202,12.0528527361977,12.0528527362175,12.20573
5 sec,12.09723,0,12.274056495,12.1022870615791,12.1022870615993,12.26163
5.01 sec,12.15019,0,12.30794712,12.1560740513088,12.1560740513289,12.32049
5.02 sec,12.19245,0,12.324890625,12.2015336454432,12.2015336454625,12.36641
5.03 sec,12.25546,0,12.392671875,12.2478448789245,12.2478448789437,12.42892
5.04 sec,12.30769,0,12.47175,12.3001310876707,12.3001310876906,12.46511
5.05 sec,12.3596,0,12.505640625,12.3493454717789,12.3493454717989,12.50013
5.06 sec,12.40092,0,12.53953125,12.3931486948319,12.3931486948518,12.53563
5.07 sec,12.46232,0,12.62425962,12.4450754057931,12.4450754058139,12.59793
5.08 sec,12.51306,0,12.6976875,12.5008917969264,12.5008917969484,12.6627
5.09 sec,12.56346,0,12.7484317416933,12.558664475244,12.5586644752668,12.73066
5.1 sec,12.60322,0,12.7597285338371,12.6075113379546,12.607511337977,12.77801
5.11 sec,12.66233,0,12.7992654988534,12.6596473450902,12.659647345112,12.84605
5.12 sec,12.71101,0,12.934921875,12.7177528598375,12.717752859861,12.90505
5.13 sec,12.75911,0,12.8896398360033,12.766533436083,12.7665334361054,12.9605
5.14 sec,12.80658,0,13.0082579609993,12.8163260876974,12.8163260877208,13.0058
5.15 sec,12.85343,0,13.03659375,12.8673246912856,12.8673246913094,13.04935
5.16 sec,12.89963,0,13.0082579609993,12.9114291649751,12.9114291649971,13.09961
5.17 sec,12.94517,0,13.1099290902929,12.9612803881709,12.9612803881929,13.14884
5.18 sec,12.99003,0,13.1720596395967,13.0087023777163,13.0087023777388,13.18995
5.19 sec,13.03423,0,13.160859375,13.0503969124284,13.0503969124499,13.22917
5.2 sec,13.07773,0,13.206046875,13.0896211120759,13.0896211120968,13.27247
5.21 sec,13.12057,0,13.251234375,13.1289052438481,13.1289052438687,13.31277
5.22 sec,13.16274,0,13.285125,13.1679492930536,13.1679492930739,13.34347
5.23 sec,13.20425,0,13.2906777645927,13.1979684372109,13.1979684372302,13.37167
5.24 sec,13.24512,0,13.341609375,13.2344037645852,13.2344037646042,13.40247
5.25 sec,13.28538,0,13.3471617253113,13.2643281586216,13.2643281586396,13.4323
5.26 sec,13.32504,0,13.448931495,13.3037897513525,13.3037897513716,13.4565
5.27 sec,13.35636,0,13.448832854605,13.3361200551101,13.3361200551291,13.47701
5.28 sec,13.4027,0,13.52800962,13.3827175449621,13.382717544982,13.5268
5.29 sec,13.44079,0,13.6014375,13.4303391534136,13.4303391534351,13.57987
5.3 sec,13.47836,0,13.59579087,13.468092728908,13.4680927289295,13.63852
5.31 sec,13.50813,0,13.61838462,13.5044051223598,13.5044051223809,13.68325
5.32 sec,13.55234,0,13.66921875,13.5447696574641,13.5447696574853,13.72678
5.33 sec,13.5888,0,13.6917120782086,13.5782595682138,13.5782595682346,13.75716
5.34 sec,13.62497,0,13.7651430346296,13.6185413891104,13.618541389132,13.79086
5.35 sec,13.65372,0,13.75394712,13.6522218479124,13.6522218479334,13.81832
5.36 sec,13.69661,0,13.7821875,13.6915306702675,13.6915306702877,13.86037
5.37 sec,13.73218,0,13.793484375,13.7283081136192,13.7283081136379,13.89502
5.38 sec,13.76764,0,13.86691587,13.7660145220678,13.7660145220864,13.92539
5.39 sec,13.80305,0,13.89515625,13.8102809517451,13.8102809517631,13.95868
5.4 sec,13.8384,0,13.945993995,13.8525685136095,13.8525685136274,14.00879
5.41 sec,13.87379,0,13.98553125,13.8951426961776,13.8951426961953,14.06308
5.42 sec,13.90923,0,14.04766587,13.9350241327206,13.9350241327389,14.10661
5.43 sec,13.94478,0,14.1266478195297,13.9768184166286,13.9768184166486,14.1484
5.44 sec,13.98044,0,14.16628125,14.0178201286591,14.0178201286804,14.19281
5.45 sec,14.01625,0,14.1887810016447,14.0572886840807,14.0572886841026,14.23825
5.46 sec,14.05225,0,14.2283216096946,14.0970264910817,14.0970264911042,14.28681
5.47 sec,14.08844,0,14.25665625,14.1335395976041,14.1335395976269,14.33166
5.48 sec,14.12486,0,14.29619712,14.1710551128714,14.1710551128945,14.36545
5.49 sec,14.16151,0,14.279162539683,14.203706938444,14.2037069384658,14.39557
5.5 sec,14.19841,0,14.352681495,14.2384268044608,14.2384268044829,14.42476
5.51 sec,14.23555,0,14.375275245,14.2741979533873,14.2741979534092,14.45518
5.52 sec,14.26549,0,14.380921875,14.3052720839725,14.3052720839936,14.4846
5.53 sec,14.31061,0,14.4429730142139,14.3360477985001,14.3360477985215,14.53167
5.54 sec,14.34851,0,14.471296875,14.3776331444718,14.377633144493,14.56972
5.55 sec,14.38665,0,14.533431495,14.4116786607626,14.4116786607845,14.60383
5.56 sec,14.41736,0.000490000000000168,14.550375,14.441795168609,14.4417951686311,14.6235
5.57 sec,14.4636,0.00238,14.58991587,14.4774546604679,14.4774546604901,14.65208
5.58 sec,14.50236,0.00389,14.70288462,14.5205490295659,14.5205490295907,14.68814
5.59 sec,14.5413,0.00533,14.742421875,14.5731179861586,14.5731179861852,14.73221
5.6 sec,14.57259,0.00644000000000014,14.7253952476979,14.6041808120697,14.6041808120963,14.77257
5.61 sec,14.61958,0.00801,14.8609569824754,14.6510351401252,14.6510351401546,14.83902
5.62 sec,14.65888,0.00924,14.7875259019811,14.6891999265143,14.6891999265425,14.9047
5.63 sec,14.69823,0.01038,14.84409375,14.7216791267585,14.7216791267864,14.95015
5.64 sec,14.73761,0.01145,14.900578125,14.7576010279748,14.7576010280032,14.95687
5.65 sec,14.77699,0.01244,14.923171875,14.7975474607243,14.7975474607527,14.96304
5.66 sec,14.81632,0.01334,14.95141587,14.8296389045554,14.8296389045835,14.99623
5.67 sec,14.8556,0.01417,14.97965625,14.8633718806611,14.8633718806889,15.04479
5.68 sec,14.89477,0.01492,14.990953125,14.8987928703529,14.8987928703797,15.08556
5.69 sec,14.93381,0.0156,15.007900245,14.9350757681693,14.9350757681945,15.12338
5.7 sec,14.97267,0.01621,15.06438462,14.9692437713239,14.9692437713485,15.15291
5.71 sec,15.01134,0.01675,15.103921875,15.0080819541852,15.0080819542094,15.18359
5.72 sec,15.04979,0.01724,15.1378125,15.0454593596198,15.0454593596437,15.22919
5.73 sec,15.08798,0.01767,15.216890625,15.0837838886002,15.0837838886253,15.27923
5.74 sec,15.1259,0.01805,15.301618995,15.1265788782972,15.1265788783247,15.32315
5.75 sec,15.16352,0.01838,15.3241428635782,15.1669790135131,15.1669790135421,15.36462
5.76 sec,15.20081,0.01868,15.3071958208604,15.2021467948822,15.2021467949106,15.40547
5.77 sec,15.2304,0.0189,15.3523831147965,15.2333823531882,15.2333823532166,15.43489
5.78 sec,15.27437,0.01919,15.3749813281467,15.2659496382642,15.2659496382923,15.46454
5.79 sec,15.31062,0.01941,15.3975749818251,15.2958024425566,15.2958024425841,15.4892
5.8 sec,15.34648,0.01963,15.3862781549859,15.3394237203062,15.3394237203316,15.53851
5.81 sec,15.37489,0.01979,15.4088718086643,15.3746638930131,15.3746638930363,15.58353
5.82 sec,15.41706,0.02004,15.51625962,15.4084510341486,15.4084510341725,15.62899
5.83 sec,15.45179,0.02026,15.527556495,15.448553672702,15.4485536727255,15.65955
5.84 sec,15.48614,0.02049,15.5896272583684,15.4799595417253,15.4799595417494,15.68539
5.85 sec,15.51335,0.02068,15.5896875,15.5135853725772,15.5135853726006,15.70529
5.86 sec,15.55373,0.02101,15.6235177524083,15.5411237180186,15.5411237180417,15.74134
5.87 sec,15.58701,0.02132,15.691359375,15.5827635637795,15.5827635638033,15.77447
5.88 sec,15.61994,0.02167,15.759140625,15.6167770963138,15.6167770963393,15.81027
5.89 sec,15.65258,0.02206,15.7477828972214,15.6445143099041,15.6445143099297,15.84467
5.9 sec,15.68492,0.02249,15.79303125,15.677754645171,15.6777546451973,15.8717
5.91 sec,15.71698,0.02298,15.821275245,15.7105547916703,15.7105547916969,15.89794
5.92 sec,15.7488,0.02353,15.9115887592407,15.7461798446862,15.7461798447151,15.9296
5.93 sec,15.78041,0.02413,15.849515625,15.7745544961554,15.774554496183,15.96185
5.94 sec,15.81181,0.02481,15.90035337,15.80717209123,15.8071720912571,15.9893
5.95 sec,15.84305,0.02554,15.894703125,15.8389042442304,15.8389042442558,16.0181
5.96 sec,15.87414,0.02635,15.94554087,15.8684366840406,15.8684366840654,16.05645
5.97 sec,15.90512,0.02722,15.979431495,15.9003958588819,15.9003958589062,16.09795
5.98 sec,15.93601,0.02817,16.002025245,15.9352545500463,15.9352545500698,16.14161
5.99 sec,15.96684,0.02919,16.01332212,15.9656132837566,15.9656132837786,16.17416
6 sec,15.99763,0.03027,16.01896875,15.9968925497452,15.9968925497651,16.18389
6.01 sec,16.0284,0.03142,16.10369712,16.0295004688205,16.0295004688406,16.19364
6.02 sec,16.05304,0.0323900000000001,16.143234375,16.0626642769602,16.0626642769807,16.22439
6.03 sec,16.08996,0.03392,16.2448457142067,16.0991789668127,16.0991789668361,16.29599
6.04 sec,16.1208,0.03525,16.24490625,16.1327823597153,16.1327823597401,16.34879
6.05 sec,16.15168,0.03663,16.3126875,16.1682424043477,16.1682424043749,16.39173
6.06 sec,16.17645,0.0377700000000002,16.3126289179117,16.1988443957664,16.1988443957944,16.40978
6.07 sec,16.21363,0.03952,16.357875,16.2343328270864,16.2343328271156,16.43323
6.08 sec,16.24471,0.04101,16.35222837,16.2634337678001,16.2634337678291,16.46835
6.09 sec,16.27587,0.04253,16.37482212,16.2922556287886,16.2922556288171,16.50714
6.1 sec,16.30087,0.0437600000000002,16.37482212,16.3209576394052,16.3209576394324,16.5326
6.11 sec,16.33839,0.0456,16.4086618771963,16.3472895252353,16.3472895252616,16.56691
6.12 sec,16.36975,0.04713,16.44260337,16.382284847126,16.3822848471513,16.59198
6.13 sec,16.40114,0.04866,16.46519712,16.4088056590433,16.4088056590677,16.61544
6.14 sec,16.42631,0.0498600000000002,16.4934375,16.4337230448252,16.4337230448491,16.63284
6.15 sec,16.46403,0.05164,16.521681495,16.4668240065174,16.4668240065406,16.66143
6.16 sec,16.49547,0.05307,16.5894149673702,16.493579767051,16.4935797670754,16.70166
6.17 sec,16.52689,0.05447,16.6741875,16.5291212159643,16.5291212159916,16.74511
6.18 sec,16.55826,0.05582,16.6571960221603,16.5622914100642,16.5622914100921,16.77752
6.19 sec,16.5897,0.05711,16.6967331632931,16.5899355956156,16.5899355956443,16.8058
6.2 sec,16.62075,0.05833,16.753265625,16.6271553618999,16.6271553619302,16.83001
6.21 sec,16.65181,0.05949,16.7701644468105,16.6542068606372,16.6542068606684,16.85368
6.22 sec,16.68273,0.06057,16.78150962,16.6845807240744,16.6845807241057,16.8803
6.23 sec,16.71345,0.06158,16.821046875,16.7141529034744,16.7141529035063,16.90871
6.24 sec,16.74396,0.06252,16.83234375,16.7401369600675,16.7401369600992,16.94138
6.25 sec,16.77423,0.06337,16.815400245,16.769750112993,16.7697501130226,16.97106
6.26 sec,16.80424,0.06414,16.883181495,16.7921267019473,16.792126701977,16.98843
6.27 sec,16.82803,0.0646900000000001,16.87188462,16.8134160270332,16.8134160270616,17.00199
6.28 sec,16.86335,0.06543,16.92271875,16.8438112827545,16.8438112827827,17.04544
6.29 sec,16.89241,0.06595,16.96790625,16.8736547325319,16.8736547325605,17.08859
6.3 sec,16.92109,0.0664,17.05828125,16.9062936505973,16.9062936506287,17.11547
6.31 sec,16.94377,0.06669,17.07522837,16.9352283389472,16.9352283389805,17.13478
6.32 sec,16.97731,0.06705,17.109077213693,16.9664402530909,16.9664402531258,17.16997
6.33 sec,17.00482,0.06726,17.0751866714555,16.9910002745677,16.9910002746017,17.19986
6.34 sec,17.03189,0.06741,17.092132002397,17.0174094411722,17.0174094412051,17.22707
6.35 sec,17.05324,0.06747,17.10346875,17.039366866805,17.0393668668367,17.24632
6.36 sec,17.08473,0.0675,17.092171875,17.0603546407817,17.0603546408109,17.26676
6.37 sec,17.11048,0.06745,17.1429732459751,17.0810296167447,17.081029616773,17.28196
6.38 sec,17.13578,0.06735,17.092171875,17.1022436656219,17.1022436656464,17.30227
6.39 sec,17.15571,0.06723,17.092171875,17.1226260960772,17.1226260960974,17.31806
6.4 sec,17.18501,0.06699,17.137359375,17.1440554133878,17.1440554134054,17.33177
6.41 sec,17.20896,0.06675,17.205140625,17.1686185542055,17.1686185542226,17.34324
6.42 sec,17.23245,0.06648,17.18819712,17.1920253796596,17.1920253796746,17.37175
6.43 sec,17.2555,0.06617,17.28421875,17.215570790065,17.2155707900813,17.40683
6.44 sec,17.27811,0.06584,17.2898323093689,17.2383528211055,17.2383528211223,17.43391
6.45 sec,17.3003,0.06549,17.3293694804788,17.259973405278,17.2599734052959,17.45809
6.46 sec,17.32206,0.06514,17.3463165645204,17.2821618964022,17.2821618964209,17.48013
6.47 sec,17.3434,0.06478,17.32375962,17.3000073572995,17.3000073573172,17.49889
6.48 sec,17.36434,0.06443,17.32375962,17.3191731559351,17.3191731559509,17.51177
6.49 sec,17.38489,0.06409,17.335056495,17.3390283101853,17.3390283101992,17.52512
6.5 sec,17.40502,0.06377,17.385890625,17.3601231039953,17.3601231040089,17.55059
6.51 sec,17.42478,0.06348,17.32375962,17.3794437372195,17.3794437372289,17.57606
6.52 sec,17.44033,0.06328,17.340703125,17.3948468101513,17.3948468101571,17.58638
6.53 sec,17.46318,0.06304,17.3971875,17.4143792890034,17.4143792890077,17.59987
6.54 sec,17.48183,0.0629,17.43672837,17.4337458174528,17.4337458174568,17.61808
6.55 sec,17.50012,0.06284,17.425431495,17.4542395878904,17.4542395878926,17.63984
6.56 sec,17.51452,0.06284,17.470618995,17.4723589419091,17.472358941911,17.65848
6.57 sec,17.53568,0.06296,17.4649316928424,17.4915459951468,17.4915459951471,17.68761
6.58 sec,17.55297,0.06317,17.5327127990242,17.5121709803444,17.5121709803457,17.71113
6.59 sec,17.56994,0.06349,17.589234375,17.5313504437893,17.5313504437933,17.73249
6.6 sec,17.58328,0.06384,17.57229087,17.5517439825338,17.5517439825385,17.74633
6.61 sec,17.60292,0.06451,17.54969712,17.5657521776486,17.565752177652,17.76444
6.62 sec,17.61898,0.06523,17.583587745,17.584644143539,17.5846441435419,17.77882
6.63 sec,17.63477,0.0661,17.5440096500545,17.5971667742143,17.5971667742142,17.79148
6.64 sec,17.64722,0.0669100000000001,17.566640625,17.6097813399004,17.609781339898,17.80017
6.65 sec,17.66559,0.06833,17.560993995,17.6212460047211,17.6212460047158,17.81039
6.66 sec,17.68066,0.0697,17.60053125,17.6377133382951,17.6377133382884,17.81446
6.67 sec,17.69555,0.07124,17.634421875,17.6573897407782,17.6573897407709,17.81904
