time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
1.38 sec,0,0.00578,-0.00167557999999996,-0.758278145695364,-0.00167557999959827,0
1.39 sec,0,0.00577,-3.79531961414159e-17,-0.758278145695364,2.28998677659353e-13,0
1.4 sec,0,0.0057,-0.00170925999999996,-0.758278145695364,-0.00170925999985412,0
1.41 sec,0,0.00553,0,-0.758278145695364,2.34161648404729e-13,0
1.42 sec,0,0.00532,0,-0.758278145695364,-2.50898477341388e-14,0
1.43 sec,0,0.00506,0,-0.758278145695364,-2.50521174985363e-14,0
1.44 sec,0,0.00476,0,-0.758278145695364,-2.507206681851e-14,0
1.45 sec,0,0.00441,0,-0.758278145695364,-2.50614958473283e-14,0
1.46 sec,0,0.00403,0,-0.758278145695364,-2.50671336986252e-14,0
1.47 sec,0,0.00361,0,-0.758278145695364,-2.50641521426509e-14,0
1.48 sec,0,0.00318,0,-0.758278145695364,-2.5065724235801e-14,0
1.49 sec,0,0.00272,0,-0.758278145695364,-2.5064856874063e-14,0
1.5 sec,0,0.00225,0,-0.758278145695364,-2.50653447650406e-14,0
1.51 sec,0,0.00178,0,-0.758278145695364,-2.50650737144975e-14,0
1.52 sec,0,0.0013,0,-0.758278145695364,-2.50651821347148e-14,0
1.53 sec,0,0.00083,0,-0.758278145695364,-2.50651279246061e-14,0
1.54 sec,0,0.00037,0,-0.758278145695364,-2.50651821347148e-14,0
1.55 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0
1.56 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0
1.57 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0
1.58 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985751,0
1.59 sec,0,0,0,-0.758278145695364,2.29045948874074e-13,0
1.6 sec,0,0,0,-0.758278145695364,-2.50851856647971e-14,0
1.61 sec,0,0,0,-0.758278145695364,-2.50545569534244e-14,0
1.62 sec,0,0,0,-0.758278145695364,-2.50707657759031e-14,0
1.63 sec,0,0,-0.00167557999999996,-0.758278145695364,-0.00167557999985747,0
1.64 sec,0,0,-3.72053499120284e-17,-0.758278145695364,2.29006917595864e-13,0
1.65 sec,0,0,-0.00167557999999996,-0.758278145695364,-0.00167557999985749,0
1.66 sec,0,0,-3.7766234584069e-17,-0.758278145695364,2.29018626979327e-13,0
1.67 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999985501,0
1.68 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999959703,0
1.69 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999959959,0
1.7 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799996034,0
1.71 sec,0,0,0,-0.758278145695364,2.29029035320183e-13,0
1.72 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999985499,0
1.73 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999959703,0
1.74 sec,0,0,0,-0.758278145695364,2.32853233222974e-13,0
1.75 sec,0,0,0,-0.758278145695364,-2.50730968105739e-14,0
1.76 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985666,0
1.77 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960128,0
1.78 sec,0,0,-0.001684,-0.758278145695364,-0.0016839999996013,0
1.79 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960129,0
1.8 sec,0,0,-0.00170926,-0.758278145695364,-0.00170925999959877,0
1.81 sec,0,0,0,-0.758278145695364,2.34141265403887e-13,0
1.82 sec,0,0,-0.00171768,-0.758278145695364,-0.00171767999985331,0
1.83 sec,0,0,0,-0.758278145695364,2.35437971202179e-13,0
1.84 sec,0,0,0,-0.758278145695364,-2.50896308937043e-14,0
1.85 sec,0,0,0,-0.758278145695364,-2.50522259187536e-14,0
1.86 sec,0,0,-0.00169242,-0.758278145695364,-0.00169241999985583,0
1.87 sec,0,0,0,-0.758278145695364,2.31603364958533e-13,0
1.88 sec,0.01022,0,-0.00169241999999996,-0.758278145695364,-0.00169241999985581,0
1.89 sec,0.01163,0,-3.75792730267221e-17,-0.758278145695364,2.31573874659441e-13,0
1.9 sec,0.0131,0,-0.00169241999999996,-0.758278145695364,-0.00169241999985581,0
1.91 sec,0.01466,0,0,-0.758278145695364,2.31613773299388e-13,0
1.92 sec,0.01666,0,0,-0.758278145695364,-2.50928292901131e-14,0
1.93 sec,0.01844,0,0,-0.758278145695364,-2.50505454053862e-14,0
1.94 sec,0.02031,0,0,-0.758278145695364,-2.5072934180248e-14,0
1.95 sec,0.02228,0,0,-0.758278145695364,-2.50610621664593e-14,0
1.96 sec,0.02436,0,0,-0.758278145695364,-2.50673505390597e-14,0
1.97 sec,0.02653,0,0,-0.758278145695364,-2.5063989512325e-14,0
1.98 sec,0.02882,0,0,-0.758278145695364,-2.50657784459096e-14,0
1.99 sec,0.03121,0,0,-0.758278145695364,-2.5064856874063e-14,0
2 sec,0.03371,0,0,-0.758278145695364,-2.50653447650406e-14,0
2.01 sec,0.0358000000000001,0,-0.00169241999999992,-0.758278145695364,-0.00169241999985575,0
2.02 sec,0.03907,0,0,-0.758278145695364,2.31599895511581e-13,0
2.03 sec,0.0413500000000002,0,0,-0.758278145695364,-2.50854025052316e-14,0
2.04 sec,0.04491,0,0,-0.758278145695364,-2.50544485332072e-14,0
2.05 sec,0.04803,0,0,-0.758278145695364,-2.50708199860117e-14,0
2.06 sec,0.05128,0,0,-0.758278145695364,-2.50621463686318e-14,0
2.07 sec,0.05466,0,0,-0.758278145695364,-2.50667542278649e-14,0
2.08 sec,0.05819,0,0,-0.758278145695364,-2.50643147729768e-14,0
2.09 sec,0.06186,0,-0.00169242,-0.758278145695364,-0.00169241999985582,0
2.1 sec,0.06569,0,-0.00169242,-0.758278145695364,-0.00169241999959916,0
2.11 sec,0.06966,0,-0.00169242,-0.758278145695364,-0.00169241999959918,0
2.12 sec,0.07378,0,0,-0.758278145695364,2.31590354532463e-13,0
2.13 sec,0.07807,0.00047,-0.00170084,-0.758278145695364,-0.001700839999855,0
2.14 sec,0.08251,0.00125,0,-0.758278145695364,2.3288489192641e-13,0
2.15 sec,0.08711,0.00202,-8.42e-05,-0.758278145695364,-8.42000000166698e-05,0
2.16 sec,0.09188,0.0028,0,-0.758278145695364,-1.22827366767081e-14,0
2.17 sec,0.0968,0.00356,0,-0.758278145695364,-2.50730968105739e-14,0
2.18 sec,0.10189,0.00431,-0.00170084,-0.758278145695364,-0.00170083999985498,0
2.19 sec,0.10715,0.00502,-0.00170084,-0.758278145695364,-0.00170083999959704,0
2.2 sec,0.11256,0.0057,-0.00170084,-0.758278145695364,-0.00170083999959706,0
2.21 sec,0.11813,0.00634,-0.00170084,-0.758278145695364,-0.00170083999959705,0
2.22 sec,0.12386,0.00692,-0.00170084,-0.758278145695364,-0.00170083999959705,0
2.23 sec,0.12974,0.00744,-0.00170084,-0.758278145695364,-0.00170083999959705,0
2.24 sec,0.13578,0.00789,0,-0.758278145695364,2.32863207882961e-13,0
2.25 sec,0.14196,0.00827,0,-0.758278145695364,-2.50782467708932e-14,0
2.26 sec,0.14701,0.00852000000000001,0,-0.758278145695364,-2.50582432408109e-14,0
2.27 sec,0.15475,0.00879,0,-0.758278145695364,-2.50688142119926e-14,0
2.28 sec,0.16002,0.0089,0,-0.758278145695364,-2.50632305708043e-14,0
2.29 sec,0.16807,0.00896,0,-0.758278145695364,-2.50662121267786e-14,0
2.3 sec,0.17353,0.00891999999999999,5.01682029252493e-16,-0.744063534768211,1.39689822209466e-12,0.0128900000000019
2.31 sec,0.18187,0.00876,0.011296875,-0.72984892384106,0.0112968750016882,0.05493
2.32 sec,0.18893,0.00852,0.011296875,-0.729848923795102,0.0112968749999749,0.10159
2.33 sec,0.1961,0.00819,0.011296875,-0.729848923607587,0.0112968749999751,0.13722
2.34 sec,0.20335,0.00777,0.011204255,-0.729848922918521,0.0112042549999843,0.14557
2.35 sec,0.2107,0.00726,0.011296875,-0.729848920493333,0.0112968749999891,0.14887
2.36 sec,0.21812,0.00667,0.011296875,-0.729848912125269,0.011296874999975,0.14844
2.37 sec,0.22561,0.006,0.011296875,-0.729848883530464,0.011296874999975,0.148
2.38 sec,0.23316,0.00526,0.011296875,-0.729848786352222,0.011296874999975,0.14868
2.39 sec,0.24077,0.00446,0.011296875,-0.729848457797814,0.011296874999975,0.15044
2.4 sec,0.24843,0.0036,0.011296875,-0.729847359004213,0.011296874999975,0.15797
2.41 sec,0.25613,0.00269,0.17510337,-0.307142813966173,0.175103370025864,0.16864
2.42 sec,0.26386,0.00174,0.17510337,-0.307132817048158,0.175103370010217,0.17738
2.43 sec,0.27163,0.00077,0.17510337,-0.307113512141936,0.175103370005734,0.18382
2.44 sec,0.27941,0,0.17510337,-0.256705384337063,0.175103370006271,0.18639
2.45 sec,0.28721,0,0.17678199,-0.0723972736582144,0.176781990006574,0.18852
2.46 sec,0.29501,0,0.17678199,-0.0693185143014982,0.176781990005779,0.19108
2.47 sec,0.30281,0,0.17678199,-0.0650094177957206,0.17678199000646,0.19509
2.48 sec,0.31062,0,0.17680421,-0.0282611079570023,0.176804210010534,0.21124
2.49 sec,0.31841,0,0.252480655,0.103294862477684,0.252480655016894,0.23507
2.5 sec,0.32619,0,0.252489075,0.118540222753806,0.252489075014147,0.25731
2.51 sec,0.33241,0,0.252489075,0.119049906448258,0.252489075010117,0.274300000000001
2.52 sec,0.3417,0,0.252489075,0.117727093289878,0.252489075010754,0.29437
2.53 sec,0.34787,0,0.252489075,0.119101787894582,0.252489075010799,0.305160000000001
2.54 sec,0.35709,0,0.252489075,0.117722394444355,0.252489075010626,0.31826
2.55 sec,0.36322,0,0.252489075000003,0.156136488084327,0.25248907501453,0.32373
2.56 sec,0.37236,0,0.321962745,0.273801175227791,0.321962745020011,0.32438
2.57 sec,0.37994,0,0.321962745,0.267852846242079,0.321962745015157,0.32448
2.58 sec,0.38748,0,0.321962745,0.268160201255371,0.321962745011977,0.32304
2.59 sec,0.39498,0,0.321962745,0.26814243144062,0.321962745012457,0.32156
2.6 sec,0.40242,0,0.321962745,0.268144398553174,0.32196274501239,0.3361
2.61 sec,0.40983,0,0.321962745,0.298442411133315,0.321962745015429,0.35691
2.62 sec,0.41719,0,0.371121295,0.392473995229075,0.371121295020301,0.36862
2.63 sec,0.42451,0,0.372796875,0.387049306797552,0.372796875016459,0.37503
2.64 sec,0.43178,0,0.372796875,0.387283007469301,0.372796875014223,0.37569
2.65 sec,0.43901,0,0.372796875,0.387270869523385,0.372796875014391,0.37635
2.66 sec,0.44619,0,0.372796875,0.387272419167922,0.372796875014374,0.38722
2.67 sec,0.45333,0,0.417984375,0.490129683925919,0.417984375020411,0.40481
2.68 sec,0.46042,0,0.417984375,0.493070311275839,0.417984375017785,0.42054
2.69 sec,0.46748,0,0.417984375,0.492980461097766,0.417984375015804,0.43378
2.7 sec,0.47449,0,0.417984375,0.492984405987392,0.417984375015969,0.44153
2.71 sec,0.48146,0,0.417984375,0.516551292764612,0.417984375018314,0.44739
2.72 sec,0.4884,0,0.457525245,0.578689162605033,0.457525245021736,0.452
2.73 sec,0.4953,0,0.455849665,0.529945318983794,0.455849665018916,0.45662
2.74 sec,0.50217,0,0.455824405,0.533178117584307,0.455824405017408,0.46303
2.75 sec,0.50901,0,0.455824405,0.551882930579252,0.455824405017568,0.47059
2.76 sec,0.51446,0,0.457525245000002,0.55495291898634,0.457525245019059,0.477420000000001
2.77 sec,0.5226,0,0.49141587,0.60384880096047,0.49141587002152,0.48843
2.78 sec,0.52801,0,0.48970661,0.578360136776917,0.489706610019987,0.49572
2.79 sec,0.53609,0,0.48970661,0.574609872788122,0.489706610018803,0.50617
2.8 sec,0.54146,0,0.489706610000002,0.602139399407914,0.489706610020462,0.51208
2.81 sec,0.54948,0,0.51965625,0.637626057430811,0.519656250022677,0.52042
2.82 sec,0.55615,0.00016,0.51796932,0.609289102460294,0.517969320021344,0.52762
2.83 sec,0.5628,0.00065,0.51797763,0.612004832763767,0.517977630020191,0.53504
2.84 sec,0.56943,0.00108,0.51797763,0.621618056498588,0.517977630020355,0.54342
2.85 sec,0.57604,0.00144,0.553546875,0.682242578350866,0.553546875023664,0.55102
2.86 sec,0.58263,0.00173,0.553546875,0.642421007954539,0.553546875021484,0.55581
2.87 sec,0.58921,0.00195,0.551893185,0.644565853858521,0.551893185020371,0.56066
2.88 sec,0.59577,0.00209,0.553546875,0.669155192847301,0.553546875021552,0.56877
2.89 sec,0.60232,0.00216,0.58179087,0.700985530656336,0.58179087002353,0.57804
2.9 sec,0.60885,0.00215,0.581790867091046,0.674879201938084,0.581790867112964,0.58656
2.91 sec,0.61536,0.00207,0.581790867091046,0.6786458529368,0.581790867111842,0.59446
2.92 sec,0.62185,0.00193,0.581790867091046,0.695514645112713,0.581790867112925,0.60102
2.93 sec,0.62832,0.00172,0.60603831,0.72533172417819,0.606038310023684,0.60721
2.94 sec,0.63477,0.00145,0.60603831,0.704155812583596,0.60603831002246,0.61374
2.95 sec,0.64119,0.00113,0.60438462,0.707202348182747,0.60438462002182,0.62023
2.96 sec,0.6476,0.00075,0.632624993800275,0.763215197472615,0.632624993824567,0.62619
2.97 sec,0.65398,0.00033,0.632624993800275,0.727934992228965,0.632624993822844,0.63276
2.98 sec,0.66033,0,0.632624993800275,0.730717918092341,0.632624993821845,0.64226
2.99 sec,0.66665,0,0.632624993800275,0.739178104590698,0.632624993821784,0.65233
3 sec,0.67295,0,0.655218743578856,0.782855511059447,0.655218743603087,0.66081
3.01 sec,0.67796,0,0.653517903578856,0.752222901352885,0.6535179036018,0.66674
3.02 sec,0.68544,0,0.655117703578856,0.756667435623716,0.655117703600976,0.67337
3.03 sec,0.6904,0,0.67216587,0.807845411761052,0.672165870024925,0.67708
3.04 sec,0.69779,0,0.67224897,0.77484511359817,0.672248970023802,0.68232
3.05 sec,0.70269,0,0.672248970000001,0.779271385262214,0.672248970023259,0.68579
3.06 sec,0.70999,0,0.676111653357437,0.794423633197728,0.676111653381215,0.69165
3.07 sec,0.71483,0,0.69475962,0.820736450191695,0.694759620025376,0.6963
3.08 sec,0.72203,0,0.69475962,0.800937952965613,0.694759620024226,0.70738
3.09 sec,0.72798,0,0.69475962,0.805149288366881,0.694759620023648,0.71774
3.1 sec,0.7339,0,0.717353362969937,0.845978849400334,0.717353362995171,0.72549
3.11 sec,0.73976,0,0.717353362969937,0.819338368831267,0.717353362993702,0.73161
3.12 sec,0.74559,0,0.717353362969937,0.823664175083611,0.71735336299296,0.73566
3.13 sec,0.75136,0,0.732634875,0.869738491682553,0.73263487502573,0.73924
3.14 sec,0.75709,0,0.732643185,0.839327770074158,0.732643185024747,0.74342
3.15 sec,0.76278,0,0.734296875,0.844776882420969,0.734296875024092,0.74769
3.16 sec,0.76842,0,0.749565375,0.884181360461227,0.749565375026045,0.75155
3.17 sec,0.77401,0,0.751243995,0.857872546278243,0.751243995024817,0.75593
3.18 sec,0.77956,0,0.751243995,0.86301814173102,0.751243995024201,0.76263
3.19 sec,0.78507,0,0.77383773741639,0.907028513653645,0.773837737442439,0.77045
3.2 sec,0.79052,0,0.77210321741639,0.877542919635522,0.772103217441071,0.77843
3.21 sec,0.79594,0,0.77210321741639,0.883691971082555,0.772103217440486,0.78571
3.22 sec,0.80132,0,0.789080395726398,0.921601331933246,0.789080395752386,0.79103
3.23 sec,0.80666,0,0.790781235726398,0.895917800286637,0.790781235751075,0.79558
3.24 sec,0.81196,0,0.790781235726398,0.901656778524556,0.790781235750424,0.79943
3.25 sec,0.81722,0,0.80207810190015,0.931594480180102,0.80207810192582,0.80368
3.26 sec,0.82141,0,0.80207810190015,0.912069552962241,0.802078101925146,0.8092
3.27 sec,0.82764,0,0.80207810190015,0.916392239669434,0.802078101924838,0.81869
3.28 sec,0.83178,0,0.819025221412073,0.94589403945354,0.819025221437903,0.82379
3.29 sec,0.83794,0,0.819025221412073,0.926635781373975,0.81902522143683,0.83039
3.3 sec,0.84203,0,0.819025221412074,0.937994191569402,0.819025221437034,0.83358
3.31 sec,0.84813,0,0.8359687259241,0.960733530887958,0.835968725950027,0.8384
3.32 sec,0.85218,0,0.835968725924101,0.944588574633876,0.835968725949001,0.84441
3.33 sec,0.85823,0,0.852915845436023,0.984422232258074,0.852915845462345,0.85411
3.34 sec,0.86325,0,0.852915845436023,0.960465192090995,0.852915845461117,0.85849
3.35 sec,0.86826,0,0.852915845436023,0.966283130829962,0.852915845460604,0.86211
3.36 sec,0.87325,0,0.85291587,0.989203805836631,0.852915870026781,0.86593
3.37 sec,0.87822,0,0.85291587,0.971555918813118,0.852915870026712,0.86942
3.38 sec,0.88319,0,0.85291587,0.977304264356871,0.852915870026709,0.87199
3.39 sec,0.88814,0,0.864212745,0.999238713720962,0.864212745027932,0.87486
3.4 sec,0.89308,0,0.864212745,0.984160436061552,0.864212745027175,0.88026
3.41 sec,0.89801,0,0.88115625,1.02080740338929,0.88115625002849,0.88726
3.42 sec,0.90294,0,0.88284318,0.998396693026786,0.882843180027068,0.89524
3.43 sec,0.90785,0,0.88115625,1.00397306854494,0.881156250026587,0.90289
