time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
0.53 sec,0.03006,0.00185,0,-0.491129632261676,-2.50687057917753e-14,0
0.54 sec,0.02968,0.00143,0,-0.491129632261676,-2.50632847809129e-14,0
0.55 sec,0.02897,0.00101,0,-0.491129632261676,-2.506615791667e-14,0
0.56 sec,0.02792,0.00059,0,-0.491129632261676,-2.50646400336285e-14,0
0.57 sec,0.02686,0.000249999999999997,0,-0.491129632261676,-2.50654531852579e-14,0
0.58 sec,0.02494,0,0,-0.491129632261676,-2.50650195043889e-14,0
0.59 sec,0.02304,0,0,-0.491129632261676,-2.50652363448234e-14,0
0.6 sec,0.02091,0,0,-0.491129632261676,-2.50651279246061e-14,0
0.61 sec,0.01857,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.62 sec,0.01605,0,0,-0.491129632261676,-2.50651279246061e-14,0
0.63 sec,0.01339,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.64 sec,0.01062,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.65 sec,0,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.66 sec,0,0,-0.00166716,-0.491129632261676,-0.00166715999985835,0
0.67 sec,0,0,-0.00166716,-0.491129632261676,-0.00166715999960552,0
0.68 sec,0,0,-0.00167558,-0.491129632261676,-0.00167557999960469,0
0.69 sec,0,0,-0.00167558,-0.491129632261676,-0.00167557999960341,0
0.7 sec,0,0,-0.00167558,-0.491129632261676,-0.00167557999960341,0
0.71 sec,0,0,-0.00167558,-0.491129632261676,-0.00167557999960341,0
0.72 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999960088,0
0.73 sec,0,0,-0.00167558,-0.491129632261676,-0.00167557999959958,0
0.74 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999960088,0
0.75 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999959705,0
0.76 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999959705,0
0.77 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999959705,0
0.78 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999959705,0
0.79 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999959705,0
0.8 sec,0,0,0,-0.491129632261676,2.3286364156383e-13,0
0.81 sec,0,0,-0.00170084,-0.491129632261676,-0.00170083999985499,0
0.82 sec,0,0,0,-0.491129632261676,2.32884024564672e-13,0
0.83 sec,0,0,0,-0.491129632261676,-2.50892514229439e-14,0
0.84 sec,0,0,0,-0.491129632261676,-2.50524427591881e-14,0
0.85 sec,0,0,0,-0.491129632261676,-2.50719041881842e-14,0
0.86 sec,0,0,0,-0.491129632261676,-2.50616042675456e-14,0
0.87 sec,0,0,0,-0.491129632261676,-2.50670794885166e-14,0
0.88 sec,0,0,0,-0.491129632261676,-2.50641521426509e-14,0
0.89 sec,0,0,0,-0.491129632261676,-2.50656700256924e-14,0
0.9 sec,0,0,0,-0.491129632261676,-2.50649110841716e-14,0
0.91 sec,0,0,0,-0.491129632261676,-2.5065290554932e-14,0
0.92 sec,0,0,0,-0.491129632261676,-2.50650737144975e-14,0
0.93 sec,0,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.94 sec,0,0,0,-0.491129632261676,-2.50651279246061e-14,0
0.95 sec,0,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.96 sec,0,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.97 sec,0,0,0,-0.491129632261676,-2.50651821347148e-14,0
0.98 sec,0,0,-0.00171768,-0.491129632261676,-0.0017176799998533,0
0.99 sec,0,0,0,-0.491129632261676,2.35430598627406e-13,0
1 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999985416,0
1.01 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959491,0
1.02 sec,0,0.00014,-0.00170926,-0.491129632261676,-0.00170925999959495,0
1.03 sec,0,0.00053,0,-0.491129632261676,2.34147336936052e-13,0
1.04 sec,0,0.0009,-0.00170926,-0.491129632261676,-0.00170925999985416,0
1.05 sec,0,0.00124,-0.00170926,-0.491129632261676,-0.00170925999959491,0
1.06 sec,0,0.00155,0,-0.491129632261676,2.34128688658686e-13,0
1.07 sec,0,0.00182,-0.00170926,-0.491129632261676,-0.00170925999985415,0
1.08 sec,0,0.00206,0,-0.491129632261676,2.34157311596039e-13,0
1.09 sec,0,0.00226,-0.00170084,-0.491129632261676,-0.001700839999855,0
1.1 sec,0,0.00241,0,-0.491129632261676,2.32888795054231e-13,0
1.11 sec,0,0.00253,0,-0.491129632261676,-2.50917992980493e-14,0
1.12 sec,0,0.0026,0,-0.491129632261676,-2.50510875064724e-14,0
1.13 sec,0,0.00263,0,-0.491129632261676,-2.50726089195963e-14,0
1.14 sec,0,0.00263,0,-0.491129632261676,-2.50612247967852e-14,0
1.15 sec,0,0.00259,0,-0.491129632261676,-2.50672421188425e-14,0
1.16 sec,0,0.00249,0,-0.491129632261676,-2.50640437224336e-14,0
1.17 sec,0,0.00237,0,-0.491129632261676,-2.50657784459096e-14,0
1.18 sec,0,0.00223,0,-0.491129632261676,-2.5064856874063e-14,0
1.19 sec,0,0.00205,0,-0.491129632261676,-2.50653447650406e-14,0
1.2 sec,0,0.00185,0,-0.491129632261676,-2.50650737144975e-14,0
1.21 sec,0,0.00163,0,-0.491129632261676,-2.50652363448234e-14,0
1.22 sec,0,0.00139,-0.00170084,-0.491129632261676,-0.00170083999985498,0
1.23 sec,0,0.00115,0,-0.491129632261676,2.32876651989899e-13,0
1.24 sec,0,0.0009,0,-0.491129632261676,-2.50855109254489e-14,0
1.25 sec,0,0.00064,0,-0.491129632261676,-2.50543943230985e-14,0
1.26 sec,0,0.00039,0,-0.491129632261676,-2.50708741961203e-14,0
1.27 sec,0,0.00015,0,-0.491129632261676,-2.50621463686318e-14,0
1.28 sec,0,0,0,-0.491129632261676,-2.50667542278649e-14,0
1.29 sec,0,0,0,-0.491129632261676,-2.50643147729768e-14,0
1.3 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999985414,0
1.31 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959492,0
1.32 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999959747,0
1.33 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999960129,0
1.34 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959877,0
1.35 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999959746,0
1.36 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959877,0
1.37 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999959746,0
1.38 sec,0,0,-0.00169242,-0.491129632261676,-0.00169241999960045,0
1.39 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999960001,0
1.4 sec,0,0,-0.00171768,-0.491129632261676,-0.00171767999959792,0
1.41 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959366,0
1.42 sec,0,0,-0.00169242,-0.491129632261676,-0.00169241999959662,0
1.43 sec,0,0,-0.00170926,-0.491129632261676,-0.00170925999959749,0
1.44 sec,0,0,-0.001684,-0.491129632261676,-0.00168399999959746,0
1.45 sec,0,0.00034,0,-0.491129632261676,2.30309694926323e-13,0
1.46 sec,0,0.00062,-0.00169242,-0.491129632261676,-0.00169241999985584,0
1.47 sec,0,0.0009,0,-0.491129632261676,2.31606834405484e-13,0
1.48 sec,0,0.00119,0,-0.491129632261676,-2.50890345825094e-14,0
1.49 sec,0,0.00148,0,-0.491129632261676,-2.50525511794053e-14,0
1.5 sec,0,0.00176,0,-0.491129632261676,-2.50718499780755e-14,0
1.51 sec,0.01075,0.00204,0,-0.491129632261676,-2.50616042675456e-14,0
1.52 sec,0.01388,0.00229,0,-0.491129632261676,-2.5067025278408e-14,0
1.53 sec,0.01735,0.00253,0,-0.491129632261676,-2.50641521426509e-14,0
1.54 sec,0.02119,0.00274,0,-0.491129632261676,-2.50656700256924e-14,0
1.55 sec,0.02541,0.00292,0,-0.491129632261676,-2.50649110841716e-14,0
1.56 sec,0.03003,0.00306,0,-0.491129632261676,-2.5065290554932e-14,0
1.57 sec,0.03506,0.00317,0,-0.491129632261676,-2.50650737144975e-14,0
1.58 sec,0.04053,0.00324,-8.42e-05,-0.491129632261676,-8.42000000166452e-05,0
1.59 sec,0.04644,0.00327,-8.42e-05,-0.491129632261676,-8.42000000038757e-05,0
1.6 sec,0.05281,0.00325,-9.262e-05,-0.491129632261676,-9.26200000030348e-05,0
1.61 sec,0.05966,0.00318,-9.262e-05,-0.491129632261676,-9.26200000017573e-05,0
1.62 sec,0.067,0.00307,-0.00010104,-0.491129632261676,-0.000101040000000916,0
1.63 sec,0.0732600000000002,0.00295,-0.000101040000000001,-0.491129632261676,-0.000101039999999639,0
1.64 sec,0.0815200000000002,0.00276,-0.00014314,-0.491129632261676,-0.000143139999995429,0
1.65 sec,0.0903100000000002,0.00252999999999999,-0.00014314,-0.491129632261676,-0.000143139999989044,0
1.66 sec,0.0996300000000003,0.00225999999999999,-0.000159979999999999,-0.491129632261676,-0.00015997999998736,0
1.67 sec,0.11151,0.00188,-0.00013472,-0.491129632261676,-0.000134719999987332,0
1.68 sec,0.12204,0.00154,-0.00017682,-0.491129632261676,-0.000176819999986953,0
1.69 sec,0.13313,0.00116,-0.00018524,-0.491129632261676,-0.000185239999979726,0
1.7 sec,0.14479,0.00077,-0.00019366,-0.491129632261676,-0.000193659999977608,0
1.71 sec,0.15701,0.00035,-0.00020208,-0.491129632261676,-0.000202079999975489,0
1.72 sec,0.1698,0,-0.00022734,-0.491129632261676,-0.000227339999971686,0
1.73 sec,0.18316,0,-0.00023576,-0.491129632261676,-0.000235759999967013,0
1.74 sec,0.19708,0,-0.00024418,-0.472663224641239,-0.000244179997944707,0
1.75 sec,0.21157,0,-0.0002526,-0.472024977395723,-0.000252599997942589,0
1.76 sec,0.22662,0,-0.0002526,-0.472092105773936,-0.000252599997941312,0
1.77 sec,0.24222,0,-0.00026102,-0.472084818028429,-0.000261019997940471,0
1.78 sec,0.25836,0,-0.00022734,-0.462865756348056,-0.000227339996820237,0
1.79 sec,0.27503,0,0.01671978,-0.455057051254312,0.0167197800026024,0
1.8 sec,0.29223,0,0.01671978,-0.450553137043723,0.0167197800000323,0.04105
1.81 sec,0.30993,0,0.01671978,-0.356291094107924,0.0167197800114788,0.1079
1.82 sec,0.32814,0,0.01674504,-0.268474405076189,0.016745040023597,0.16511
1.83 sec,0.34682,0,0.01694712,-0.22810884136928,0.0169471200235735,0.20283
1.84 sec,0.36598,0,0.0167282,-0.227762620317679,0.0167282000235631,0.20981
1.85 sec,0.38558,0,0.208811175,0.0888571448596293,0.208811175039551,0.21521
1.86 sec,0.40562,0,0.208993995,0.101705783377874,0.208993995022606,0.22456
1.87 sec,0.42608,0,0.282421875,0.250852682014051,0.282421875025004,0.23714
1.88 sec,0.44277,0,0.282421875,0.25735802038846,0.282421875022379,0.251010000000001
1.89 sec,0.46393,0,0.282253475000003,0.257056554855055,0.282253475018595,0.273590000000001
1.9 sec,0.48545,0,0.35572872,0.426918316936101,0.355728720029634,0.302640000000001
1.91 sec,0.507320000000001,0,0.355737030000002,0.432340676307845,0.355737030025286,0.337500000000001
1.92 sec,0.53394,0,0.418093835,0.548485636574061,0.41809383502778,0.37901
1.93 sec,0.55651,0,0.418093835,0.524352113258811,0.418093835024554,0.41145
1.94 sec,0.57937,0,0.463072155,0.637104176036522,0.463072155029531,0.43656
1.95 sec,0.60249,0,0.46892184,0.623582542610598,0.46892184003109,0.46054
1.96 sec,0.62587,0,0.525213875,0.633138675614706,0.525213875028036,0.48937
1.97 sec,0.6495,0,0.55911402,0.738281518414295,0.55911402003148,0.51693
1.98 sec,0.67335,0,0.55911402,0.671557753693422,0.559114020027352,0.53777
1.99 sec,0.69741,0,0.60438462,0.759557566153541,0.604384620030256,0.55747
2 sec,0.72168,0,0.60438462,0.724495481479475,0.604384620027236,0.57849
2.01 sec,0.741280000000001,0,0.643838775000003,0.805593504679883,0.643838775030668,0.597420000000002
2.02 sec,0.77076,0,0.683378545,0.83655044859864,0.683378545031608,0.64027
2.03 sec,0.790640000000001,0,0.683462745000004,0.790775563193771,0.683462745027632,0.670790000000001
2.04 sec,0.82052,0,0.71735337,0.903892196161573,0.717353370032525,0.69508
2.05 sec,0.84564,0,0.7681875,0.912463451468637,0.768187500032391,0.71354
2.06 sec,0.87091,0,0.78513462,0.945460773446163,0.785134620033402,0.74824
2.07 sec,0.89633,0,0.79078125,0.944295686882169,0.790781250033132,0.78411
2.08 sec,0.92189,0,0.83040632,0.967585498091072,0.830406320031488,0.80546
2.09 sec,0.9476,0,0.8584794,1.0271365614156,0.858479400033425,0.82598
2.1 sec,0.97344,0,0.89810337,1.04748496622826,0.898103370033214,0.85451
2.11 sec,0.99943,0,0.92634375,1.09198452780396,0.926343750034322,0.88706
2.12 sec,1.02555,0,0.96596882,1.1185573471839,0.965968820033961,0.92333
2.13 sec,1.05182,0,0.99398373,1.16257523379251,0.993983730035079,0.95785
2.14 sec,1.07824,0,0.99424134,1.15894423618511,0.994241340035603,0.98312
2.15 sec,1.1048,0,1.05611835,1.24236730216741,1.05611835003823,1.00724
2.16 sec,1.1315,0,1.05640089,1.21138199591144,1.05640089003646,1.03632
2.17 sec,1.15836,0,1.10157342,1.25410436757423,1.10157342003478,1.06643
2.18 sec,1.18537,0,1.112876955,1.27699768903746,1.11287695503518,1.09414
2.19 sec,1.21254,0,1.163478405,1.33332880933186,1.16347840503659,1.12284
2.2 sec,1.23987,0,1.19736771,1.33339598369225,1.19736771003378,1.15699
2.21 sec,1.26736,0,1.21995447,1.37676828709662,1.21995447003359,1.19145
2.22 sec,1.29501,0,1.253809985,1.39498249108179,1.25380998503305,1.22122
2.23 sec,1.32282,0,1.28205585,1.4233913962951,1.28205585003219,1.24947
2.24 sec,1.3508,0,1.30462247,1.44047173766979,1.30462247003252,1.27704
2.25 sec,1.37894,0,1.338847695,1.46681465761105,1.33884769503327,1.30529
2.26 sec,1.40163,0,1.3554566,1.43780568625985,1.35545660003049,1.33052
2.27 sec,1.43572,0,1.406294345,1.52629386540874,1.40629434503311,1.36958
2.28 sec,1.45867,0,1.429056495,1.4900478967259,1.42905649503201,1.39507
2.29 sec,1.49313,0,1.451818645,1.5384387930672,1.4518186450325,1.4315
2.3 sec,1.51633,0,1.48554087,1.50845224771831,1.48554087002777,1.45268
2.31 sec,1.55116,0,1.525244325,1.59181278088728,1.52524432502621,1.48385
2.32 sec,1.5804,0,1.542025245,1.58227191216531,1.54202524502318,1.51428
2.33 sec,1.60977,0,1.592859375,1.6347080989225,1.59285937501841,1.54697
2.34 sec,1.63928,0,1.615644255,1.64738437034683,1.6156442550138,1.58182
2.35 sec,1.6689,0,1.660640625,1.68799933408968,1.66064062500973,1.6166
2.36 sec,1.69865,0,1.677587745,1.68974031547662,1.6775877450055,1.64888
2.37 sec,1.7285,0,1.700181495,1.73960012550858,1.7001814950061,1.67895
2.38 sec,1.75845,0,1.73407212,1.75152196720662,1.7340721200044,1.70507
2.39 sec,1.7885,0,1.773609375,1.80238066301725,1.77360937500406,1.73124
2.4 sec,1.81865,0,1.790556495,1.8086178168474,1.79055649500316,1.762
2.41 sec,1.84882,0,1.82444712,1.85345215637826,1.82444712000373,1.79462
2.42 sec,1.87908,0,1.880931495,1.89623911092183,1.88093149500272,1.82893
2.43 sec,1.90939,0,1.886578125,1.90295751034075,1.88657812500217,1.86105
2.44 sec,1.93975,0,1.92046875,1.95324613518178,1.92046875000387,1.88487
2.45 sec,1.97014,0,1.96000962,1.99030271642053,1.96000962000411,1.9093
2.46 sec,2.00055,0,1.98825,2.00180352271914,1.98825000000223,1.94601
2.47 sec,2.03098,0,2.016493995,2.03747229631831,2.01649399500248,1.98466
2.48 sec,2.06142,0,2.039087745,2.06810404342176,2.03908774500345,2.01462
2.49 sec,2.09185,0,2.084275245,2.10442327598268,2.08427524500275,2.04333
2.5 sec,2.12228,0,2.106868995,2.12404878397449,2.10686899500215,2.07519
2.51 sec,2.14668,0,2.112515625,2.13134555098325,2.11251562500223,2.10118
2.52 sec,2.18308,0,2.169,2.18967197521579,2.16900000000248,2.13832
2.53 sec,2.20744,0,2.18594712,2.19786085488369,2.18594712000153,2.16277
2.54 sec,2.24377,0,2.242431495,2.2522971969877,2.2424314950012,2.1996
2.55 sec,2.26807,0,2.248078125,2.2580468223018,2.24807812500112,2.22394
2.56 sec,2.3043,0,2.293265625,2.30889477284941,2.2932656250017,2.25816
2.57 sec,2.3345,0,2.32715625,2.33673753420814,2.32715625000113,2.28647
2.58 sec,2.36464,0,2.34975,2.36339843307452,2.34975000000145,2.31713
2.59 sec,2.39474,0,2.383640625,2.39445028066431,2.3836406250012,2.34722
2.6 sec,2.42478,0,2.3949375,2.41933435524847,2.39493750000251,2.37303
2.61 sec,2.45476,0,2.423181495,2.4472992690201,2.42318149500256,2.39944
2.62 sec,2.48469,0,2.474015625,2.48929918013473,2.47401562500166,2.43214
2.63 sec,2.51456,0,2.50790625,2.52480334456109,2.50790625000174,2.46685
2.64 sec,2.54437,0,2.536150245,2.54973971616146,2.53615024500138,2.49991
2.65 sec,2.57413,0,2.5756875,2.580780978172,2.57568750000052,2.53268
2.66 sec,2.60382,0,2.59263462,2.60146958134308,2.59263462000088,2.56521
2.67 sec,2.63346,0,2.620875,2.6433876397264,2.62087500000224,2.59772
2.68 sec,2.66305,0,2.6660625,2.66766933055606,2.66606250000009,2.63104
2.69 sec,2.69258,0,2.68865625,2.69574145567882,2.6886562500007,2.66338
2.7 sec,2.72206,0,2.716900245,2.72728745800088,2.716900245001,2.69261
2.71 sec,2.75148,0,2.70560337,2.74542112109614,2.70560337000391,2.72077
2.72 sec,2.78085,0,2.77903125,2.78932363654356,2.77903125000082,2.74987
2.73 sec,2.81017,0,2.77903125,2.80456922185715,2.77903125000246,2.77767
2.74 sec,2.83944,0,2.807275245,2.83433256383434,2.80727524500249,2.8008
2.75 sec,2.86867,0,2.86375962,2.87536902553212,2.86375962000092,2.82518
2.76 sec,2.89206,0,2.880703125,2.88991891029888,2.88070312500079,2.85274
2.77 sec,2.92697,0,2.925890625,2.92603610306264,2.92589062499991,2.89693
2.78 sec,2.95029,0,2.93154087,2.94317035939072,2.93154087000116,2.9193
2.79 sec,2.98509,0,2.97672837,2.98419143430466,2.9767283700006,2.95096
2.8 sec,3.00836,0,2.993671875,3.00459676236906,2.99367187500099,2.97607
2.81 sec,3.04304,0,3.033212745,3.04263199428076,3.03321274500078,3.01478
2.82 sec,3.07194,0,3.061453125,3.06999720055763,3.0614531250007,3.04442
2.83 sec,3.1008,0,3.09534375,3.09638246612442,3.09534374999996,3.07261
2.84 sec,3.12961,0,3.1179375,3.12090811237829,3.11793750000028,3.09888
2.85 sec,3.15837,0,3.14053125,3.14739952928507,3.14053125000063,3.12487
2.86 sec,3.18707,0,3.18007212,3.18243682332423,3.18007212000011,3.15214
2.87 sec,3.21573,0,3.20266587,3.21770810743224,3.20266587000146,3.18046
2.88 sec,3.24434,0,3.22525962,3.24139768766948,3.2252596200013,3.21112
2.89 sec,3.27287,0,3.27044712,3.26718302589895,3.27044711999933,3.24131
2.9 sec,3.30137,0,3.287390625,3.2952287232643,3.28739062500086,3.26679
2.91 sec,3.32977,0,3.332578125,3.32795344613492,3.33257812499936,3.29335
2.92 sec,3.35813,0,3.36082212,3.3582027783163,3.36082211999985,3.33095
2.93 sec,3.38641,0,3.36646875,3.37909905609069,3.36646875000133,3.36691
2.94 sec,3.41462,0,3.394712745,3.40135129514054,3.39471274500035,3.389
2.95 sec,3.44276,0,3.417306495,3.4281099291212,3.41730649500091,3.40894
2.96 sec,3.47081,0,3.45684375,3.45345784164715,3.45684374999938,3.4318
2.97 sec,3.49878,0,3.490734375,3.48971828443188,3.49073437499999,3.45804
2.98 sec,3.52667,0,3.51897837,3.52164516673474,3.51897837000029,3.49555
2.99 sec,3.55446,0,3.552868995,3.550118848601,3.55286899499965,3.53185
3 sec,3.58218,0,3.56416587,3.56913619042246,3.56416587000058,3.55311
3.01 sec,3.60431,0,3.581109375,3.58868664796266,3.58110937500062,3.56871
3.02 sec,3.63729,0,3.626296875,3.62809615932472,3.62629687499996,3.60341
3.03 sec,3.65929,0,3.643243995,3.64725970904503,3.64324399500035,3.62965
3.04 sec,3.69202,0,3.67713462,3.67679185973989,3.67713461999984,3.66316
3.05 sec,3.71387,0,3.67713462,3.69136873516981,3.67713462000144,3.68424
3.06 sec,3.74636,0,3.733618995,3.72899256841297,3.7336189949991,3.71449
3.07 sec,3.76803,0,3.761859375,3.75588813552692,3.76185937499955,3.73515
3.08 sec,3.8003,0,3.79575,3.79006831890662,3.79574999999962,3.77314
3.09 sec,3.82713,0,3.81269712,3.81762698658163,3.81269712000068,3.80536
3.1 sec,3.85386,0,3.846587745,3.8441621087004,3.84658774499959,3.82986
3.11 sec,3.8805,0,3.88047837,3.87640056598516,3.88047836999967,3.85423
3.12 sec,3.90705,0,3.914368995,3.90664749302786,3.91436899499937,3.88716
3.13 sec,3.93353,0,3.9313125,3.92885549538091,3.93131250000003,3.91889
3.14 sec,3.95992,0,3.95390625,3.95032851990846,3.95390624999973,3.93966
3.15 sec,3.98624,0,3.982150245,3.97703976239346,3.98215024499962,3.95975
3.16 sec,4.0125,0,4.004743995,4.00341151835987,4.00474399500005,3.98709
3.17 sec,4.03869,0,4.032984375,4.03349292753974,4.0329843750001,4.01744
3.18 sec,4.06483,0,4.066875,4.06053250594743,4.06687499999935,4.04852
3.19 sec,4.09092,0,4.08946875,4.08362293388492,4.08946874999965,4.07903
3.2 sec,4.11698,0,4.117712745,4.11223407427642,4.11771274499967,4.10651
3.21 sec,4.14299,0,4.145953125,4.13805440157987,4.14595312499942,4.13236
3.22 sec,4.16898,0,4.17984375,4.16428234902505,4.17984374999875,4.15722
3.23 sec,4.19495,0,4.19679087,4.19075440687665,4.19679087000001,4.18078
3.24 sec,4.2209,0,4.21938462,4.21124891563748,4.21938461999942,4.20155
3.25 sec,4.24684,0,4.253275245,4.23956045802851,4.25327524499895,4.22361
3.26 sec,4.26764,0,4.258921875,4.25678887331058,4.25892187500034,4.24728
3.27 sec,4.29872,0,4.298462745,4.28889415270458,4.29846274499913,4.28636
3.28 sec,4.31952,0,4.30975962,4.30959596964014,4.30975962000038,4.3096
3.29 sec,4.35061,0,4.35494712,4.34510355142714,4.35494711999902,4.34379
3.3 sec,4.37145,0,4.371890625,4.37051692073187,4.37189062500028,4.369
3.31 sec,4.40256,0,4.417078125,4.40229103321457,4.41707812499858,4.40516
3.32 sec,4.42339,0,4.428375,4.42043191593738,4.42837499999984,4.42389
3.33 sec,4.45455,0,4.456618995,4.44831054315589,4.45661899499951,4.44997
3.34 sec,4.48058,0,4.484859375,4.47781722363716,4.48485937499965,4.4749
3.35 sec,4.50661,0,4.507453125,4.50649965686791,4.50745312500021,4.50083
3.36 sec,4.53265,0,4.530046875,4.53010439461218,4.53004687500005,4.52687
3.37 sec,4.5587,0,4.5639375,4.55855967946241,4.56393749999946,4.55301
3.38 sec,4.58476,0,4.592181495,4.58516403105431,4.59218149499954,4.57833
3.39 sec,4.61081,0,4.62607212,4.61389770690679,4.62607211999909,4.60462
3.4 sec,4.63686,0,4.64866587,4.6382116485313,4.6486658699995,4.63607
