time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
0.54 sec,0,0,-0.001684,-0.489046291527428,-0.00168400000068484,0
0.55 sec,0,0,0,-0.493250015371852,1.05857336785142e-12,0
0.56 sec,0,0,0,-0.489046291527428,-8.53248027787856e-13,0
0.57 sec,0,0,-1.86961557346876e-17,-0.493250015371852,8.03187377718118e-13,0
0.58 sec,0,0,-0.001684,-0.489046291527428,-0.00168400000068484,0
0.59 sec,0,0,-0.001684,-0.493250015371852,-0.00168399999877302,0
0.6 sec,0,0,0,-0.489046291527428,-5.97868109186717e-13,0
0.61 sec,0,0,-0.001684,-0.493250015371852,-0.00168399999902845,0
0.62 sec,0,0,-0.001684,-0.489046291527428,-0.00168400000042945,0
0.63 sec,0,0,-0.00167558,-0.493250015371852,-0.00167557999877394,0
0.64 sec,0,0,-0.00167558,-0.489046291527428,-0.00167558000043158,0
0.65 sec,0,0,0,-0.493250015371852,1.05723069188102e-12,0
0.66 sec,0,0,0,-0.489046291527428,-8.53237619447e-13,0
0.67 sec,0,0.00058,0,-0.493250015371852,8.03190847165069e-13,0
0.68 sec,0,0.00111,0,-0.489046291527428,-8.53234150000048e-13,0
0.69 sec,0,0.00153000000000001,0,-0.493250015371852,8.03197786058973e-13,0
0.7 sec,0,0.00202000000000001,0,-0.489046291527428,-8.53234150000048e-13,0
0.71 sec,0,0.00258,0,-0.493250015371852,8.03199520782449e-13,0
0.72 sec,0,0.003,0,-0.489046291527428,-8.53235884723524e-13,0
0.73 sec,0,0.00338,0,-0.493250015371852,8.03201255505925e-13,0
0.74 sec,0,0.00372,0,-0.489046291527428,-8.53235884723524e-13,0
0.75 sec,0,0.00401,0,-0.493250015371852,8.03201255505925e-13,0
0.76 sec,0,0.00426,0,-0.489046291527428,-8.53235884723524e-13,0
0.77 sec,0,0.00446,0,-0.493250015371852,8.03201255505925e-13,0
0.78 sec,0,0.00461,0,-0.489046291527428,-8.53235884723524e-13,0
0.79 sec,0,0.00471,0,-0.493250015371852,8.03201255505925e-13,0
0.8 sec,0,0.00476,0,-0.489046291527428,-8.53235884723524e-13,0
0.81 sec,0,0.00476,0,-0.493250015371852,8.03201255505925e-13,0
0.82 sec,0,0.00473,0,-0.489046291527428,-8.53235884723524e-13,0
0.83 sec,0,0.00465,-1.86026749560142e-17,-0.493250015371852,8.0318217354769e-13,0
0.84 sec,0,0.00449,-0.00167558,-0.489046291527428,-0.00167558000068568,0
0.85 sec,0,0.00433,-0.00170084,-0.493250015371852,-0.00170083999877261,0
0.86 sec,0,0.00412,-0.00170084,-0.489046291527428,-0.00170084000042523,0
0.87 sec,0,0.00388,-0.00170084,-0.493250015371852,-0.00170083999876884,0
0.88 sec,0,0.00362,-0.00170084,-0.489046291527428,-0.00170084000042522,0
0.89 sec,0,0.00333,0,-0.493250015371852,1.0610661654864e-12,0
0.9 sec,0,0.00302,-0.00170084,-0.489046291527428,-0.00170084000068316,0
0.91 sec,0,0.0027,0,-0.493250015371852,1.06112514608458e-12,0
0.92 sec,0,0.00236,-0.00167558,-0.489046291527428,-0.00167558000068569,0
0.93 sec,0,0.00202,-0.00167558,-0.493250015371852,-0.00167557999877513,0
0.94 sec,0,0.00175,-0.00167557999999998,-0.489046291527428,-0.00167558000043157,0
0.95 sec,0,0.0014,0,-0.493250015371852,1.05725150856273e-12,0
0.96 sec,0,0.00099,0,-0.489046291527428,-8.53241088893952e-13,0
0.97 sec,0,0.00066,0,-0.493250015371852,8.03196051335497e-13,0
0.98 sec,0,0.00034,0,-0.489046291527428,-8.53235884723524e-13,0
0.99 sec,0,0,0,-0.493250015371852,8.03199520782449e-13,0
1 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.01 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.02 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.03 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.04 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.05 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.06 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.07 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.08 sec,0,0,-0.001684,-0.489046291527428,-0.00168400000068483,0
1.09 sec,0,0,-0.00167558,-0.493250015371852,-0.00167557999877386,0
1.1 sec,0,0,0,-0.489046291527428,-5.99144865665036e-13,0
1.11 sec,0,0,0,-0.493250015371852,8.0314747907817e-13,0
1.12 sec,0,0,-0.00170926,-0.489046291527428,-0.0017092600006823,0
1.13 sec,0,0,-0.00170926,-0.493250015371852,-0.00170925999876667,0
1.14 sec,0,0,-0.00167558,-0.489046291527428,-0.00167558000042648,0
1.15 sec,0,0,-0.00167558,-0.493250015371852,-0.0016755799987752,0
1.16 sec,0,0,-0.00170926,-0.489046291527428,-0.00170926000042821,0
1.17 sec,0,0,0,-0.493250015371852,1.06234292196472e-12,0
1.18 sec,0,0,0,-0.489046291527428,-8.53239354170476e-13,0
1.19 sec,0,0,0,-0.493250015371852,8.03190847165069e-13,0
1.2 sec,0,0,0,-0.489046291527428,-8.53234150000048e-13,0
1.21 sec,0,0,0,-0.493250015371852,8.03197786058973e-13,0
1.22 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.23 sec,0,0,0,-0.493250015371852,8.03199520782449e-13,0
1.24 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.25 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.26 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.27 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.28 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.29 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.3 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.31 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.32 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.33 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.34 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.35 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.36 sec,0,0,0,-0.489046291527428,-8.53235884723524e-13,0
1.37 sec,0,0,0,-0.493250015371852,8.03201255505925e-13,0
1.38 sec,0,0,-3.73923114693753e-17,-0.489046291527428,-8.53274048639996e-13,0
1.39 sec,0,0,-0.001684,-0.493250015371852,-0.0016839999990284,0
1.4 sec,0,0,-0.00170926,-0.489046291527428,-0.00170926000042693,0
1.41 sec,0,0,-0.001684,-0.493250015371852,-0.00168399999876925,0
1.42 sec,0,0,-0.001684,-0.489046291527428,-0.00168400000042946,0
1.43 sec,0,0.00021,-0.001684,-0.493250015371852,-0.00168399999877309,0
1.44 sec,0,0.00038,-0.001684,-0.489046291527428,-0.00168400000042946,0
1.45 sec,0,0.00055,-0.001684,-0.493250015371852,-0.00168399999877309,0
1.46 sec,0,0.00072,-0.001684,-0.489046291527428,-0.00168400000042946,0
1.47 sec,0.00749,0.00089,0,-0.493250015371852,1.05850744835934e-12,0
1.48 sec,0.01116,0.00107,-0.00169242,-0.489046291527428,-0.001692420000684,0
1.49 sec,0.01231,0.00125,0,-0.493250015371852,1.05984665488279e-12,0
1.5 sec,0.01359,0.00142,0,-0.489046291527428,-8.5324629306438e-13,0
1.51 sec,0.01504,0.00158,0,-0.493249915785458,8.00869787154213e-13,0
1.52 sec,0.01668,0.00173,0,-0.489051401636037,-8.47396805503386e-13,0
1.53 sec,0.01853,0.00187,0,-0.493235677120265,7.90352158719365e-13,0
1.54 sec,0.02063,0.00199,0,-0.489076227860689,-8.33378505094018e-13,0
1.55 sec,0.023,0.00209,0,-0.493200746325623,7.7983366292278e-13,0
1.56 sec,0.02568,0.00217,0,-0.489103388865934,-8.27535956426928e-13,0
1.57 sec,0.02869,0.00223,0,-0.493184382919448,7.76327786777831e-13,0
1.58 sec,0.03206,0.00226,0,-0.489112883399297,-8.25199283904787e-13,0
1.59 sec,0.03583,0.00226,0,-0.493177954699042,7.7399111425569e-13,0
1.6 sec,0.04002,0.00224,-8.42e-05,-0.489118747796156,-8.42000008144436e-05,0
1.61 sec,0.04467,0.00219,0,-0.493171874490056,7.83255404979144e-13,0
1.62 sec,0.04979,0.0021,0,-0.489127245121638,-8.20527673583982e-13,0
1.63 sec,0.0542400000000001,0.00202,-2.61746180285627e-18,-0.493165646129721,7.70483503387265e-13,0
1.64 sec,0.0602800000000001,0.00188,-0.00011788,-0.489127851517232,-0.000117880000808741,0
1.65 sec,0.0668800000000001,0.00172,-0.00011788,-0.493165582750952,-0.000117879999199851,0
1.66 sec,0.0740300000000002,0.00153999999999999,-0.000117879999999999,-0.489127856719846,-0.000117880000790863,0
1.67 sec,0.08341,0.00129,-9.262e-05,-0.493165582607362,-9.26199992023792e-05,0
1.68 sec,0.09186,0.00106,-0.0001263,-0.489127812453728,-0.000126300000792683,0
1.69 sec,0.10093,0.00081,-0.00013472,-0.493162893889401,-0.000134719999198061,0
1.7 sec,0.1106,0.00056,-0.00014314,-0.489130739643913,-0.000143140000784615,0
1.71 sec,0.1209,0.00029,-0.00013472,-0.493162571257835,-0.000134719999195508,0
1.72 sec,0.13182,0,-0.00014314,-0.489130770554585,-0.000143140000784615,0
1.73 sec,0.14336,0,-0.00015998,-0.49316256823584,-0.000159979999192983,0
1.74 sec,0.15551,0,-0.00019366,-0.489130770747471,-0.000193660000775733,0
1.75 sec,0.16827,0,-0.00018524,-0.493162616144063,-0.000185239999181628,0
1.76 sec,0.18161,0,-0.00019366,-0.489128145539172,-0.00019366000077307,0
1.77 sec,0.19555,0,-0.00020208,-0.493165552430028,-0.000202079999179944,0
1.78 sec,0.21004,0,-0.00021892,-0.489127947595416,-0.000218920000770327,0
1.79 sec,0.22507,0,-0.00022734,-0.493171152890801,-0.000227339999166579,0
1.8 sec,0.24062,0,-0.00024418,-0.489111814270011,-0.000244180000774482,0
1.81 sec,0.25667,0,-0.00021892,-0.489829717892073,-0.00021891999881281,0
1.82 sec,0.2732,0,-0.00021892,-0.485060115480744,-0.000218920000459279,0
1.83 sec,0.29017,0,-0.00021892,-0.491055260138282,-0.000218919998801425,0
1.84 sec,0.30755,0,-0.00022734,-0.484901080535033,-0.000227340000473352,0
1.85 sec,0.32534,0,-0.00022734,-0.378382107377963,-0.000227339985319291,0
1.86 sec,0.34348,0,-0.00021892,-0.391022115552504,-0.000218919986959804,0.10545
1.87 sec,0.36195,0,-0.00021892,-0.328932100042036,-0.000218919985277372,0.23688
1.88 sec,0.3769,0,-0.000218919999993478,-0.253790986346044,-0.000218919970134346,0.24224
1.89 sec,0.3959,0,0.225715419922047,0.148402832502831,0.225715419970218,0.24509
1.9 sec,0.41515,0,0.225748643417462,0.173930666866138,0.2257486434442,0.24893
1.91 sec,0.43461,0,0.28823891223668,0.221643174943204,0.288238912256424,0.25364
1.92 sec,0.45827,0,0.28821398223668,0.234865082184842,0.288213982255252,0.26649
1.93 sec,0.47814,0,0.29357561,0.320057544230416,0.293575610023404,0.28473
1.94 sec,0.49814,0.00037,0.361365638544807,0.4538360019061,0.361365638575641,0.31011
1.95 sec,0.51826,0.0007,0.410577965,0.495396036529232,0.410577965025319,0.34069
1.96 sec,0.53847,0.00102,0.410586385,0.504726564525335,0.410586385020409,0.37052
1.97 sec,0.55875,0.00135,0.410603225,0.562567879396566,0.410603225024632,0.3997
1.98 sec,0.57909,0.00166,0.461455780139029,0.630191072748511,0.461455780169636,0.42578
1.99 sec,0.59946,0.00196,0.461463953411933,0.559736922150512,0.461463953438492,0.44992
2 sec,0.61985,0.00223,0.501003485,0.634647019617245,0.501003485026626,0.47152
2.01 sec,0.636120000000001,0.00243000000000001,0.501003485000004,0.652904271162174,0.501003485027784,0.488540000000001
2.02 sec,0.66064,0.0027,0.546189306390593,0.709633010613459,0.546189306422529,0.52073
2.03 sec,0.676880000000001,0.00285000000000001,0.577819182323769,0.692296731698771,0.577819182352268,0.543280000000001
2.04 sec,0.70133,0.00304,0.591370065,0.718145522145549,0.591370065026961,0.56832
2.05 sec,0.72162,0.00314,0.612347600588484,0.78579820337253,0.612347600619394,0.58717
2.06 sec,0.74187,0.00321,0.612330838275114,0.737996372047506,0.612330838304597,0.6107
2.07 sec,0.76205,0.00324,0.647210658625761,0.770991712762367,0.647210658653725,0.63527
2.08 sec,0.78217,0.00322,0.664203315,0.831982046432388,0.6642033150308,0.65816
2.09 sec,0.80222,0.00317,0.680161277190548,0.822356380923493,0.680161277221492,0.67888
2.1 sec,0.8222,0.00307,0.707713801768145,0.836940895417278,0.707713801797588,0.69441
2.11 sec,0.8421,0.00294,0.736614191215869,0.929032515795441,0.736614191250227,0.70971
2.12 sec,0.86193,0.00278,0.765776159488845,0.893537671118215,0.765776159520433,0.73238
2.13 sec,0.88167,0.00259,0.772170585,0.910965633676874,0.772170585030364,0.75713
2.14 sec,0.90134,0.00237,0.793124640170362,0.966679655804525,0.793124640203505,0.77707
2.15 sec,0.92092,0.00214,0.814974079514755,0.943857801490971,0.814974079546001,0.796
2.16 sec,0.94042,0.0019,0.83433527,0.967328521134419,0.834335270029531,0.81603
2.17 sec,0.95984,0.00165,0.845603008832232,1.01122390868666,0.845603008864349,0.83669
2.18 sec,0.97918,0.00141,0.865732870662218,1.00697854778896,0.865732870694043,0.85868
2.19 sec,0.99844,0.00117,0.896437681098475,1.06344022119536,0.896437681132246,0.88075
2.2 sec,1.01763,0.00096,0.916544027152061,1.0507029701918,0.916544027183757,0.90119
2.21 sec,1.03675,0.00077,0.92959387,1.0852265271858,0.929593870032332,0.92091
2.22 sec,1.05579,0.00061,0.961702337113489,1.11185783785909,0.96170233714608,0.94013
2.23 sec,1.07478,0.00049,0.973922955,1.10891071237081,0.97392295503122,0.9595
2.24 sec,1.09371,0.00042,0.990755937436812,1.15685844983652,0.990755937469978,0.98025
2.25 sec,1.11258,0.0004,1.024757085,1.162449047071,1.02475708503239,1.00177
2.26 sec,1.1276,0.000430000000000005,1.03025858592631,1.18817364930796,1.03025858595927,1.0196
2.27 sec,1.15018,0.00055,1.0535903360395,1.18139665351167,1.05359033607064,1.04609
2.28 sec,1.16514,0.000690000000000013,1.07541318740662,1.23450133762108,1.07541318743897,1.06122
2.29 sec,1.18766,0.00098,1.09468480120928,1.21013969587165,1.09468480123915,1.08261
2.3 sec,1.20258,0.00124000000000002,1.10764957008075,1.27952033458049,1.10764957011348,1.09705
2.31 sec,1.22505,0.00171,1.134442035,1.25032539137378,1.13444203503075,1.11971
2.32 sec,1.24374,0.00219,1.15114892087659,1.33159619388432,1.15114892091054,1.14161
2.33 sec,1.26244,0.00275,1.18258225573532,1.29038440962999,1.18258225576617,1.16519
2.34 sec,1.28116,0.00339,1.18900851930929,1.36453745467166,1.18900851934248,1.18977
2.35 sec,1.29991,0.00411,1.217520085,1.35357817254078,1.21752008503345,1.21397
2.36 sec,1.3187,0.00489,1.2268292143425,1.38404225281109,1.22682921437604,1.23524
2.37 sec,1.33754,0.00575,1.24976039,1.39286255102735,1.24976039003351,1.25522
2.38 sec,1.35643,0.00666,1.27635045,1.4329668817762,1.27635045003421,1.27481
2.39 sec,1.3754,0.00764,1.30581116701661,1.43540306051706,1.30581116705051,1.29407
2.4 sec,1.39445,0.00867,1.32152953,1.42702584281205,1.32152953003126,1.31322
2.41 sec,1.4136,0.00974,1.33239447310915,1.4687190191449,1.33239447314309,1.33274
2.42 sec,1.43285,0.01085,1.355453835,1.44770057407132,1.35545383503298,1.3539
2.43 sec,1.45221,0.01198,1.38369783,1.48096879330838,1.38369783003263,1.37542
2.44 sec,1.47169,0.01314,1.39441311833373,1.48269118524915,1.39441311836708,1.39586
2.45 sec,1.49131,0.0143,1.417554775,1.48923540738046,1.41755477503282,1.41571
2.46 sec,1.51107,0.01547,1.43387357384495,1.50335808228207,1.43387357387757,1.43432
2.47 sec,1.53097,0.01663,1.47338096291709,1.53651883265441,1.47338096295012,1.45368
2.48 sec,1.55103,0.01778,1.47804388,1.51736276162616,1.47804388002892,1.47849
2.49 sec,1.57127,0.0189,1.49997551848079,1.56138072632608,1.49997551850813,1.50401
2.5 sec,1.59165,0.01999,1.52255252236646,1.57789961050883,1.52255252239203,1.5236
2.51 sec,1.60804,0.0208300000000001,1.54513195283515,1.56829348265273,1.54513195285351,1.53823
2.52 sec,1.63296,0.02204,1.54513195283515,1.60985017144184,1.54513195285259,1.56465
2.53 sec,1.64962,0.0228,1.57900413724461,1.6304016736486,1.57900413726086,1.58304
2.54 sec,1.67497,0.02386,1.60561445162615,1.63980103800005,1.60561445163761,1.60623
2.55 sec,1.69192,0.02452,1.6394899490762,1.67267191954626,1.63948994908457,1.6207
2.56 sec,1.71769,0.02542,1.6395045829777,1.68541415706634,1.63950458298594,1.64579
2.57 sec,1.73931,0.02608,1.668465695,1.71560396091128,1.66846569500829,1.66855
2.58 sec,1.76111,0.02666,1.69667601,1.73145694617396,1.69667601000652,1.69356
2.59 sec,1.78308,0.02716,1.70169742179924,1.74122472368232,1.70169742180517,1.71796
2.6 sec,1.80518,0.02757,1.73559315333925,1.78436836903201,1.73559315334628,1.73686
2.61 sec,1.82744,0.02789,1.758807015,1.79485120523605,1.7588070150059,1.75486
2.62 sec,1.84985,0.02812,1.78710995,1.82171314630476,1.78710995000511,1.77638
2.63 sec,1.87238,0.02827,1.78080431879391,1.82580360627709,1.78080431879984,1.79915
2.64 sec,1.89505,0.02832,1.78083993029847,1.85778866055231,1.7808399303081,1.82101
2.65 sec,1.91781,0.02829,1.82039161720794,1.89141514528438,1.82039161721836,1.84335
2.66 sec,1.94068,0.02818,1.871742085,1.9090376718545,1.87174208500651,1.86762
2.67 sec,1.96362,0.02798,1.89994398,1.93680974725446,1.89994398000503,1.89303
2.68 sec,1.98664,0.02771,1.92253773,1.95847234602978,1.92253773000483,1.91895
2.69 sec,2.00971,0.02736,1.93902818830122,1.97307556837316,1.93902818830576,1.94533
2.7 sec,2.03283,0.02693,1.972951405853,2.00670223483113,1.97295140585745,1.97263
2.71 sec,2.05596,0.02644,1.99558219133294,2.02780089133849,1.99558219133713,1.9987
2.72 sec,2.07912,0.02588,2.02547276636063,2.05572977357099,2.02547276636454,2.01974
2.73 sec,2.10228,0.02526,2.029830975,2.07434691361853,2.02983097500521,2.03993
2.74 sec,2.12541,0.02458,2.05804129,2.10303318986903,2.05804129000563,2.06402
2.75 sec,2.14852,0.02385,2.08228536,2.12051671552058,2.08228536000486,2.089
2.76 sec,2.16693,0.02323,2.10487911,2.14164781793289,2.10487911000451,2.10696
2.77 sec,2.19461,0.02224,2.13318685,2.16763845628458,2.13318685000421,2.13392
2.78 sec,2.21292,0.02155,2.14994046787349,2.18522144571288,2.14994046787766,2.15525
2.79 sec,2.24043,0.02046,2.17826656568476,2.20899297071328,2.17826656568847,2.18839
2.8 sec,2.25863,0.0197199999999999,2.20652467153092,2.22610876015789,2.20652467153338,2.20606
2.81 sec,2.28593,0.01855,2.23076648093806,2.25919383623372,2.23076648094121,2.23097
2.82 sec,2.30853,0.01756,2.25901891659397,2.28474457879196,2.25901891659694,2.25512
2.83 sec,2.33104,0.01653,2.28324583332363,2.30204350883421,2.28324583332582,2.27997
2.84 sec,2.35344,0.01549,2.30585217996292,2.32336745532211,2.30585217996488,2.30258
2.85 sec,2.37573,0.01443,2.32845770228853,2.35231832889141,2.3284577022911,2.32519
2.86 sec,2.39793,0.01335,2.34539145203881,2.37426707706014,2.34539145204191,2.3512
2.87 sec,2.42001,0.01226,2.36801896451974,2.39008523249756,2.36801896452217,2.37658
2.88 sec,2.442,0.01117,2.369733975,2.40522929933234,2.3697339750037,2.39546
2.89 sec,2.46389,0.01006,2.42048530057226,2.45953844090028,2.42048530057646,2.41395
2.9 sec,2.4857,0.00896,2.44871702397375,2.46528278726107,2.44871702397557,2.4396
2.91 sec,2.50742,0.00785,2.47139743,2.49504687473945,2.47139743000243,2.46813
2.92 sec,2.52907,0.00675,2.49401644,2.52469988425552,2.49401644000314,2.49579
2.93 sec,2.55067,0.00565,2.5222484,2.54417619664324,2.52224840000224,2.5212
2.94 sec,2.57221,0.00457,2.54484215,2.56511889357448,2.54484215000204,2.53967
2.95 sec,2.59372,0.00351,2.5674359,2.58910408310301,2.56743590000216,2.55733
2.96 sec,2.61521,0.00246,2.59000439,2.60776651210021,2.59000439000175,2.58143
2.97 sec,2.63668,0.00144,2.60687602369578,2.6289752866081,2.60687602369795,2.60815
2.98 sec,2.65817,0.00046,2.62941560099206,2.65260037103297,2.62941560099433,2.63352
2.99 sec,2.67967,0,2.65201305193937,2.6827712181049,2.65201305194238,2.65867
3 sec,2.70121,0,2.691583645,2.70524088999537,2.69158364500123,2.68502
3.01 sec,2.71842,0,2.69723389,2.72402925903554,2.6972338900026,2.70455
3.02 sec,2.74445,0,2.708522345,2.74481044953886,2.70852234500347,2.72373
3.03 sec,2.76178,0,2.72546585,2.75431430422302,2.72546585000264,2.73456
3.04 sec,2.788,0,2.77469016338015,2.7882403844938,2.77469016338132,2.75918
3.05 sec,2.80547,0,2.79728471391679,2.80871620737986,2.79728471391781,2.77962
3.06 sec,2.83195,0,2.83121707479596,2.84385088847976,2.83121707479713,2.81413
3.07 sec,2.84961,0,2.84816144049798,2.86626762373928,2.84816144049966,2.83814
3.08 sec,2.87638,0,2.86521806416843,2.88762456270314,2.86521806417048,2.86692
3.09 sec,2.89885,0,2.88224585266766,2.91105777819529,2.88224585267029,2.88929
3.1 sec,2.92135,0,2.92178209,2.94321882528622,2.92178209000181,2.91633
3.11 sec,2.94405,0,2.933171585,2.95719558793665,2.93317158500211,2.9436
3.12 sec,2.96689,0,2.95175699,2.97249576625,2.95175699000175,2.96569
3.13 sec,2.98987,0,2.99121742426651,3.00018731184629,2.99121742426712,2.98646
3.14 sec,3.01299,0,3.0194793,3.02796398973161,3.01947930000071,3.00867
3.15 sec,3.03626,0,3.0435855554389,3.04524980281682,3.04358555543893,3.03156
3.16 sec,3.05964,0,3.05479840688585,3.06584316079468,3.05479840688693,3.0553
3.17 sec,3.08315,0,3.0886041096558,3.09463568325661,3.08860410965622,3.07951
3.18 sec,3.10677,0,3.101605465,3.11569618680995,3.1016054650013,3.10416
3.19 sec,3.1305,0,3.124115015,3.13677539275052,3.12411501500101,3.12809
3.2 sec,3.15429,0,3.145041605,3.16345805583364,3.14504160500161,3.14935
3.21 sec,3.17817,0,3.167584835,3.17993545329451,3.16758483500088,3.16929
3.22 sec,3.20211,0.00048,3.203844245,3.20447108962206,3.20384424499982,3.18797
3.23 sec,3.2261,0.00181,3.229753135,3.22950445901527,3.22975313499996,3.2072
3.24 sec,3.25011,0.00323,3.24670506,3.24919275419623,3.24670506000025,3.23107
3.25 sec,3.27414,0.00473,3.26355021937787,3.26674914121579,3.26355021937814,3.25653
3.26 sec,3.29331,0.00598000000000009,3.274949055,3.28933776115455,3.27494905500137,3.27524
3.27 sec,3.32217,0.00794,3.30156260964572,3.31315956268581,3.30156260964655,3.30243
3.28 sec,3.34129,0.00929000000000009,3.34109732458079,3.33982252796547,3.3410973245804,3.32015
3.29 sec,3.37004,0.01136,3.35808470951852,3.36119721003959,3.35808470951886,3.34605
3.3 sec,3.38909,0.0127600000000001,3.36373191523287,3.38254910478895,3.36373191523467,3.36241
3.31 sec,3.41766,0.01489,3.380685510567,3.4016998430675,3.38068551056864,3.3862
3.32 sec,3.43655,0.0163000000000001,3.39197849138658,3.42855382387714,3.39197849138972,3.40138
