time,veh_u,veh_v,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt
0.0,0.02213,0.02112,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.01,0.02182,0.01911,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.02,0.02141,0.01713,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.03,0.02088,0.01519,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.04,0.02024,0.0133,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.05,0.01948,0.01147,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.06,0.01861,0.00972,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.07,0.01763,0.00805,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.08,0.01655,0.00649,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.09,0.01536,0.00502,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.1,0.01408,0.00367,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.11,0.01272,0.00244,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
0.12,0.01128,0.00133,-5.635111331939697,-5.21745491027832,-5.880610466003418,-5.679762363433838,-6.4783759117126465,-5.405519008636475,-5.1754374504089355,-5.878385543823242,-5.750025749206543,-5.775224208831787,-5.387688159942627,-5.249591827392578,-5.237738132476807,-6.1687822341918945,-6.105715751647949,-5.65714693069458,-5.535454750061035,-6.523677349090576,-6.391127109527588,-6.037263870239258,-5.2676591873168945,-6.6004815101623535,-6.216151714324951,-5.098930835723877,-6.171456336975098,-5.5832085609436035,-5.959652900695801,-5.706605434417725,-5.626181602478027,-5.412604331970215,-6.246090888977051,-5.845475196838379
