time,veh_u,veh_v,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt
0.0,0.0266,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.01,0.02313,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.02,0.01969,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.03,0.01629,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.04,0.01296,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.05,0.00225,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.06,0.0,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.07,0.0,0.0,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.08,0.0,0.0018,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
0.09,0.0,0.00349,-5.675125598907471,-5.303178310394287,-5.870487213134766,-5.202004432678223,-6.536769866943359,-5.5205159187316895,-5.1861138343811035,-5.291025161743164,-5.756531238555908,-5.790412902832031,-5.35854434967041,-5.089595317840576,-5.242535591125488,-6.177802085876465,-6.128776550292969,-5.62693452835083,-5.225307464599609,-6.547343730926514,-6.41503381729126,-6.009824275970459,-5.050604820251465,-6.662843227386475,-6.24977445602417,-4.754443645477295,-6.073590278625488,-5.171108722686768,-6.034453392028809,-5.7826313972473145,-5.597332000732422,-5.067150592803955,-6.338751792907715,-5.945371627807617
