time,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt,veh_u,veh_v
0.1,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.00303
0.11,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.00192
0.12,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.13,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.14,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.15,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.16,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.17,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.18,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.19,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.2,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.21,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.22,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.23,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.24,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.25,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.26,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.27,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.28,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.29,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.3,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.31,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.0,0.0
0.32,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01094,0.0
0.33,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01192,0.0
0.34,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01278,0.0
0.35,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01336,0.0
0.36,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01405,0.0
0.37,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01444,0.0
0.38,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01468,0.0
0.39,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01474,0.0
0.4,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01463,0.0
0.41,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01441,0.0
0.42,0.35574835538864136,0.54404616355896,0.29002636671066284,0.555955708026886,0.1560208648443222,0.4592631459236145,0.5796818733215332,0.44753575325012207,0.3177812695503235,0.31093350052833557,0.4624384045600891,0.602371871471405,0.5427640676498413,0.20989857614040375,0.2242334634065628,0.3557486832141876,0.5122010707855225,0.1485481858253479,0.16911524534225464,0.24839067459106445,0.6072857975959778,0.1391363888978958,0.20209960639476776,1.0225774049758911,0.21484246850013733,0.5311156511306763,0.25767868757247925,0.3362308144569397,0.3751465678215027,0.6317794919013977,0.19309765100479126,0.2933860719203949,0.01389,0.0
