time_series,imu_COG_acc_x,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,veh_u
0,0,58.4795,58.4795,58.6963,58.6963,0,0,0,0,0,0,0,0,0,19
0.002,0,58.4795,58.4795,58.6963,58.6963,0,0,0,0,0,0,0,0,0,19
0.004,0,58.4795,58.4795,58.6963,58.6963,0,0,0,0,0,0,0,0,0,19
0.006,0,58.4795,58.4795,58.6963,58.6963,0,0,0,0,0,0,0,0,0,18.9999
0.008,0,58.4795,58.4795,58.6963,58.6963,0,0,0,0,0,0,0,0,0,18.9997
0.01,0,58.4009,58.4009,58.5867,58.5867,0,0,0,0,0,0,0,0,0,18.9995
0.012,0,58.4009,58.4009,58.5867,58.5867,0,0,0,0,0,0,0,0,0,18.9993
0.014,0,58.4009,58.4009,58.5867,58.5867,0,0,0,0,0,0,0,0,0,18.9989
0.016,0,58.4009,58.4009,58.5867,58.5867,0,0,0,0,0,0,0,0,0,18.9986
0.018,0,58.4009,58.4009,58.5867,58.5867,0,0,0,0,0,0,0,0,0,18.9982
0.02,0,58.4505,58.4505,58.675,58.675,0,0,0,0,0,0,0,0,0,18.9979
0.022,0,58.4505,58.4505,58.675,58.675,0,0,0,0,0,0,0,0,0,18.9976
0.024,0,58.4505,58.4505,58.675,58.675,0,0,0,0,0,0,0,0,0,18.9973
0.026,0,58.4505,58.4505,58.675,58.675,0,0,0,0,0,0,0,0,0,18.9971
0.028,0,58.4505,58.4505,58.675,58.675,0,0,0,0,0,0,0,0,0,18.9969
0.03,0,58.457,58.457,58.6871,58.6871,0,0,0,0,0,0,0,0,0,18.9967
0.032,0,58.457,58.457,58.6871,58.6871,0,0,0,0,0,0,0,0,0,18.9965
0.034,0,58.457,58.457,58.6871,58.6871,0,0,0,0,0,0,0,0,0,18.9964
0.036,0,58.457,58.457,58.6871,58.6871,0,0,0,0,0,0,0,0,0,18.9963
0.038,0,58.457,58.457,58.6871,58.6871,0,0,0,0,0,0,0,0,0,18.9961
0.04,0,58.4244,58.4244,58.6226,58.6226,0,0,0,0,0,0,0,0,0,18.9959
0.042,0,58.4244,58.4244,58.6226,58.6226,0,0,0,0,0,0,0,0,0,18.9957
0.044,0,58.4244,58.4244,58.6226,58.6226,0,0,0,0,0,0,0,0,0,18.9955
0.046,0,58.4244,58.4244,58.6226,58.6226,0,0,0,0,0,0,0,0,0,18.9952
0.048,0,58.4244,58.4244,58.6226,58.6226,0,0,0,0,0,0,0,0,0,18.995
0.05,0,58.4299,58.4299,58.6406,58.6406,0,0,0,0,0,0,0,0,0,18.9947
0.052,0,58.4299,58.4299,58.6406,58.6406,0,0,0,0,0,0,0,0,0,18.9944
0.054,0,58.4299,58.4299,58.6406,58.6406,0,0,0,0,0,0,0,0,0,18.9942
0.056,0,58.4299,58.4299,58.6406,58.6406,0,0,0,0,0,0,0,0,0,18.9939
0.058,0,58.4299,58.4299,58.6406,58.6406,0,0,0,0,0,0,0,0,0,18.9937
0.06,0,58.436,58.436,58.662,58.662,0,0,0,0,0,0,0,0,0,18.9934
0.062,0,58.436,58.436,58.662,58.662,0,0,0,0,0,0,0,0,0,18.9932
0.064,0,58.436,58.436,58.662,58.662,0,0,0,0,0,0,0,0,0,18.993
0.066,0,58.436,58.436,58.662,58.662,0,0,0,0,0,0,0,0,0,18.9928
0.068,0,58.436,58.436,58.662,58.662,0,0,0,0,0,0,0,0,0,18.9927
0.07,0,58.4239,58.4239,58.6337,58.6337,0,0,0,0,0,0,0,0,0,18.9925
0.072,0,58.4239,58.4239,58.6337,58.6337,0,0,0,0,0,0,0,0,0,18.9922
0.074,0,58.4239,58.4239,58.6337,58.6337,0,0,0,0,0,0,0,0,0,18.992
0.076,0,58.4239,58.4239,58.6337,58.6337,0,0,0,0,0,0,0,0,0,18.9918
0.078,0,58.4239,58.4239,58.6337,58.6337,0,0,0,0,0,0,0,0,0,18.9916
0.08,0,58.42,58.42,58.6282,58.6282,0,0,0,0,0,0,0,0,0,18.9913
0.082,0,58.42,58.42,58.6282,58.6282,0,0,0,0,0,0,0,0,0,18.9911
0.084,0,58.42,58.42,58.6282,58.6282,0,0,0,0,0,0,0,0,0,18.9909
0.086,0,58.42,58.42,58.6282,58.6282,0,0,0,0,0,0,0,0,0,18.9906
0.088,0,58.42,58.42,58.6282,58.6282,0,0,0,0,0,0,0,0,0,18.9904
0.09,0,58.421,58.421,58.6403,58.6403,0,0,0,0,0,0,0,0,0,18.9902
0.092,0,58.421,58.421,58.6403,58.6403,0,0,0,0,0,0,0,0,0,18.9899
0.094,0,58.421,58.421,58.6403,58.6403,0,0,0,0,0,0,0,0,0,18.9897
0.096,0,58.421,58.421,58.6403,58.6403,0,0,0,0,0,0,0,0,0,18.9895
0.098,0,58.421,58.421,58.6403,58.6403,0,0,0,0,0,0,0,0,0,18.9893
0.1,0,58.4157,58.4157,58.6304,58.6304,0,0,0,0,0,0,0,0,0,18.9891
0.102,0,58.4157,58.4157,58.6304,58.6304,0,0,0,0,0,0,0,0,0,18.9889
0.104,0,58.4157,58.4157,58.6304,58.6304,0,0,0,0,0,0,0,0,0,18.9887
0.106,0,58.4157,58.4157,58.6304,58.6304,0,0,0,0,0,0,0,0,0,18.9884
0.108,0,58.4157,58.4157,58.6304,58.6304,0,0,0,0,0,0,0,0,0,18.9882
0.11,0,58.411,58.411,58.6211,58.6211,0,0,0,0,0,0,0,0,0,18.988
0.112,0,58.411,58.411,58.6211,58.6211,0,0,0,0,0,0,0,0,0,18.9878
0.114,0,58.411,58.411,58.6211,58.6211,0,0,0,0,0,0,0,0,0,18.9875
0.116,0,58.411,58.411,58.6211,58.6211,0,0,0,0,0,0,0,0,0,18.9873
0.118,0,58.411,58.411,58.6211,58.6211,0,0,0,0,0,0,0,0,0,18.9871
0.12,0,58.4091,58.4091,58.6243,58.6243,0,0,0,0,0,0,0,0,0,18.9868
0.122,0,58.4091,58.4091,58.6243,58.6243,0,0,0,0,0,0,0,0,0,18.9866
0.124,0,58.4091,58.4091,58.6243,58.6243,0,0,0,0,0,0,0,0,0,18.9864
0.126,0,58.4091,58.4091,58.6243,58.6243,0,0,0,0,0,0,0,0,0,18.9862
0.128,0,58.4091,58.4091,58.6243,58.6243,0,0,0,0,0,0,0,0,0,18.986
0.13,0,58.4056,58.4056,58.621,58.621,0,0,0,0,0,0,0,0,0,18.9857
0.132,0,58.4056,58.4056,58.621,58.621,0,0,0,0,0,0,0,0,0,18.9855
0.134,0,58.4056,58.4056,58.621,58.621,0,0,0,0,0,0,0,0,0,18.9853
0.136,0,58.4056,58.4056,58.621,58.621,0,0,0,0,0,0,0,0,0,18.9851
0.138,0,58.4056,58.4056,58.621,58.621,0,0,0,0,0,0,0,0,0,18.9849
0.14,0,58.4014,58.4014,58.6136,58.6136,0,0,0,0,0,0,0,0,0,18.9846
0.142,0,58.4014,58.4014,58.6136,58.6136,0,0,0,0,0,0,0,0,0,18.9844
0.144,0,58.4014,58.4014,58.6136,58.6136,0,0,0,0,0,0,0,0,0,18.9842
0.146,0,58.4014,58.4014,58.6136,58.6136,0,0,0,0,0,0,0,0,0,18.984
0.148,0,58.4014,58.4014,58.6136,58.6136,0,0,0,0,0,0,0,0,0,18.9837
0.15,0,58.3984,58.3984,58.612,58.612,0,0,0,0,0,0,0,0,0,18.9835
0.152,0,58.3984,58.3984,58.612,58.612,0,0,0,0,0,0,0,0,0,18.9833
0.154,0,58.3984,58.3984,58.612,58.612,0,0,0,0,0,0,0,0,0,18.9831
0.156,0,58.3984,58.3984,58.612,58.612,0,0,0,0,0,0,0,0,0,18.9828
0.158,0,58.3984,58.3984,58.612,58.612,0,0,0,0,0,0,0,0,0,18.9826
0.16,0,58.3952,58.3952,58.61,58.61,0,0,0,0,0,0,0,0,0,18.9824
0.162,0,58.3952,58.3952,58.61,58.61,0,0,0,0,0,0,0,0,0,18.9822
0.164,0,58.3952,58.3952,58.61,58.61,0,0,0,0,0,0,0,0,0,18.982
0.166,0,58.3952,58.3952,58.61,58.61,0,0,0,0,0,0,0,0,0,18.9817
0.168,0,58.3952,58.3952,58.61,58.61,0,0,0,0,0,0,0,0,0,18.9815
0.17,0,58.3914,58.3914,58.6048,58.6048,0,0,0,0,0,0,0,0,0,18.9813
0.172,0,58.3914,58.3914,58.6048,58.6048,0,0,0,0,0,0,0,0,0,18.9811
0.174,0,58.3914,58.3914,58.6048,58.6048,0,0,0,0,0,0,0,0,0,18.9808
0.176,0,58.3914,58.3914,58.6048,58.6048,0,0,0,0,0,0,0,0,0,18.9806
0.178,0,58.3914,58.3914,58.6048,58.6048,0,0,0,0,0,0,0,0,0,18.9804
0.18,0,58.388,58.388,58.6014,58.6014,0,0,0,0,0,0,0,0,0,18.9802
0.182,0,58.388,58.388,58.6014,58.6014,0,0,0,0,0,0,0,0,0,18.9799
0.184,0,58.388,58.388,58.6014,58.6014,0,0,0,0,0,0,0,0,0,18.9797
0.186,0,58.388,58.388,58.6014,58.6014,0,0,0,0,0,0,0,0,0,18.9795
0.188,0,58.388,58.388,58.6014,58.6014,0,0,0,0,0,0,0,0,0,18.9793
0.19,0,58.3848,58.3848,58.599,58.599,0,0,0,0,0,0,0,0,0,18.9791
0.192,0,58.3848,58.3848,58.599,58.599,0,0,0,0,0,0,0,0,0,18.9788
0.194,0,58.3848,58.3848,58.599,58.599,0,0,0,0,0,0,0,0,0,18.9786
0.196,0,58.3848,58.3848,58.599,58.599,0,0,0,0,0,0,0,0,0,18.9784
0.198,0,58.3848,58.3848,58.599,58.599,0,0,0,0,0,0,0,0,0,18.9782
0.2,0,58.3812,58.3812,58.595,58.595,0,0,0,0,0,0,0,0,0,18.9779
0.202,0,58.3812,58.3812,58.595,58.595,0,0,0,0,0,0,0,0,0,18.9777
0.204,0,58.3812,58.3812,58.595,58.595,0,0,0,0,0,0,0,0,0,18.9775
0.206,0,58.3812,58.3812,58.595,58.595,0,0,0,0,0,0,0,0,0,18.9773
0.208,0,58.3812,58.3812,58.595,58.595,0,0,0,0,0,0,0,0,0,18.9771
0.21,0,58.3778,58.3778,58.5912,58.5912,0,0,0,0,0,0,0,0,0,18.9768
0.212,0,58.3778,58.3778,58.5912,58.5912,0,0,0,0,0,0,0,0,0,18.9766
0.214,0,58.3778,58.3778,58.5912,58.5912,0,0,0,0,0,0,0,0,0,18.9764
0.216,0,58.3778,58.3778,58.5912,58.5912,0,0,0,0,0,0,0,0,0,18.9762
0.218,0,58.3778,58.3778,58.5912,58.5912,0,0,0,0,0,0,0,0,0,18.9759
0.22,0,58.3744,58.3744,58.5882,58.5882,0,0,0,0,0,0,0,0,0,18.9757
0.222,0,58.3744,58.3744,58.5882,58.5882,0,0,0,0,0,0,0,0,0,18.9755
0.224,0,58.3744,58.3744,58.5882,58.5882,0,0,0,0,0,0,0,0,0,18.9753
0.226,0,58.3744,58.3744,58.5882,58.5882,0,0,0,0,0,0,0,0,0,18.975
0.228,0,58.3744,58.3744,58.5882,58.5882,0,0,0,0,0,0,0,0,0,18.9748
0.23,0,58.371,58.371,58.5848,58.5848,0,0,0,0,0,0,0,0,0,18.9746
0.232,0,58.371,58.371,58.5848,58.5848,0,0,0,0,0,0,0,0,0,18.9744
0.234,0,58.371,58.371,58.5848,58.5848,0,0,0,0,0,0,0,0,0,18.9742
0.236,0,58.371,58.371,58.5848,58.5848,0,0,0,0,0,0,0,0,0,18.9739
0.238,0,58.371,58.371,58.5848,58.5848,0,0,0,0,0,0,0,0,0,18.9737
0.24,0,58.3675,58.3675,58.5811,58.5811,0,0,0,0,0,0,0,0,0,18.9735
0.242,0,58.3675,58.3675,58.5811,58.5811,0,0,0,0,0,0,0,0,0,18.9733
0.244,0,58.3675,58.3675,58.5811,58.5811,0,0,0,0,0,0,0,0,0,18.973
0.246,0,58.3675,58.3675,58.5811,58.5811,0,0,0,0,0,0,0,0,0,18.9728
0.248,0,58.3675,58.3675,58.5811,58.5811,0,0,0,0,0,0,0,0,0,18.9726
0.25,0,58.3641,58.3641,58.5778,58.5778,0,0,0,0,0,0,0,0,0,18.9724
0.252,0,58.3641,58.3641,58.5778,58.5778,0,0,0,0,0,0,0,0,0,18.9721
0.254,0,58.3641,58.3641,58.5778,58.5778,0,0,0,0,0,0,0,0,0,18.9719
0.256,0,58.3641,58.3641,58.5778,58.5778,0,0,0,0,0,0,0,0,0,18.9717
0.258,0,58.3641,58.3641,58.5778,58.5778,0,0,0,0,0,0,0,0,0,18.9715
0.26,0,58.3607,58.3607,58.5744,58.5744,0,0,0,0,0,0,0,0,0,18.9713
0.262,0,58.3607,58.3607,58.5744,58.5744,0,0,0,0,0,0,0,0,0,18.971
0.264,0,58.3607,58.3607,58.5744,58.5744,0,0,0,0,0,0,0,0,0,18.9708
0.266,0,58.3607,58.3607,58.5744,58.5744,0,0,0,0,0,0,0,0,0,18.9706
0.268,0,58.3607,58.3607,58.5744,58.5744,0,0,0,0,0,0,0,0,0,18.9704
0.27,0,58.3573,58.3573,58.5709,58.5709,0,0,0,0,0,0,0,0,0,18.9701
0.272,0,58.3573,58.3573,58.5709,58.5709,0,0,0,0,0,0,0,0,0,18.9699
0.274,0,58.3573,58.3573,58.5709,58.5709,0,0,0,0,0,0,0,0,0,18.9697
0.276,0,58.3573,58.3573,58.5709,58.5709,0,0,0,0,0,0,0,0,0,18.9695
0.278,0,58.3573,58.3573,58.5709,58.5709,0,0,0,0,0,0,0,0,0,18.9693
0.28,0,58.3538,58.3538,58.5674,58.5674,0,0,0,0,0,0,0,0,0,18.969
0.282,0,58.3538,58.3538,58.5674,58.5674,0,0,0,0,0,0,0,0,0,18.9688
0.284,0,58.3538,58.3538,58.5674,58.5674,0,0,0,0,0,0,0,0,0,18.9686
0.286,0,58.3538,58.3538,58.5674,58.5674,0,0,0,0,0,0,0,0,0,18.9684
0.288,0,58.3538,58.3538,58.5674,58.5674,0,0,0,0,0,0,0,0,0,18.9681
0.29,0,58.3504,58.3504,58.5641,58.5641,0,0,0,0,0,0,0,0,0,18.9679
0.292,0,58.3504,58.3504,58.5641,58.5641,0,0,0,0,0,0,0,0,0,18.9677
0.294,0,58.3504,58.3504,58.5641,58.5641,0,0,0,0,0,0,0,0,0,18.9675
0.296,0,58.3504,58.3504,58.5641,58.5641,0,0,0,0,0,0,0,0,0,18.9672
0.298,0,58.3504,58.3504,58.5641,58.5641,0,0,0,0,0,0,0,0,0,18.967
0.3,0,58.347,58.347,58.5606,58.5606,0,0,0,0,0,0,0,0,0,18.9668
0.302,0,58.347,58.347,58.5606,58.5606,0,0,0,0,0,0,0,0,0,18.9666
0.304,0,58.347,58.347,58.5606,58.5606,0,0,0,0,0,0,0,0,0,18.9664
0.306,0,58.347,58.347,58.5606,58.5606,0,0,0,0,0,0,0,0,0,18.9661
0.308,0,58.347,58.347,58.5606,58.5606,0,0,0,0,0,0,0,0,0,18.9659
