time,veh_u,veh_v,model_RNN_lon_1310.pt,model_RNN_lon_1311.pt,model_RNN_lon_1312.pt,model_RNN_lon_1313.pt,model_RNN_lon_1314.pt,model_RNN_lon_1315.pt,model_RNN_lon_1316.pt,model_RNN_lon_1317.pt,model_RNN_lon_1318.pt,model_RNN_lon_1319.pt,model_RNN_lon_1320.pt,model_RNN_lon_1321.pt,model_RNN_lon_1322.pt,model_RNN_lon_1323.pt,model_RNN_lon_1324.pt,model_RNN_lon_1325.pt,model_RNN_lon_1326.pt,model_RNN_lon_1327.pt,model_RNN_lon_1328.pt,model_RNN_lon_1329.pt,model_RNN_lon_1330.pt,model_RNN_lon_1331.pt,model_RNN_lon_1332.pt,model_RNN_lon_1333.pt,model_RNN_lon_1334.pt,model_RNN_lon_1335.pt,model_RNN_lon_1336.pt,model_RNN_lon_1337.pt,model_RNN_lon_1338.pt,model_RNN_lon_1339.pt,model_RNN_lon_1340.pt,model_RNN_lon_1341.pt,model_RNN_lon_1342.pt,model_RNN_lon_1343.pt,model_RNN_lon_1344.pt,model_RNN_lon_1345.pt,model_RNN_lon_1346.pt,model_RNN_lon_1347.pt,model_RNN_lon_1348.pt,model_RNN_lon_1349.pt,model_RNN_lon_1350.pt,model_RNN_lon_1351.pt,model_RNN_lon_1352.pt,model_RNN_lon_1353.pt,model_RNN_lon_1354.pt,model_RNN_lon_1355.pt,model_RNN_lon_1356.pt,model_RNN_lon_1357.pt,model_RNN_lon_1358.pt,model_RNN_lon_1359.pt,model_RNN_lon_1360.pt,model_RNN_lon_1361.pt,model_RNN_lon_1362.pt,model_RNN_lon_1363.pt,model_RNN_lon_1364.pt,model_RNN_lon_1365.pt,model_RNN_lon_1366.pt,model_RNN_lon_1367.pt,model_RNN_lon_1368.pt,model_RNN_lon_1369.pt,model_RNN_lon_1370.pt,model_RNN_lon_1371.pt,model_RNN_lon_1372.pt
0.0,0.02873,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.01,0.02754,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.02,0.02624,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.03,0.02485,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.04,0.02337,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.05,0.0218,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.06,0.02015,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.07,0.01842,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.08,0.01664,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
0.09,0.0148,0.0,0.040447816252708435,0.021041594445705414,3.0621020793914795,-0.023335278034210205,0.056086570024490356,0.026994436979293823,0.0014003217220306396,0.06815290451049805,0.013808377087116241,0.02225317806005478,6.867681503295898,0.022240422666072845,0.010687530040740967,0.04898196458816528,0.04538874328136444,0.05229967087507248,-0.34842950105667114,0.01243293285369873,-0.6264264583587646,0.04754362255334854,8.421708106994629,0.041742607951164246,-0.4345196783542633,-0.019882675260305405,0.11216309666633606,0.05278583616018295,0.026031404733657837,0.031033650040626526,2.9784176349639893,0.029060181230306625,0.04293004423379898,-0.014210276305675507,0.045959651470184326,-0.010000333189964294,0.010422855615615845,0.027824901044368744,0.05301670730113983,0.013707049190998077,0.027401477098464966,0.048286132514476776,0.07306797057390213,0.07583815604448318,0.030881404876708984,0.036279357969760895,0.08630077540874481,0.09831780195236206,0.004980430006980896,-0.04489515721797943,-0.028435327112674713,0.04298825562000275,-0.03626280650496483,0.045561883598566055,0.018606867641210556,0.06244972348213196,0.028922520577907562,0.052214011549949646,0.043900832533836365,0.03650199621915817,0.0694923847913742,-0.04458814114332199,0.12991249561309814,0.06164681911468506,0.011228520423173904
