time,veh_u,veh_v,model_RNN_lon_1532.pt,model_RNN_lon_1542.pt,model_RNN_lon_1552.pt,model_RNN_lon_1562.pt,model_RNN_lon_1572.pt,model_RNN_lon_1582.pt,model_RNN_lon_1592.pt,model_RNN_lon_1602.pt,model_RNN_lon_1612.pt,model_RNN_lon_1622.pt,model_RNN_lon_1632.pt,model_RNN_lon_1642.pt,model_RNN_lon_1652.pt,model_RNN_lon_1662.pt,model_RNN_lon_1672.pt,model_RNN_lon_1682.pt,model_RNN_lon_1692.pt,model_RNN_lon_1702.pt,model_RNN_lon_1712.pt,model_RNN_lon_1722.pt,model_RNN_lon_1732.pt,model_RNN_lon_1742.pt,model_RNN_lon_1752.pt,model_RNN_lon_1762.pt,model_RNN_lon_1772.pt,model_RNN_lon_1782.pt,model_RNN_lon_1792.pt,model_RNN_lon_1802.pt,model_RNN_lon_1812.pt,model_RNN_lon_1822.pt,model_RNN_lon_1832.pt,model_RNN_lon_1842.pt
0.0,0.0,0.01722,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.01,0.0,0.01565,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.02,0.0,0.01409,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.03,0.0,0.01256,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.04,0.0,0.01105,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.05,0.0,0.00957,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.06,0.0,0.00815,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.07,0.0,0.00677,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.08,0.0,0.00546,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
0.09,0.0,0.00421,-0.010908365249633789,-0.0030593276023864746,0.027257859706878662,0.6154365539550781,0.00587107241153717,0.05647461116313934,0.06178225576877594,0.6009711027145386,0.09629765152931213,0.014597669243812561,0.026702404022216797,0.6494299173355103,0.004689641296863556,0.026278071105480194,0.0530349537730217,0.5844388604164124,0.06401348114013672,0.020121008157730103,0.020039469003677368,0.5200685262680054,0.0006105005741119385,0.00953558087348938,0.05594250559806824,0.5727881789207458,0.09033337235450745,0.004120372235774994,0.08572650700807571,0.54184889793396,-0.0064412690699100494,0.029384344816207886,0.08381660282611847,0.5372016429901123
