time,veh_u,veh_v,model_GRU_lon_239.pt,model_GRU_lon_240.pt,model_GRU_lon_241.pt,model_GRU_lon_242.pt,model_GRU_lon_243.pt,model_GRU_lon_244.pt,model_GRU_lon_245.pt,model_GRU_lon_246.pt,model_GRU_lon_247.pt,model_GRU_lon_248.pt,model_GRU_lon_249.pt,model_GRU_lon_250.pt,model_GRU_lon_251.pt,model_GRU_lon_252.pt,model_GRU_lon_253.pt,model_GRU_lon_254.pt,model_GRU_lon_255.pt,model_GRU_lon_256.pt
0.0,0.0,0.0047,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.01,0.0,0.00433,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.02,0.0,0.00397,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.03,0.0,0.00362,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.04,0.0,0.00327,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.05,0.0,0.00294,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.06,0.0,0.00263,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.07,0.0,0.00233,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.08,0.0,0.00204,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
0.09,0.0,0.00178,-0.001644393429160118,0.02443014830350876,0.021999970078468323,0.007233329117298126,0.040717173367738724,0.03325509652495384,0.02473846822977066,0.030754942446947098,0.037221334874629974,-0.0012658722698688507,0.014725647866725922,0.06004501134157181,0.01727043092250824,-0.00864359736442566,-0.00945981778204441,0.0034497007727622986,-0.008394062519073486,-0.04173845052719116
