time,veh_u,veh_v,model_GRU_lon_239.pt,model_GRU_lon_240.pt,model_GRU_lon_241.pt,model_GRU_lon_242.pt,model_GRU_lon_243.pt,model_GRU_lon_244.pt,model_GRU_lon_245.pt,model_GRU_lon_246.pt,model_GRU_lon_247.pt,model_GRU_lon_248.pt,model_GRU_lon_249.pt,model_GRU_lon_250.pt,model_GRU_lon_251.pt,model_GRU_lon_252.pt,model_GRU_lon_253.pt,model_GRU_lon_254.pt,model_GRU_lon_255.pt,model_GRU_lon_256.pt
0.0,0.05073,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.01,0.04555,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.02,0.04022,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.03,0.0348,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.04,0.02931,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.05,0.0238,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.06,0.0183,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.07,0.01284,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.08,0.0,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
0.09,0.0,0.0,-0.016146773472428322,0.022495247423648834,0.009755268692970276,-0.007914811372756958,0.0472911037504673,0.027614008635282516,0.010841794312000275,0.030554238706827164,0.024104299023747444,-0.018801342695951462,0.0020073503255844116,0.04807698726654053,-4.532933235168457e-05,-0.01098625361919403,-0.02355078049004078,-0.012400783598423004,-0.007397681474685669,-0.05155012011528015
