time,veh_u,veh_v,model_GRU_lon_239.pt,model_GRU_lon_240.pt,model_GRU_lon_241.pt,model_GRU_lon_242.pt,model_GRU_lon_243.pt,model_GRU_lon_244.pt,model_GRU_lon_245.pt,model_GRU_lon_246.pt,model_GRU_lon_247.pt,model_GRU_lon_248.pt,model_GRU_lon_249.pt,model_GRU_lon_250.pt,model_GRU_lon_251.pt,model_GRU_lon_252.pt,model_GRU_lon_253.pt,model_GRU_lon_254.pt,model_GRU_lon_255.pt,model_GRU_lon_256.pt
0.0,0.0266,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.01,0.02313,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.02,0.01969,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.03,0.01629,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.04,0.01296,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.05,0.00225,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.06,0.0,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.07,0.0,0.0,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.08,0.0,0.0018,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.09,0.0,0.00349,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.1,0.0,0.00507,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.11,0.0,0.00653,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.12,0.0,0.00787,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.13,0.0,0.00907,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.14,0.0,0.01014,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.15,0.0,0.01107,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.16,0.0,0.01186,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.17,0.0,0.01249,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.18,0.0,0.01299,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.19,0.0,0.01334,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.2,0.0,0.01355,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
0.21,0.0,0.01362,-0.043761223554611206,0.006452448666095734,-0.010709338821470737,-0.029168404638767242,0.025797460228204727,0.009497761726379395,-0.01852186769247055,0.010258682072162628,0.009082391858100891,-0.013802830129861832,-0.007132090628147125,0.051793910562992096,-0.005635306239128113,-0.022252127528190613,-0.02127784676849842,-0.014521174132823944,-0.027228496968746185,-0.05735538899898529
