time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,63.1852,63.1852,63.4187,63.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46
0.002,0,0,0,0,0,0,0,0,0,63.1852,63.1852,63.4187,63.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46
0.004,0,0,0,0,0,0,0,0,0,63.1852,63.1852,63.4187,63.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46
0.006,0,0,0,0,0,0,0,0,0,63.1852,63.1852,63.4187,63.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4599
0.008,0,0,0,0,0,0,0,0,0,63.1852,63.1852,63.4187,63.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4597
0.01,0,0,0,0,0,0,0,0,0,62.907,62.907,63.1092,63.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4595
0.012,0,0,0,0,0,0,0,0,0,62.907,62.907,63.1092,63.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4593
0.014,0,0,0,0,0,0,0,0,0,62.907,62.907,63.1092,63.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,20.459
0.016,0,0,0,0,0,0,0,0,0,62.907,62.907,63.1092,63.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4586
0.018,0,0,0,0,0,0,0,0,0,62.907,62.907,63.1092,63.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4583
0.02,0,0,0,0,0,0,0,0,0,62.9586,62.9586,63.1992,63.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4579
0.022,0,0,0,0,0,0,0,0,0,62.9586,62.9586,63.1992,63.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4576
0.024,0,0,0,0,0,0,0,0,0,62.9586,62.9586,63.1992,63.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4573
0.026,0,0,0,0,0,0,0,0,0,62.9586,62.9586,63.1992,63.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4571
0.028,0,0,0,0,0,0,0,0,0,62.9586,62.9586,63.1992,63.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4569
0.03,0,0,0,0,0,0,0,0,0,62.9375,62.9375,63.1836,63.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4567
0.032,0,0,0,0,0,0,0,0,0,62.9375,62.9375,63.1836,63.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4565
0.034,0,0,0,0,0,0,0,0,0,62.9375,62.9375,63.1836,63.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4564
0.036,0,0,0,0,0,0,0,0,0,62.9375,62.9375,63.1836,63.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4562
0.038,0,0,0,0,0,0,0,0,0,62.9375,62.9375,63.1836,63.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4561
0.04,0,0,0,0,0,0,0,0,0,62.8951,62.8951,63.1106,63.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4559
0.042,0,0,0,0,0,0,0,0,0,62.8951,62.8951,63.1106,63.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4557
0.044,0,0,0,0,0,0,0,0,0,62.8951,62.8951,63.1106,63.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4554
0.046,0,0,0,0,0,0,0,0,0,62.8951,62.8951,63.1106,63.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4552
0.048,0,0,0,0,0,0,0,0,0,62.8951,62.8951,63.1106,63.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4549
0.05,0,0,0,0,0,0,0,0,0,62.9144,62.9144,63.1416,63.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4547
