time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,6.1359,6.1359,6.1587,6.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.002,0,0,0,0,0,0,0,0,0,6.1359,6.1359,6.1587,6.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.004,0,0,0,0,0,0,0,0,0,6.1359,6.1359,6.1587,6.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.006,0,0,0,0,0,0,0,0,0,6.1359,6.1359,6.1587,6.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999
0.008,0,0,0,0,0,0,0,0,0,6.1359,6.1359,6.1587,6.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997
0.01,0,0,0,0,0,0,0,0,0,6.0671,6.0671,6.0604,6.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9995
0.012,0,0,0,0,0,0,0,0,0,6.0671,6.0671,6.0604,6.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9991
0.014,0,0,0,0,0,0,0,0,0,6.0671,6.0671,6.0604,6.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9988
0.016,0,0,0,0,0,0,0,0,0,6.0671,6.0671,6.0604,6.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9984
0.018,0,0,0,0,0,0,0,0,0,6.0671,6.0671,6.0604,6.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9979
0.02,0,0,0,0,0,0,0,0,0,6.2242,6.2242,6.2595,6.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9976
0.022,0,0,0,0,0,0,0,0,0,6.2242,6.2242,6.2595,6.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9972
0.024,0,0,0,0,0,0,0,0,0,6.2242,6.2242,6.2595,6.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997
0.026,0,0,0,0,0,0,0,0,0,6.2242,6.2242,6.2595,6.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9968
0.028,0,0,0,0,0,0,0,0,0,6.2242,6.2242,6.2595,6.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967
0.03,0,0,0,0,0,0,0,0,0,6.1625,6.1625,6.2103,6.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9966
0.032,0,0,0,0,0,0,0,0,0,6.1625,6.1625,6.2103,6.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9966
0.034,0,0,0,0,0,0,0,0,0,6.1625,6.1625,6.2103,6.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965
0.036,0,0,0,0,0,0,0,0,0,6.1625,6.1625,6.2103,6.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965
0.038,0,0,0,0,0,0,0,0,0,6.1625,6.1625,6.2103,6.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9964
0.04,0,0,0,0,0,0,0,0,0,6.1756,6.1756,6.1706,6.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9962
0.042,0,0,0,0,0,0,0,0,0,6.1756,6.1756,6.1706,6.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.996
0.044,0,0,0,0,0,0,0,0,0,6.1756,6.1756,6.1706,6.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9957
