time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,86.1349,86.1349,86.4543,86.4543,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0.002,0,0,0,0,0,0,0,0,0,86.1349,86.1349,86.4543,86.4543,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0.004,0,0,0,0,0,0,0,0,0,86.1349,86.1349,86.4543,86.4543,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0.006,0,0,0,0,0,0,0,0,0,86.1349,86.1349,86.4543,86.4543,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9999
0.008,0,0,0,0,0,0,0,0,0,86.1349,86.1349,86.4543,86.4543,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9998
0.01,0,0,0,0,0,0,0,0,0,86.1121,86.1121,86.3987,86.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9996
0.012,0,0,0,0,0,0,0,0,0,86.1121,86.1121,86.3987,86.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9993
0.014,0,0,0,0,0,0,0,0,0,86.1121,86.1121,86.3987,86.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,27.999
0.016,0,0,0,0,0,0,0,0,0,86.1121,86.1121,86.3987,86.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9987
0.018,0,0,0,0,0,0,0,0,0,86.1121,86.1121,86.3987,86.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9983
0.02,0,0,0,0,0,0,0,0,0,86.0259,86.0259,86.3491,86.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,27.998
0.022,0,0,0,0,0,0,0,0,0,86.0259,86.0259,86.3491,86.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9977
0.024,0,0,0,0,0,0,0,0,0,86.0259,86.0259,86.3491,86.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9974
0.026,0,0,0,0,0,0,0,0,0,86.0259,86.0259,86.3491,86.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9971
0.028,0,0,0,0,0,0,0,0,0,86.0259,86.0259,86.3491,86.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9969
0.03,0,0,0,0,0,0,0,0,0,85.9858,85.9858,86.3152,86.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9967
0.032,0,0,0,0,0,0,0,0,0,85.9858,85.9858,86.3152,86.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9965
0.034,0,0,0,0,0,0,0,0,0,85.9858,85.9858,86.3152,86.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9963
0.036,0,0,0,0,0,0,0,0,0,85.9858,85.9858,86.3152,86.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9961
0.038,0,0,0,0,0,0,0,0,0,85.9858,85.9858,86.3152,86.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,27.996
0.04,0,0,0,0,0,0,0,0,0,86.1192,86.1192,86.424,86.424,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9958
0.042,0,0,0,0,0,0,0,0,0,86.1192,86.1192,86.424,86.424,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9955
0.044,0,0,0,0,0,0,0,0,0,86.1192,86.1192,86.424,86.424,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9953
0.046,0,0,0,0,0,0,0,0,0,86.1192,86.1192,86.424,86.424,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9951
0.048,0,0,0,0,0,0,0,0,0,86.1192,86.1192,86.424,86.424,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9948
0.05,0,0,0,0,0,0,0,0,0,86.0414,86.0414,86.3533,86.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9946
0.052,0,0,0,0,0,0,0,0,0,86.0414,86.0414,86.3533,86.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9943
0.054,0,0,0,0,0,0,0,0,0,86.0414,86.0414,86.3533,86.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,27.994
0.056,0,0,0,0,0,0,0,0,0,86.0414,86.0414,86.3533,86.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9938
0.058,0,0,0,0,0,0,0,0,0,86.0414,86.0414,86.3533,86.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9936
0.06,0,0,0,0,0,0,0,0,0,86.1722,86.1722,86.494,86.494,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9933
0.062,0,0,0,0,0,0,0,0,0,86.1722,86.1722,86.494,86.494,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9931
0.064,0,0,0,0,0,0,0,0,0,86.1722,86.1722,86.494,86.494,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9929
0.066,0,0,0,0,0,0,0,0,0,86.1722,86.1722,86.494,86.494,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9926
0.068,0,0,0,0,0,0,0,0,0,86.1722,86.1722,86.494,86.494,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9924
0.07,0,0,0,0,0,0,0,0,0,86.1845,86.1845,86.4985,86.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9922
0.072,0,0,0,0,0,0,0,0,0,86.1845,86.1845,86.4985,86.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,27.992
0.074,0,0,0,0,0,0,0,0,0,86.1845,86.1845,86.4985,86.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9918
0.076,0,0,0,0,0,0,0,0,0,86.1845,86.1845,86.4985,86.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9915
0.078,0,0,0,0,0,0,0,0,0,86.1845,86.1845,86.4985,86.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9913
0.08,0,0,0,0,0,0,0,0,0,86.2637,86.2637,86.576,86.576,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9911
0.082,0,0,0,0,0,0,0,0,0,86.2637,86.2637,86.576,86.576,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9908
0.084,0,0,0,0,0,0,0,0,0,86.2637,86.2637,86.576,86.576,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9906
0.086,0,0,0,0,0,0,0,0,0,86.2637,86.2637,86.576,86.576,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9903
0.088,0,0,0,0,0,0,0,0,0,86.2637,86.2637,86.576,86.576,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9901
0.09,0,0,0,0,0,0,0,0,0,86.0251,86.0251,86.3419,86.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9899
0.092,0,0,0,0,0,0,0,0,0,86.0251,86.0251,86.3419,86.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9896
0.094,0,0,0,0,0,0,0,0,0,86.0251,86.0251,86.3419,86.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9894
0.096,0,0,0,0,0,0,0,0,0,86.0251,86.0251,86.3419,86.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9892
0.098,0,0,0,0,0,0,0,0,0,86.0251,86.0251,86.3419,86.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9889
0.1,0,0,0,0,0,0,0,0,0,86.0739,86.0739,86.3896,86.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9887
0.102,0,0,0,0,0,0,0,0,0,86.0739,86.0739,86.3896,86.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9885
0.104,0,0,0,0,0,0,0,0,0,86.0739,86.0739,86.3896,86.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9882
0.106,0,0,0,0,0,0,0,0,0,86.0739,86.0739,86.3896,86.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,27.988
0.108,0,0,0,0,0,0,0,0,0,86.0739,86.0739,86.3896,86.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9878
0.11,0,0,0,0,0,0,0,0,0,85.9553,85.9553,86.2693,86.2693,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9876
0.112,0,0,0,0,0,0,0,0,0,85.9553,85.9553,86.2693,86.2693,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9873
