time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,73.9482,73.9482,74.2221,74.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.002,0,0,0,0,0,0,0,0,0,73.9482,73.9482,74.2221,74.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.004,0,0,0,0,0,0,0,0,0,73.9482,73.9482,74.2221,74.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.006,0,0,0,0,0,0,0,0,0,73.9482,73.9482,74.2221,74.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9999
0.008,0,0,0,0,0,0,0,0,0,73.9482,73.9482,74.2221,74.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9998
0.01,0,0,0,0,0,0,0,0,0,73.5995,73.5995,73.8414,73.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9996
0.012,0,0,0,0,0,0,0,0,0,73.5995,73.5995,73.8414,73.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9993
0.014,0,0,0,0,0,0,0,0,0,73.5995,73.5995,73.8414,73.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,23.999
0.016,0,0,0,0,0,0,0,0,0,73.5995,73.5995,73.8414,73.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9986
0.018,0,0,0,0,0,0,0,0,0,73.5995,73.5995,73.8414,73.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9983
0.02,0,0,0,0,0,0,0,0,0,73.6795,73.6795,73.9589,73.9589,0,0,0,0,0,0,0,0,0,0,0,0,0,23.998
