time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,67.8125,67.8125,68.0633,68.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.98
0.002,0,0,0,0,0,0,0,0,0,67.8125,67.8125,68.0633,68.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.98
0.004,0,0,0,0,0,0,0,0,0,67.8125,67.8125,68.0633,68.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.98
0.006,0,0,0,0,0,0,0,0,0,67.8125,67.8125,68.0633,68.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9799
0.008,0,0,0,0,0,0,0,0,0,67.8125,67.8125,68.0633,68.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9798
0.01,0,0,0,0,0,0,0,0,0,67.6695,67.6695,67.8888,67.8888,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9795
0.012,0,0,0,0,0,0,0,0,0,67.6695,67.6695,67.8888,67.8888,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9793
0.014,0,0,0,0,0,0,0,0,0,67.6695,67.6695,67.8888,67.8888,0,0,0,0,0,0,0,0,0,0,0,0,0,21.979
0.016,0,0,0,0,0,0,0,0,0,67.6695,67.6695,67.8888,67.8888,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9786
0.018,0,0,0,0,0,0,0,0,0,67.6695,67.6695,67.8888,67.8888,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9783
0.02,0,0,0,0,0,0,0,0,0,67.7312,67.7312,67.9885,67.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9779
0.022,0,0,0,0,0,0,0,0,0,67.7312,67.7312,67.9885,67.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9776
0.024,0,0,0,0,0,0,0,0,0,67.7312,67.7312,67.9885,67.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9773
0.026,0,0,0,0,0,0,0,0,0,67.7312,67.7312,67.9885,67.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9771
0.028,0,0,0,0,0,0,0,0,0,67.7312,67.7312,67.9885,67.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9769
0.03,0,0,0,0,0,0,0,0,0,67.5954,67.5954,67.8582,67.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9767
0.032,0,0,0,0,0,0,0,0,0,67.5954,67.5954,67.8582,67.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9765
0.034,0,0,0,0,0,0,0,0,0,67.5954,67.5954,67.8582,67.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9764
0.036,0,0,0,0,0,0,0,0,0,67.5954,67.5954,67.8582,67.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9762
0.038,0,0,0,0,0,0,0,0,0,67.5954,67.5954,67.8582,67.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9761
0.04,0,0,0,0,0,0,0,0,0,67.6054,67.6054,67.8391,67.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9759
0.042,0,0,0,0,0,0,0,0,0,67.6054,67.6054,67.8391,67.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9757
0.044,0,0,0,0,0,0,0,0,0,67.6054,67.6054,67.8391,67.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9754
0.046,0,0,0,0,0,0,0,0,0,67.6054,67.6054,67.8391,67.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9752
0.048,0,0,0,0,0,0,0,0,0,67.6054,67.6054,67.8391,67.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9749
0.05,0,0,0,0,0,0,0,0,0,67.4844,67.4844,67.7286,67.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9747
0.052,0,0,0,0,0,0,0,0,0,67.4844,67.4844,67.7286,67.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9744
0.054,0,0,0,0,0,0,0,0,0,67.4844,67.4844,67.7286,67.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9741
0.056,0,0,0,0,0,0,0,0,0,67.4844,67.4844,67.7286,67.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9739
0.058,0,0,0,0,0,0,0,0,0,67.4844,67.4844,67.7286,67.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9737
0.06,0,0,0,0,0,0,0,0,0,67.6437,67.6437,67.9011,67.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9734
0.062,0,0,0,0,0,0,0,0,0,67.6437,67.6437,67.9011,67.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9732
0.064,0,0,0,0,0,0,0,0,0,67.6437,67.6437,67.9011,67.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,21.973
0.066,0,0,0,0,0,0,0,0,0,67.6437,67.6437,67.9011,67.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9728
0.068,0,0,0,0,0,0,0,0,0,67.6437,67.6437,67.9011,67.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9726
0.07,0,0,0,0,0,0,0,0,0,67.62,67.62,67.8646,67.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9724
0.072,0,0,0,0,0,0,0,0,0,67.62,67.62,67.8646,67.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9722
0.074,0,0,0,0,0,0,0,0,0,67.62,67.62,67.8646,67.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,21.972
0.076,0,0,0,0,0,0,0,0,0,67.62,67.62,67.8646,67.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9717
0.078,0,0,0,0,0,0,0,0,0,67.62,67.62,67.8646,67.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9715
0.08,0,0,0,0,0,0,0,0,0,67.5271,67.5271,67.77,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9713
0.082,0,0,0,0,0,0,0,0,0,67.5271,67.5271,67.77,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,21.971
0.084,0,0,0,0,0,0,0,0,0,67.5271,67.5271,67.77,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9708
0.086,0,0,0,0,0,0,0,0,0,67.5271,67.5271,67.77,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9706
0.088,0,0,0,0,0,0,0,0,0,67.5271,67.5271,67.77,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9703
0.09,0,0,0,0,0,0,0,0,0,67.7932,67.7932,68.0443,68.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9701
0.092,0,0,0,0,0,0,0,0,0,67.7932,67.7932,68.0443,68.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9699
0.094,0,0,0,0,0,0,0,0,0,67.7932,67.7932,68.0443,68.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9696
0.096,0,0,0,0,0,0,0,0,0,67.7932,67.7932,68.0443,68.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9694
0.098,0,0,0,0,0,0,0,0,0,67.7932,67.7932,68.0443,68.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9692
0.1,0,0,0,0,0,0,0,0,0,67.4273,67.4273,67.6755,67.6755,0,0,0,0,0,0,0,0,0,0,0,0,0,21.969
0.102,0,0,0,0,0,0,0,0,0,67.4273,67.4273,67.6755,67.6755,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9688
0.104,0,0,0,0,0,0,0,0,0,67.4273,67.4273,67.6755,67.6755,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9685
