time_series,imu_COG_acc_x,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,veh_u
0,0,54.1427,54.1427,54.343,54.343,0,0,0,0,0,0,0,0,0,17.56
0.002,0,54.1427,54.1427,54.343,54.343,0,0,0,0,0,0,0,0,0,17.56
0.004,0,54.1427,54.1427,54.343,54.343,0,0,0,0,0,0,0,0,0,17.56
0.006,0,54.1427,54.1427,54.343,54.343,0,0,0,0,0,0,0,0,0,17.5599
0.008,0,54.1427,54.1427,54.343,54.343,0,0,0,0,0,0,0,0,0,17.5597
0.01,0,53.9026,53.9026,54.0721,54.0721,0,0,0,0,0,0,0,0,0,17.5595
0.012,0,53.9026,53.9026,54.0721,54.0721,0,0,0,0,0,0,0,0,0,17.5593
0.014,0,53.9026,53.9026,54.0721,54.0721,0,0,0,0,0,0,0,0,0,17.5589
0.016,0,53.9026,53.9026,54.0721,54.0721,0,0,0,0,0,0,0,0,0,17.5586
0.018,0,53.9026,53.9026,54.0721,54.0721,0,0,0,0,0,0,0,0,0,17.5582
0.02,0,54.1047,54.1047,54.3134,54.3134,0,0,0,0,0,0,0,0,0,17.5579
0.022,0,54.1047,54.1047,54.3134,54.3134,0,0,0,0,0,0,0,0,0,17.5576
0.024,0,54.1047,54.1047,54.3134,54.3134,0,0,0,0,0,0,0,0,0,17.5573
0.026,0,54.1047,54.1047,54.3134,54.3134,0,0,0,0,0,0,0,0,0,17.5571
0.028,0,54.1047,54.1047,54.3134,54.3134,0,0,0,0,0,0,0,0,0,17.5569
0.03,0,53.912,53.912,54.1264,54.1264,0,0,0,0,0,0,0,0,0,17.5567
0.032,0,53.912,53.912,54.1264,54.1264,0,0,0,0,0,0,0,0,0,17.5565
0.034,0,53.912,53.912,54.1264,54.1264,0,0,0,0,0,0,0,0,0,17.5564
0.036,0,53.912,53.912,54.1264,54.1264,0,0,0,0,0,0,0,0,0,17.5563
0.038,0,53.912,53.912,54.1264,54.1264,0,0,0,0,0,0,0,0,0,17.5561
0.04,0,53.934,53.934,54.115,54.115,0,0,0,0,0,0,0,0,0,17.5559
0.042,0,53.934,53.934,54.115,54.115,0,0,0,0,0,0,0,0,0,17.5557
0.044,0,53.934,53.934,54.115,54.115,0,0,0,0,0,0,0,0,0,17.5555
0.046,0,53.934,53.934,54.115,54.115,0,0,0,0,0,0,0,0,0,17.5552
0.048,0,53.934,53.934,54.115,54.115,0,0,0,0,0,0,0,0,0,17.555
0.05,0,53.9926,53.9926,54.1871,54.1871,0,0,0,0,0,0,0,0,0,17.5547
0.052,0,53.9926,53.9926,54.1871,54.1871,0,0,0,0,0,0,0,0,0,17.5544
0.054,0,53.9926,53.9926,54.1871,54.1871,0,0,0,0,0,0,0,0,0,17.5542
0.056,0,53.9926,53.9926,54.1871,54.1871,0,0,0,0,0,0,0,0,0,17.5539
0.058,0,53.9926,53.9926,54.1871,54.1871,0,0,0,0,0,0,0,0,0,17.5537
0.06,0,54.0432,54.0432,54.2542,54.2542,0,0,0,0,0,0,0,0,0,17.5535
0.062,0,54.0432,54.0432,54.2542,54.2542,0,0,0,0,0,0,0,0,0,17.5532
0.064,0,54.0432,54.0432,54.2542,54.2542,0,0,0,0,0,0,0,0,0,17.5531
0.066,0,54.0432,54.0432,54.2542,54.2542,0,0,0,0,0,0,0,0,0,17.5529
0.068,0,54.0432,54.0432,54.2542,54.2542,0,0,0,0,0,0,0,0,0,17.5527
0.07,0,54.1692,54.1692,54.3622,54.3622,0,0,0,0,0,0,0,0,0,17.5525
0.072,0,54.1692,54.1692,54.3622,54.3622,0,0,0,0,0,0,0,0,0,17.5523
0.074,0,54.1692,54.1692,54.3622,54.3622,0,0,0,0,0,0,0,0,0,17.5521
0.076,0,54.1692,54.1692,54.3622,54.3622,0,0,0,0,0,0,0,0,0,17.5518
0.078,0,54.1692,54.1692,54.3622,54.3622,0,0,0,0,0,0,0,0,0,17.5516
0.08,0,53.9459,53.9459,54.1371,54.1371,0,0,0,0,0,0,0,0,0,17.5514
0.082,0,53.9459,53.9459,54.1371,54.1371,0,0,0,0,0,0,0,0,0,17.5511
0.084,0,53.9459,53.9459,54.1371,54.1371,0,0,0,0,0,0,0,0,0,17.5509
0.086,0,53.9459,53.9459,54.1371,54.1371,0,0,0,0,0,0,0,0,0,17.5507
0.088,0,53.9459,53.9459,54.1371,54.1371,0,0,0,0,0,0,0,0,0,17.5504
0.09,0,53.8406,53.8406,54.0446,54.0446,0,0,0,0,0,0,0,0,0,17.5502
0.092,0,53.8406,53.8406,54.0446,54.0446,0,0,0,0,0,0,0,0,0,17.55
0.094,0,53.8406,53.8406,54.0446,54.0446,0,0,0,0,0,0,0,0,0,17.5497
0.096,0,53.8406,53.8406,54.0446,54.0446,0,0,0,0,0,0,0,0,0,17.5495
0.098,0,53.8406,53.8406,54.0446,54.0446,0,0,0,0,0,0,0,0,0,17.5493
0.1,0,54.0802,54.0802,54.2787,54.2787,0,0,0,0,0,0,0,0,0,17.5491
0.102,0,54.0802,54.0802,54.2787,54.2787,0,0,0,0,0,0,0,0,0,17.5489
0.104,0,54.0802,54.0802,54.2787,54.2787,0,0,0,0,0,0,0,0,0,17.5487
0.106,0,54.0802,54.0802,54.2787,54.2787,0,0,0,0,0,0,0,0,0,17.5485
0.108,0,54.0802,54.0802,54.2787,54.2787,0,0,0,0,0,0,0,0,0,17.5483
0.11,0,53.9485,53.9485,54.1416,54.1416,0,0,0,0,0,0,0,0,0,17.548
0.112,0,53.9485,53.9485,54.1416,54.1416,0,0,0,0,0,0,0,0,0,17.5478
0.114,0,53.9485,53.9485,54.1416,54.1416,0,0,0,0,0,0,0,0,0,17.5476
0.116,0,53.9485,53.9485,54.1416,54.1416,0,0,0,0,0,0,0,0,0,17.5474
0.118,0,53.9485,53.9485,54.1416,54.1416,0,0,0,0,0,0,0,0,0,17.5471
0.12,0,54.0294,54.0294,54.2288,54.2288,0,0,0,0,0,0,0,0,0,17.5469
0.122,0,54.0294,54.0294,54.2288,54.2288,0,0,0,0,0,0,0,0,0,17.5467
0.124,0,54.0294,54.0294,54.2288,54.2288,0,0,0,0,0,0,0,0,0,17.5464
0.126,0,54.0294,54.0294,54.2288,54.2288,0,0,0,0,0,0,0,0,0,17.5462
0.128,0,54.0294,54.0294,54.2288,54.2288,0,0,0,0,0,0,0,0,0,17.546
0.13,0,53.8303,53.8303,54.0299,54.0299,0,0,0,0,0,0,0,0,0,17.5458
0.132,0,53.8303,53.8303,54.0299,54.0299,0,0,0,0,0,0,0,0,0,17.5456
0.134,0,53.8303,53.8303,54.0299,54.0299,0,0,0,0,0,0,0,0,0,17.5454
0.136,0,53.8303,53.8303,54.0299,54.0299,0,0,0,0,0,0,0,0,0,17.5451
0.138,0,53.8303,53.8303,54.0299,54.0299,0,0,0,0,0,0,0,0,0,17.5449
0.14,0,53.8194,53.8194,54.0149,54.0149,0,0,0,0,0,0,0,0,0,17.5447
0.142,0,53.8194,53.8194,54.0149,54.0149,0,0,0,0,0,0,0,0,0,17.5445
0.144,0,53.8194,53.8194,54.0149,54.0149,0,0,0,0,0,0,0,0,0,17.5443
0.146,0,53.8194,53.8194,54.0149,54.0149,0,0,0,0,0,0,0,0,0,17.544
0.148,0,53.8194,53.8194,54.0149,54.0149,0,0,0,0,0,0,0,0,0,17.5438
0.15,0,54.1362,54.1362,54.3337,54.3337,0,0,0,0,0,0,0,0,0,17.5436
0.152,0,54.1362,54.1362,54.3337,54.3337,0,0,0,0,0,0,0,0,0,17.5434
0.154,0,54.1362,54.1362,54.3337,54.3337,0,0,0,0,0,0,0,0,0,17.5431
0.156,0,54.1362,54.1362,54.3337,54.3337,0,0,0,0,0,0,0,0,0,17.5429
0.158,0,54.1362,54.1362,54.3337,54.3337,0,0,0,0,0,0,0,0,0,17.5427
0.16,0,53.9628,53.9628,54.1618,54.1618,0,0,0,0,0,0,0,0,0,17.5425
0.162,0,53.9628,53.9628,54.1618,54.1618,0,0,0,0,0,0,0,0,0,17.5422
0.164,0,53.9628,53.9628,54.1618,54.1618,0,0,0,0,0,0,0,0,0,17.542
0.166,0,53.9628,53.9628,54.1618,54.1618,0,0,0,0,0,0,0,0,0,17.5418
0.168,0,53.9628,53.9628,54.1618,54.1618,0,0,0,0,0,0,0,0,0,17.5416
0.17,0,53.9326,53.9326,54.1295,54.1295,0,0,0,0,0,0,0,0,0,17.5414
0.172,0,53.9326,53.9326,54.1295,54.1295,0,0,0,0,0,0,0,0,0,17.5411
0.174,0,53.9326,53.9326,54.1295,54.1295,0,0,0,0,0,0,0,0,0,17.5409
0.176,0,53.9326,53.9326,54.1295,54.1295,0,0,0,0,0,0,0,0,0,17.5407
0.178,0,53.9326,53.9326,54.1295,54.1295,0,0,0,0,0,0,0,0,0,17.5405
0.18,0,53.9072,53.9072,54.1042,54.1042,0,0,0,0,0,0,0,0,0,17.5403
0.182,0,53.9072,53.9072,54.1042,54.1042,0,0,0,0,0,0,0,0,0,17.54
0.184,0,53.9072,53.9072,54.1042,54.1042,0,0,0,0,0,0,0,0,0,17.5398
0.186,0,53.9072,53.9072,54.1042,54.1042,0,0,0,0,0,0,0,0,0,17.5396
0.188,0,53.9072,53.9072,54.1042,54.1042,0,0,0,0,0,0,0,0,0,17.5394
0.19,0,53.8002,53.8002,53.9984,53.9984,0,0,0,0,0,0,0,0,0,17.5391
0.192,0,53.8002,53.8002,53.9984,53.9984,0,0,0,0,0,0,0,0,0,17.5389
0.194,0,53.8002,53.8002,53.9984,53.9984,0,0,0,0,0,0,0,0,0,17.5387
0.196,0,53.8002,53.8002,53.9984,53.9984,0,0,0,0,0,0,0,0,0,17.5385
0.198,0,53.8002,53.8002,53.9984,53.9984,0,0,0,0,0,0,0,0,0,17.5383
0.2,0,53.9572,53.9572,54.1547,54.1547,0,0,0,0,0,0,0,0,0,17.538
0.202,0,53.9572,53.9572,54.1547,54.1547,0,0,0,0,0,0,0,0,0,17.5378
0.204,0,53.9572,53.9572,54.1547,54.1547,0,0,0,0,0,0,0,0,0,17.5376
0.206,0,53.9572,53.9572,54.1547,54.1547,0,0,0,0,0,0,0,0,0,17.5374
0.208,0,53.9572,53.9572,54.1547,54.1547,0,0,0,0,0,0,0,0,0,17.5372
0.21,0,53.8972,53.8972,54.0943,54.0943,0,0,0,0,0,0,0,0,0,17.5369
0.212,0,53.8972,53.8972,54.0943,54.0943,0,0,0,0,0,0,0,0,0,17.5367
0.214,0,53.8972,53.8972,54.0943,54.0943,0,0,0,0,0,0,0,0,0,17.5365
0.216,0,53.8972,53.8972,54.0943,54.0943,0,0,0,0,0,0,0,0,0,17.5363
0.218,0,53.8972,53.8972,54.0943,54.0943,0,0,0,0,0,0,0,0,0,17.536
0.22,0,53.8625,53.8625,54.0602,54.0602,0,0,0,0,0,0,0,0,0,17.5358
0.222,0,53.8625,53.8625,54.0602,54.0602,0,0,0,0,0,0,0,0,0,17.5356
0.224,0,53.8625,53.8625,54.0602,54.0602,0,0,0,0,0,0,0,0,0,17.5354
0.226,0,53.8625,53.8625,54.0602,54.0602,0,0,0,0,0,0,0,0,0,17.5352
0.228,0,53.8625,53.8625,54.0602,54.0602,0,0,0,0,0,0,0,0,0,17.5349
0.23,0,53.9513,53.9513,54.1489,54.1489,0,0,0,0,0,0,0,0,0,17.5347
0.232,0,53.9513,53.9513,54.1489,54.1489,0,0,0,0,0,0,0,0,0,17.5345
