time,veh_u,veh_v,model_RNN_lon_153.pt,model_RNN_lon_154.pt,model_RNN_lon_155.pt,model_RNN_lon_156.pt,model_RNN_lon_157.pt,model_RNN_lon_158.pt,model_RNN_lon_159.pt,model_RNN_lon_160.pt,model_RNN_lon_161.pt,model_RNN_lon_162.pt,model_RNN_lon_163.pt,model_RNN_lon_164.pt,model_RNN_lon_165.pt,model_RNN_lon_166.pt,model_RNN_lon_167.pt,model_RNN_lon_168.pt,model_RNN_lon_169.pt,model_RNN_lon_170.pt,model_RNN_lon_171.pt,model_RNN_lon_172.pt,model_RNN_lon_173.pt,model_RNN_lon_174.pt,model_RNN_lon_175.pt,model_RNN_lon_176.pt,model_RNN_lon_177.pt,model_RNN_lon_178.pt,model_RNN_lon_179.pt,model_RNN_lon_180.pt,model_RNN_lon_181.pt,model_RNN_lon_182.pt,model_RNN_lon_183.pt,model_RNN_lon_184.pt
0.0,0.02213,0.02112,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.01,0.02182,0.01911,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.02,0.02141,0.01713,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.03,0.02088,0.01519,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.04,0.02024,0.0133,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.05,0.01948,0.01147,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.06,0.01861,0.00972,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.07,0.01763,0.00805,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.08,0.01655,0.00649,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.09,0.01536,0.00502,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.1,0.01408,0.00367,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.11,0.01272,0.00244,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.12,0.01128,0.00133,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.13,0.00174,0.0,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
0.14,0.0,0.0,0.018499165773391724,-0.14672455191612244,0.015168383717536926,0.0661289244890213,0.003014504909515381,0.00727352499961853,0.01793171465396881,0.04102739691734314,-0.020362883806228638,-0.12258507311344147,0.05598543584346771,0.068445585668087,0.003642067313194275,1.4467799663543701,0.01640910655260086,0.07661530375480652,0.09268039464950562,0.03008401393890381,-0.01789948344230652,-0.01548585295677185,0.03168743848800659,0.06125792860984802,0.010933652520179749,0.0444699227809906,0.033825553953647614,0.10719123482704163,0.055442944169044495,0.019253239035606384,0.024041205644607544,0.033978674560785294,0.027790063992142677,0.0169576033949852
