time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,67.7485,67.7485,67.9995,67.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0.002,0,0,0,0,0,0,0,0,0,67.7485,67.7485,67.9995,67.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0.004,0,0,0,0,0,0,0,0,0,67.7485,67.7485,67.9995,67.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0.006,0,0,0,0,0,0,0,0,0,67.7485,67.7485,67.9995,67.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9999
0.008,0,0,0,0,0,0,0,0,0,67.7485,67.7485,67.9995,67.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9998
0.01,0,0,0,0,0,0,0,0,0,67.7411,67.7411,67.9606,67.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9995
0.012,0,0,0,0,0,0,0,0,0,67.7411,67.7411,67.9606,67.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9993
0.014,0,0,0,0,0,0,0,0,0,67.7411,67.7411,67.9606,67.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,21.999
0.016,0,0,0,0,0,0,0,0,0,67.7411,67.7411,67.9606,67.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9986
0.018,0,0,0,0,0,0,0,0,0,67.7411,67.7411,67.9606,67.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9983
0.02,0,0,0,0,0,0,0,0,0,67.6267,67.6267,67.8842,67.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9979
0.022,0,0,0,0,0,0,0,0,0,67.6267,67.6267,67.8842,67.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9976
0.024,0,0,0,0,0,0,0,0,0,67.6267,67.6267,67.8842,67.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9973
0.026,0,0,0,0,0,0,0,0,0,67.6267,67.6267,67.8842,67.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9971
0.028,0,0,0,0,0,0,0,0,0,67.6267,67.6267,67.8842,67.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9969
0.03,0,0,0,0,0,0,0,0,0,67.4816,67.4816,67.7447,67.7447,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9967
0.032,0,0,0,0,0,0,0,0,0,67.4816,67.4816,67.7447,67.7447,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9965
0.034,0,0,0,0,0,0,0,0,0,67.4816,67.4816,67.7447,67.7447,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9964
0.036,0,0,0,0,0,0,0,0,0,67.4816,67.4816,67.7447,67.7447,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9962
0.038,0,0,0,0,0,0,0,0,0,67.4816,67.4816,67.7447,67.7447,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9961
0.04,0,0,0,0,0,0,0,0,0,67.5639,67.5639,67.7978,67.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9959
0.042,0,0,0,0,0,0,0,0,0,67.5639,67.5639,67.7978,67.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9957
0.044,0,0,0,0,0,0,0,0,0,67.5639,67.5639,67.7978,67.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9954
0.046,0,0,0,0,0,0,0,0,0,67.5639,67.5639,67.7978,67.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9952
0.048,0,0,0,0,0,0,0,0,0,67.5639,67.5639,67.7978,67.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9949
0.05,0,0,0,0,0,0,0,0,0,67.697,67.697,67.9415,67.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9947
0.052,0,0,0,0,0,0,0,0,0,67.697,67.697,67.9415,67.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9944
0.054,0,0,0,0,0,0,0,0,0,67.697,67.697,67.9415,67.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9941
0.056,0,0,0,0,0,0,0,0,0,67.697,67.697,67.9415,67.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9939
0.058,0,0,0,0,0,0,0,0,0,67.697,67.697,67.9415,67.9415,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9937
0.06,0,0,0,0,0,0,0,0,0,67.6162,67.6162,67.8738,67.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9934
0.062,0,0,0,0,0,0,0,0,0,67.6162,67.6162,67.8738,67.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9932
0.064,0,0,0,0,0,0,0,0,0,67.6162,67.6162,67.8738,67.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,21.993
0.066,0,0,0,0,0,0,0,0,0,67.6162,67.6162,67.8738,67.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9928
0.068,0,0,0,0,0,0,0,0,0,67.6162,67.6162,67.8738,67.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9926
0.07,0,0,0,0,0,0,0,0,0,67.6463,67.6463,67.8911,67.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9924
0.072,0,0,0,0,0,0,0,0,0,67.6463,67.6463,67.8911,67.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9922
0.074,0,0,0,0,0,0,0,0,0,67.6463,67.6463,67.8911,67.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,21.992
0.076,0,0,0,0,0,0,0,0,0,67.6463,67.6463,67.8911,67.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9917
0.078,0,0,0,0,0,0,0,0,0,67.6463,67.6463,67.8911,67.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9915
0.08,0,0,0,0,0,0,0,0,0,67.6,67.6,67.8432,67.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9913
0.082,0,0,0,0,0,0,0,0,0,67.6,67.6,67.8432,67.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,21.991
0.084,0,0,0,0,0,0,0,0,0,67.6,67.6,67.8432,67.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9908
0.086,0,0,0,0,0,0,0,0,0,67.6,67.6,67.8432,67.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9906
0.088,0,0,0,0,0,0,0,0,0,67.6,67.6,67.8432,67.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9903
0.09,0,0,0,0,0,0,0,0,0,67.677,67.677,67.9284,67.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9901
0.092,0,0,0,0,0,0,0,0,0,67.677,67.677,67.9284,67.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9899
0.094,0,0,0,0,0,0,0,0,0,67.677,67.677,67.9284,67.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9896
0.096,0,0,0,0,0,0,0,0,0,67.677,67.677,67.9284,67.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9894
0.098,0,0,0,0,0,0,0,0,0,67.677,67.677,67.9284,67.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9892
0.1,0,0,0,0,0,0,0,0,0,67.6496,67.6496,67.898,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,21.989
0.102,0,0,0,0,0,0,0,0,0,67.6496,67.6496,67.898,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9888
0.104,0,0,0,0,0,0,0,0,0,67.6496,67.6496,67.898,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9885
0.106,0,0,0,0,0,0,0,0,0,67.6496,67.6496,67.898,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9883
0.108,0,0,0,0,0,0,0,0,0,67.6496,67.6496,67.898,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9881
